TRIFD,FACILITY NAME,PRIMARY NAICS,NAICS 2,NAICS 3,NAICS 4,NAICS 5,NAICS 6,PARENT CO NAME,FRS ID,FRS_ID,FacilityName,Address,City,State,Zip,Latitude,Longitude,County,NAICS,SIC,FacilityID,Source,_merge
14094TWNLK520MI,TWIN LAKE CHEMICAL INC.,325199,issues,issues,issues,issues,issues,issues,110000326576.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
75603RLQDMOFFCA,AIR LIQUIDE - LONGVIEW POX,325120,issues,issues,issues,issues,issues,AIR LIQUIDE LARGE INDUSTRIES US,110056955610.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
0193WNCHRS54GRE,ANCHOR SEAL,325211,issues,issues,issues,issues,issues,issues,110042374169.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
92780BJBNT14791,BJB ENTERPRISES INC,325211,issues,issues,issues,issues,issues,issues,110022448369.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
9720WTCMRC13135,TCI AMERICA,325199,issues,issues,issues,issues,issues,issues,110032744127.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
38118DLTFR3915A,DELTA FOREMOST CHEMICAL CORP,325199,issues,issues,issues,issues,issues,issues,110000374336.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
94510PRXRN331EC,PRAXAIR INC,325120,issues,issues,issues,issues,issues,PRAXAIR INC,110000482781.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
10940HRCLS33SPR,FLEURCHEM INC.,325199,issues,issues,issues,issues,issues,issues,110001579373.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
77515GRFBR1508E,3M ANGLETON,325211,issues,issues,issues,issues,issues,3M CO,110002134119.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
38583GPLST510IR,BASF CORPORATION-SPARTA TN,325211,issues,issues,issues,issues,issues,BASF CORP,110000496847.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
02339HPCNC353CI,HAPCO INC,325211,issues,issues,issues,issues,issues,HAPCO INC.,110000311332.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
66762MCPRT826E4,MCP URETHANES,325211,issues,issues,issues,issues,issues,MCP INDUSTRIES,110000446027.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
6696WNSKNR127RA,NESIKA ENERGY,325199,issues,issues,issues,issues,issues,issues,110033149064.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
02852DVLPM300OL,DEVELOPMENT ASSOCIATES INC,325211,issues,issues,issues,issues,issues,issues,110000312215.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
37134MTHSN200MA,MATHESON TRI-GAS-NEW JOHNSONVILLE TN BRANCH,325120,issues,issues,issues,issues,issues,TAIYO NIPPON SANSO USA INC,110056639106.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
20842NTRNP22301,NEUTRON PRODUCTS INC.,325211,issues,issues,issues,issues,issues,issues,110003510576.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
03820RSLNC1WASH,URASEAL INC,325211,issues,issues,issues,issues,issues,issues,110000314035.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
92665BSFCR210EM,BASF CORP,325211,issues,issues,issues,issues,issues,BASF CORP,110000480104.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
75849PCHMN100OL,AQUAPHARM PCHEM LLC.,325199,issues,issues,issues,issues,issues,issues,110041993581.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
30721PLSTR207BR,SANCO INC,325211,issues,issues,issues,issues,issues,issues,110000359200.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
7522WRRWMG2646R,ARROW MAGNOLIA INTERNATIONAL,325199,issues,issues,issues,issues,issues,issues,110005033454.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
77590SLNCH5700J,MPM SILICONES LLC,325199,issues,issues,issues,issues,issues,MOMENTIVE PERFORMANCE MATERIALS INC,110000463800.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
7220WTWGLB7511S,ITW GLOBAL TIRE REPAIR,325199,issues,issues,issues,issues,issues,issues,110070071008.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
30120BRTNP100EN,CARLISLE POLYURETHANE SYSTEMS,325211,issues,issues,issues,issues,issues,CARLISLE COS INC,110000356347.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
31907RCPLYONERU,STEPAN CO,325211,issues,issues,issues,issues,issues,STEPAN CO,110000361448.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
44087LBMRL1664E,ALBEMARLE CORP,325199,issues,issues,issues,issues,issues,ALBEMARLE CORP,110038365382.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
90745BFGDR2104E,GEON PERFORMANCE SOLUTIONS,325211,issues,issues,issues,issues,issues,GEON PERFORMANCE SOLUTIONS,110000476100.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
78704STHWS821EW,SACHEM INC,325199,issues,issues,issues,issues,issues,SACHEM INC,110000465390.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
30318NTTNG1303B,APPLIED MATERIAL SOLUTIONS INC DBA NOTTINGHAM CO,325199,issues,issues,issues,issues,issues,APPLIED MATERIAL SOLUTIONS INC,110001751239.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
67068PGNCX1SPEN,GREAT LAKES POLYMER TECHNOLOGIES LLC,325211,issues,issues,issues,issues,issues,issues,110039494188.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
74467LSTMR221SH,ELASTOMER SPECIALTIES INC,325211,issues,issues,issues,issues,issues,ELASTOMER SPECIALTIES INC,110030818015.0,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,left_only
issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,110000437974.0,EVONIK CORP,8300 W RT 24,MAPLETON,IL,61547,40.564725,-89.724485,PEORIA,325613,nan,61547GLDSC8300W,TRI,right_only
issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,110067040703.0,ARKEMA INC CLEAR LAKE,9502 B BAYPORT BLVD,PASADENA,TX,77507,29.62139,-95.06389,HARRIS,325110,nan,77507DWCHM952BB,TRI,right_only
issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,110067040703.0,CLARIANT CORP CLEAR LAKE PLANT,9502 BAYPORT BLVD - ETOX UNIT,PASADENA,TX,77507,29.625819,-95.061592,HARRIS,325613,nan,7750WCLRNT952BA,TRI,right_only
issues,issues,issues,issues,issues,issues,issues,issues,issues,issues,110000490870.0,SOLVAY CHEMICALS INC,3500 INDUSTRIAL WAY,LONGVIEW,WA,98632,46.136952,-122.982513,COWLITZ,325180,nan,98632NTRXM3500I,TRI,right_only
