FACILITY_ID,REPORTING_YEAR,FACILITY_NAME,GHG_NAME,GHG_QUANTITY
1000305,2011,RESOLUTE FOREST PRODUCT - COOSA PINES OPERATION,BIOGENIC CARBON DIOXIDE,0.0
1000305,2011,RESOLUTE FOREST PRODUCT - COOSA PINES OPERATION,CARBON DIOXIDE,0.0
1000305,2011,RESOLUTE FOREST PRODUCT - COOSA PINES OPERATION,METHANE,752.45
1000305,2011,RESOLUTE FOREST PRODUCT - COOSA PINES OPERATION,NITROUS OXIDE,0.0
1000311,2011,RESOLUTE FOREST PRODUCTS CALHOUN OPERATION,BIOGENIC CARBON DIOXIDE,0.0
1000311,2011,RESOLUTE FOREST PRODUCTS CALHOUN OPERATION,CARBON DIOXIDE,0.0
1000311,2011,RESOLUTE FOREST PRODUCTS CALHOUN OPERATION,METHANE,6367.45
1000311,2011,RESOLUTE FOREST PRODUCTS CALHOUN OPERATION,NITROUS OXIDE,0.0
1000319,2011,"WESTROCK CP, LLC - FLORENCE MILL",BIOGENIC CARBON DIOXIDE,0.0
1000319,2011,"WESTROCK CP, LLC - FLORENCE MILL",CARBON DIOXIDE,0.0
1000319,2011,"WESTROCK CP, LLC - FLORENCE MILL",METHANE,1279.78
1000319,2011,"WESTROCK CP, LLC - FLORENCE MILL",NITROUS OXIDE,0.0
1000334,2011,TATE & LYLE,BIOGENIC CARBON DIOXIDE,0.0
1000334,2011,TATE & LYLE,CARBON DIOXIDE,0.0
1000334,2011,TATE & LYLE,METHANE,664.34
1000334,2011,TATE & LYLE,NITROUS OXIDE,0.0
1000345,2011,"FOLEY CELLULOSE, LLC",BIOGENIC CARBON DIOXIDE,0.0
1000345,2011,"FOLEY CELLULOSE, LLC",METHANE,4786.0
1000345,2011,"FOLEY CELLULOSE, LLC",NITROUS OXIDE,0.0
1000348,2011,RESOLUTE FP US INC. - CATAWBA OPERATIONS,BIOGENIC CARBON DIOXIDE,0.0
1000348,2011,RESOLUTE FP US INC. - CATAWBA OPERATIONS,CARBON DIOXIDE,0.0
1000348,2011,RESOLUTE FP US INC. - CATAWBA OPERATIONS,METHANE,249.21
1000348,2011,RESOLUTE FP US INC. - CATAWBA OPERATIONS,NITROUS OXIDE,0.0
1000353,2011,SONOCO PRODUCTS CO.,BIOGENIC CARBON DIOXIDE,0.0
1000353,2011,SONOCO PRODUCTS CO.,CARBON DIOXIDE,0.0
1000353,2011,SONOCO PRODUCTS CO.,METHANE,257.07
1000353,2011,SONOCO PRODUCTS CO.,NITROUS OXIDE,0.0
1000377,2011,INTERNATIONAL PAPER-COURTLAND MILL,BIOGENIC CARBON DIOXIDE,0.0
1000377,2011,INTERNATIONAL PAPER-COURTLAND MILL,CARBON DIOXIDE,0.0
1000377,2011,INTERNATIONAL PAPER-COURTLAND MILL,METHANE,11378.02
1000377,2011,INTERNATIONAL PAPER-COURTLAND MILL,NITROUS OXIDE,0.0
1000418,2011,US STEEL CORP - GARY WORKS,BIOGENIC CARBON DIOXIDE,0.0
1000418,2011,US STEEL CORP - GARY WORKS,CARBON DIOXIDE,0.0
1000418,2011,US STEEL CORP - GARY WORKS,METHANE,2722.04
1000418,2011,US STEEL CORP - GARY WORKS,NITROUS OXIDE,0.0
1000426,2011,KAPSTONE CHARLESTON KRAFT LLC,BIOGENIC CARBON DIOXIDE,0.0
1000426,2011,KAPSTONE CHARLESTON KRAFT LLC,CARBON DIOXIDE,0.0
1000426,2011,KAPSTONE CHARLESTON KRAFT LLC,METHANE,5365.21
1000426,2011,KAPSTONE CHARLESTON KRAFT LLC,NITROUS OXIDE,0.0
1000590,2011,GEORGIA-PACIFIC CONSUMER OPERATIONS LLC,BIOGENIC CARBON DIOXIDE,0.0
1000590,2011,GEORGIA-PACIFIC CONSUMER OPERATIONS LLC,CARBON DIOXIDE,0.0
1000590,2011,GEORGIA-PACIFIC CONSUMER OPERATIONS LLC,METHANE,617.71
1000590,2011,GEORGIA-PACIFIC CONSUMER OPERATIONS LLC,NITROUS OXIDE,0.0
1000593,2011,VERSO ANDROSCOGGIN LLC,BIOGENIC CARBON DIOXIDE,0.0
1000593,2011,VERSO ANDROSCOGGIN LLC,CARBON DIOXIDE,0.0
1000593,2011,VERSO ANDROSCOGGIN LLC,METHANE,4122.92
1000593,2011,VERSO ANDROSCOGGIN LLC,NITROUS OXIDE,0.0
1000787,2011,ROXBORO STEAM ELECTRIC PLANT,BIOGENIC CARBON DIOXIDE,0.0
1000787,2011,ROXBORO STEAM ELECTRIC PLANT,CARBON DIOXIDE,0.0
1000787,2011,ROXBORO STEAM ELECTRIC PLANT,METHANE,117.14
1000787,2011,ROXBORO STEAM ELECTRIC PLANT,NITROUS OXIDE,0.0
1000961,2011,DOMTAR PAPER CO LLC HAWESVILLE MILL,BIOGENIC CARBON DIOXIDE,0.0
1000961,2011,DOMTAR PAPER CO LLC HAWESVILLE MILL,CARBON DIOXIDE,0.0
1000961,2011,DOMTAR PAPER CO LLC HAWESVILLE MILL,METHANE,1212.16
1000961,2011,DOMTAR PAPER CO LLC HAWESVILLE MILL,NITROUS OXIDE,0.0
1001244,2011,PROCTER & GAMBLE PAPER PRODUCTS,BIOGENIC CARBON DIOXIDE,0.0
1001244,2011,PROCTER & GAMBLE PAPER PRODUCTS,CARBON DIOXIDE,0.0
1001244,2011,PROCTER & GAMBLE PAPER PRODUCTS,METHANE,987.43
1001244,2011,PROCTER & GAMBLE PAPER PRODUCTS,NITROUS OXIDE,0.0
1001487,2011,CRYSTAL RIVER POWER PLANT,BIOGENIC CARBON DIOXIDE,0.0
1001487,2011,CRYSTAL RIVER POWER PLANT,CARBON DIOXIDE,0.0
1001487,2011,CRYSTAL RIVER POWER PLANT,METHANE,197.73
1001487,2011,CRYSTAL RIVER POWER PLANT,NITROUS OXIDE,0.0
1001662,2011,TYLER PIPE COMPANY,BIOGENIC CARBON DIOXIDE,0.0
1001662,2011,TYLER PIPE COMPANY,CARBON DIOXIDE,0.0
1001662,2011,TYLER PIPE COMPANY,METHANE,1919.09
1001662,2011,TYLER PIPE COMPANY,NITROUS OXIDE,0.0
1001664,2011,MCWANE DUCTILE - OHIO,BIOGENIC CARBON DIOXIDE,0.0
1001664,2011,MCWANE DUCTILE - OHIO,CARBON DIOXIDE,0.0
1001664,2011,MCWANE DUCTILE - OHIO,METHANE,513.32
1001664,2011,MCWANE DUCTILE - OHIO,NITROUS OXIDE,0.0
1001665,2011,"MCWANE DUCTILE - UTAH, A DIVISION OF MCWANE INC.",BIOGENIC CARBON DIOXIDE,0.0
1001665,2011,"MCWANE DUCTILE - UTAH, A DIVISION OF MCWANE INC.",CARBON DIOXIDE,0.0
1001665,2011,"MCWANE DUCTILE - UTAH, A DIVISION OF MCWANE INC.",METHANE,369.0
1001665,2011,"MCWANE DUCTILE - UTAH, A DIVISION OF MCWANE INC.",NITROUS OXIDE,0.0
1001721,2011,"REAL ALLOY SPECIFICATION, INC.",BIOGENIC CARBON DIOXIDE,0.0
1001721,2011,"REAL ALLOY SPECIFICATION, INC.",CARBON DIOXIDE,0.0
1001721,2011,"REAL ALLOY SPECIFICATION, INC.",METHANE,36.34
1001721,2011,"REAL ALLOY SPECIFICATION, INC.",NITROUS OXIDE,0.0
1001733,2011,INTERNATIONAL PAPER - RED RIVER MILL,BIOGENIC CARBON DIOXIDE,0.0
1001733,2011,INTERNATIONAL PAPER - RED RIVER MILL,CARBON DIOXIDE,0.0
1001733,2011,INTERNATIONAL PAPER - RED RIVER MILL,METHANE,750.69
1001733,2011,INTERNATIONAL PAPER - RED RIVER MILL,NITROUS OXIDE,0.0
1001762,2011,"MIDWEST RECYCLED & COATED CONTAINERBOARD, LLC",BIOGENIC CARBON DIOXIDE,0.0
1001762,2011,"MIDWEST RECYCLED & COATED CONTAINERBOARD, LLC",CARBON DIOXIDE,0.0
1001762,2011,"MIDWEST RECYCLED & COATED CONTAINERBOARD, LLC",METHANE,225.39
1001762,2011,"MIDWEST RECYCLED & COATED CONTAINERBOARD, LLC",NITROUS OXIDE,0.0
1001822,2011,WESTERN SUGAR COOPERATIVE,BIOGENIC CARBON DIOXIDE,0.0
1001822,2011,WESTERN SUGAR COOPERATIVE,CARBON DIOXIDE,0.0
1001822,2011,WESTERN SUGAR COOPERATIVE,METHANE,330.04
1001822,2011,WESTERN SUGAR COOPERATIVE,NITROUS OXIDE,0.0
1001826,2011,THE DOW CHEMICAL COMPANY,BIOGENIC CARBON DIOXIDE,0.0
1001826,2011,THE DOW CHEMICAL COMPANY,CARBON DIOXIDE,0.0
1001826,2011,THE DOW CHEMICAL COMPANY,METHANE,805.99
1001826,2011,THE DOW CHEMICAL COMPANY,NITROUS OXIDE,0.0
1001883,2011,"REAL ALLOY RECYCLING, INC.",BIOGENIC CARBON DIOXIDE,0.0
1001883,2011,"REAL ALLOY RECYCLING, INC.",CARBON DIOXIDE,0.0
1001883,2011,"REAL ALLOY RECYCLING, INC.",METHANE,541.07
1001883,2011,"REAL ALLOY RECYCLING, INC.",NITROUS OXIDE,0.0
1001889,2011,WOODLAND PULP LLC,BIOGENIC CARBON DIOXIDE,0.0
1001889,2011,WOODLAND PULP LLC,CARBON DIOXIDE,0.0
1001889,2011,WOODLAND PULP LLC,METHANE,1258.55
1001889,2011,WOODLAND PULP LLC,NITROUS OXIDE,0.0
1001892,2011,"VERSO QUINNESEC, LLC",BIOGENIC CARBON DIOXIDE,0.0
1001892,2011,"VERSO QUINNESEC, LLC",CARBON DIOXIDE,0.0
1001892,2011,"VERSO QUINNESEC, LLC",METHANE,2384.73
1001892,2011,"VERSO QUINNESEC, LLC",NITROUS OXIDE,0.0
1001913,2011,GP MUSKOGEE MILL,BIOGENIC CARBON DIOXIDE,0.0
1001913,2011,GP MUSKOGEE MILL,CARBON DIOXIDE,0.0
1001913,2011,GP MUSKOGEE MILL,METHANE,5275.18
1001913,2011,GP MUSKOGEE MILL,NITROUS OXIDE,0.0
1001995,2011,SAPPI CLOQUET LLC,BIOGENIC CARBON DIOXIDE,0.0
1001995,2011,SAPPI CLOQUET LLC,CARBON DIOXIDE,0.0
1001995,2011,SAPPI CLOQUET LLC,METHANE,925.73
1001995,2011,SAPPI CLOQUET LLC,NITROUS OXIDE,0.0
1002040,2011,DOW TEXAS OPERATIONS FREEPORT,BIOGENIC CARBON DIOXIDE,0.0
1002040,2011,DOW TEXAS OPERATIONS FREEPORT,CARBON DIOXIDE,0.0
1002040,2011,DOW TEXAS OPERATIONS FREEPORT,METHANE,3955.0
1002040,2011,DOW TEXAS OPERATIONS FREEPORT,NITROUS OXIDE,0.0
1002076,2011,ROHM AND HAAS TEXAS DEER PARK PLANT,BIOGENIC CARBON DIOXIDE,0.0
1002076,2011,ROHM AND HAAS TEXAS DEER PARK PLANT,CARBON DIOXIDE,0.0
1002076,2011,ROHM AND HAAS TEXAS DEER PARK PLANT,METHANE,37.72
1002076,2011,ROHM AND HAAS TEXAS DEER PARK PLANT,NITROUS OXIDE,0.0
1002098,2011,GREEN BAY PACKAGING/ARK KRAFT,BIOGENIC CARBON DIOXIDE,0.0
1002098,2011,GREEN BAY PACKAGING/ARK KRAFT,CARBON DIOXIDE,0.0
1002098,2011,GREEN BAY PACKAGING/ARK KRAFT,METHANE,3489.97
1002098,2011,GREEN BAY PACKAGING/ARK KRAFT,NITROUS OXIDE,0.0
1002113,2011,INTERNATIONAL PAPER - PINE HILL MILL,BIOGENIC CARBON DIOXIDE,0.0
1002113,2011,INTERNATIONAL PAPER - PINE HILL MILL,CARBON DIOXIDE,0.0
1002113,2011,INTERNATIONAL PAPER - PINE HILL MILL,METHANE,1032.4
1002113,2011,INTERNATIONAL PAPER - PINE HILL MILL,NITROUS OXIDE,0.0
1002305,2011,"WESTROCK TEXAS, L.P.",BIOGENIC CARBON DIOXIDE,0.0
1002305,2011,"WESTROCK TEXAS, L.P.",CARBON DIOXIDE,0.0
1002305,2011,"WESTROCK TEXAS, L.P.",METHANE,3692.29
1002305,2011,"WESTROCK TEXAS, L.P.",NITROUS OXIDE,0.0
1002339,2011,THILMANY MILL,BIOGENIC CARBON DIOXIDE,0.0
1002339,2011,THILMANY MILL,CARBON DIOXIDE,0.0
1002339,2011,THILMANY MILL,METHANE,1603.84
1002339,2011,THILMANY MILL,NITROUS OXIDE,0.0
1002347,2011,GENERAL MOTORS SAGINAW METAL CASTING OPERATIONS,BIOGENIC CARBON DIOXIDE,0.0
1002347,2011,GENERAL MOTORS SAGINAW METAL CASTING OPERATIONS,CARBON DIOXIDE,0.0
1002347,2011,GENERAL MOTORS SAGINAW METAL CASTING OPERATIONS,METHANE,348.27
1002347,2011,GENERAL MOTORS SAGINAW METAL CASTING OPERATIONS,NITROUS OXIDE,0.0
1002438,2011,FIRST QUALITY TISSUE/LOCK HAVEN PLT,BIOGENIC CARBON DIOXIDE,0.0
1002438,2011,FIRST QUALITY TISSUE/LOCK HAVEN PLT,CARBON DIOXIDE,0.0
1002438,2011,FIRST QUALITY TISSUE/LOCK HAVEN PLT,METHANE,115.28
1002438,2011,FIRST QUALITY TISSUE/LOCK HAVEN PLT,NITROUS OXIDE,0.0
1002483,2011,ARCONIC INC MASSENA OPERATIONS,BIOGENIC CARBON DIOXIDE,0.0
1002483,2011,ARCONIC INC MASSENA OPERATIONS,CARBON DIOXIDE,0.0
1002483,2011,ARCONIC INC MASSENA OPERATIONS,METHANE,518.88
1002483,2011,ARCONIC INC MASSENA OPERATIONS,NITROUS OXIDE,0.0
1002485,2011,REYNOLDS METALS ST LAWRENCE REDUCTION PL,BIOGENIC CARBON DIOXIDE,0.0
1002485,2011,REYNOLDS METALS ST LAWRENCE REDUCTION PL,CARBON DIOXIDE,0.0
1002485,2011,REYNOLDS METALS ST LAWRENCE REDUCTION PL,METHANE,686.82
1002485,2011,REYNOLDS METALS ST LAWRENCE REDUCTION PL,NITROUS OXIDE,0.0
1002548,2011,DOW CORNING,BIOGENIC CARBON DIOXIDE,0.0
1002548,2011,DOW CORNING,CARBON DIOXIDE,0.0
1002548,2011,DOW CORNING,METHANE,9.39
1002548,2011,DOW CORNING,NITROUS OXIDE,0.0
1002559,2011,"JELD-WEN, INC.",BIOGENIC CARBON DIOXIDE,0.0
1002559,2011,"JELD-WEN, INC.",CARBON DIOXIDE,0.0
1002559,2011,"JELD-WEN, INC.",METHANE,140.4
1002559,2011,"JELD-WEN, INC.",NITROUS OXIDE,0.0
1002618,2011,CHEMOURS CHAMBERS WORKS,BIOGENIC CARBON DIOXIDE,0.0
1002618,2011,CHEMOURS CHAMBERS WORKS,CARBON DIOXIDE,0.0
1002618,2011,CHEMOURS CHAMBERS WORKS,METHANE,675.96
1002618,2011,CHEMOURS CHAMBERS WORKS,NITROUS OXIDE,0.0
1002708,2011,CLEARWATER PAPER CORP-CYPRESS BEND MILL,BIOGENIC CARBON DIOXIDE,0.0
1002708,2011,CLEARWATER PAPER CORP-CYPRESS BEND MILL,CARBON DIOXIDE,0.0
1002708,2011,CLEARWATER PAPER CORP-CYPRESS BEND MILL,METHANE,1481.26
1002708,2011,CLEARWATER PAPER CORP-CYPRESS BEND MILL,NITROUS OXIDE,0.0
1002733,2011,"BRUNSWICK CELLULOSE, INC.",BIOGENIC CARBON DIOXIDE,0.0
1002733,2011,"BRUNSWICK CELLULOSE, INC.",CARBON DIOXIDE,0.0
1002733,2011,"BRUNSWICK CELLULOSE, INC.",METHANE,7013.78
1002733,2011,"BRUNSWICK CELLULOSE, INC.",NITROUS OXIDE,0.0
1002823,2011,GEORGIA-PACIFIC CEDAR SPRINGS LLC,BIOGENIC CARBON DIOXIDE,0.0
1002823,2011,GEORGIA-PACIFIC CEDAR SPRINGS LLC,CARBON DIOXIDE,0.0
1002823,2011,GEORGIA-PACIFIC CEDAR SPRINGS LLC,METHANE,970.76
1002823,2011,GEORGIA-PACIFIC CEDAR SPRINGS LLC,NITROUS OXIDE,0.0
1002854,2011,WATER RENEWAL CENTER,BIOGENIC CARBON DIOXIDE,0.0
1002854,2011,WATER RENEWAL CENTER,CARBON DIOXIDE,0.0
1002854,2011,WATER RENEWAL CENTER,METHANE,1142.57
1002854,2011,WATER RENEWAL CENTER,NITROUS OXIDE,0.0
1002875,2011,GENERAL MOTORS LLC BEDFORD CETC,BIOGENIC CARBON DIOXIDE,0.0
1002875,2011,GENERAL MOTORS LLC BEDFORD CETC,CARBON DIOXIDE,0.0
1002875,2011,GENERAL MOTORS LLC BEDFORD CETC,METHANE,513.56
1002875,2011,GENERAL MOTORS LLC BEDFORD CETC,NITROUS OXIDE,0.0
1002893,2011,BOISE PAPER,BIOGENIC CARBON DIOXIDE,0.0
1002893,2011,BOISE PAPER,CARBON DIOXIDE,0.0
1002893,2011,BOISE PAPER,METHANE,311.02
1002893,2011,BOISE PAPER,NITROUS OXIDE,0.0
1002963,2011,BOISE WHITE PAPER MILL,BIOGENIC CARBON DIOXIDE,0.0
1002963,2011,BOISE WHITE PAPER MILL,CARBON DIOXIDE,0.0
1002963,2011,BOISE WHITE PAPER MILL,METHANE,576.99
1002963,2011,BOISE WHITE PAPER MILL,NITROUS OXIDE,0.0
1002967,2011,UCC SEADRIFT OPERATIONS,BIOGENIC CARBON DIOXIDE,0.0
1002967,2011,UCC SEADRIFT OPERATIONS,CARBON DIOXIDE,0.0
1002967,2011,UCC SEADRIFT OPERATIONS,METHANE,46.05
1002967,2011,UCC SEADRIFT OPERATIONS,NITROUS OXIDE,0.0
1003048,2011,SAPPI FINE PAPER (S.D. WARREN ) MILL,BIOGENIC CARBON DIOXIDE,0.0
1003048,2011,SAPPI FINE PAPER (S.D. WARREN ) MILL,CARBON DIOXIDE,0.0
1003048,2011,SAPPI FINE PAPER (S.D. WARREN ) MILL,METHANE,2131.28
1003048,2011,SAPPI FINE PAPER (S.D. WARREN ) MILL,NITROUS OXIDE,0.0
1003164,2011,VERSO PAPER CORP. - SARTELL MILL,BIOGENIC CARBON DIOXIDE,0.0
1003164,2011,VERSO PAPER CORP. - SARTELL MILL,CARBON DIOXIDE,0.0
1003164,2011,VERSO PAPER CORP. - SARTELL MILL,METHANE,766.47
1003164,2011,VERSO PAPER CORP. - SARTELL MILL,NITROUS OXIDE,0.0
1003201,2011,ALCOA WORLD ALUMINA ATLANTIC,BIOGENIC CARBON DIOXIDE,0.0
1003201,2011,ALCOA WORLD ALUMINA ATLANTIC,CARBON DIOXIDE,0.0
1003201,2011,ALCOA WORLD ALUMINA ATLANTIC,METHANE,784.13
1003201,2011,ALCOA WORLD ALUMINA ATLANTIC,NITROUS OXIDE,0.0
1003275,2011,SABIC INNOVATIVE PLASTICS US LLC,BIOGENIC CARBON DIOXIDE,0.0
1003275,2011,SABIC INNOVATIVE PLASTICS US LLC,CARBON DIOXIDE,0.0
1003275,2011,SABIC INNOVATIVE PLASTICS US LLC,METHANE,382.86
1003275,2011,SABIC INNOVATIVE PLASTICS US LLC,NITROUS OXIDE,0.0
1003280,2011,PACKAGING CORP. OF AMERICA,BIOGENIC CARBON DIOXIDE,0.0
1003280,2011,PACKAGING CORP. OF AMERICA,CARBON DIOXIDE,0.0
1003280,2011,PACKAGING CORP. OF AMERICA,METHANE,203.7
1003280,2011,PACKAGING CORP. OF AMERICA,NITROUS OXIDE,0.0
1003286,2011,CHEVRON PASCAGOULA REFINERY,METHANE,594.0
1003300,2011,CELANESE ACETATE LLC - MANUFACTURING PROCESSES,BIOGENIC CARBON DIOXIDE,0.0
1003300,2011,CELANESE ACETATE LLC - MANUFACTURING PROCESSES,CARBON DIOXIDE,0.0
1003300,2011,CELANESE ACETATE LLC - MANUFACTURING PROCESSES,METHANE,1555.08
1003300,2011,CELANESE ACETATE LLC - MANUFACTURING PROCESSES,NITROUS OXIDE,0.0
1003320,2011,VERSO ESCANABA LLC,BIOGENIC CARBON DIOXIDE,0.0
1003320,2011,VERSO ESCANABA LLC,CARBON DIOXIDE,0.0
1003320,2011,VERSO ESCANABA LLC,METHANE,3479.26
1003320,2011,VERSO ESCANABA LLC,NITROUS OXIDE,0.0
1003327,2011,BIRON MILL,BIOGENIC CARBON DIOXIDE,0.0
1003327,2011,BIRON MILL,CARBON DIOXIDE,0.0
1003327,2011,BIRON MILL,METHANE,342.19
1003327,2011,BIRON MILL,NITROUS OXIDE,0.0
1003470,2011,GRAPHIC PACKAGING INTERNATIONAL,BIOGENIC CARBON DIOXIDE,0.0
1003470,2011,GRAPHIC PACKAGING INTERNATIONAL,CARBON DIOXIDE,0.0
1003470,2011,GRAPHIC PACKAGING INTERNATIONAL,METHANE,283.81
1003470,2011,GRAPHIC PACKAGING INTERNATIONAL,NITROUS OXIDE,0.0
1003501,2011,EVERGREEN PACKAGING-PINE BLUFF,BIOGENIC CARBON DIOXIDE,0.0
1003501,2011,EVERGREEN PACKAGING-PINE BLUFF,CARBON DIOXIDE,0.0
1003501,2011,EVERGREEN PACKAGING-PINE BLUFF,METHANE,292.0
1003501,2011,EVERGREEN PACKAGING-PINE BLUFF,NITROUS OXIDE,0.0
1003562,2011,ALCOA INTALCO WORKS,BIOGENIC CARBON DIOXIDE,0.0
1003562,2011,ALCOA INTALCO WORKS,CARBON DIOXIDE,0.0
1003562,2011,ALCOA INTALCO WORKS,METHANE,490.59
1003562,2011,ALCOA INTALCO WORKS,NITROUS OXIDE,0.0
1003884,2011,PACKAGING CORPORATION OF AMERICA-TOMAHAWK,BIOGENIC CARBON DIOXIDE,0.0
1003884,2011,PACKAGING CORPORATION OF AMERICA-TOMAHAWK,CARBON DIOXIDE,0.0
1003884,2011,PACKAGING CORPORATION OF AMERICA-TOMAHAWK,METHANE,613.15
1003884,2011,PACKAGING CORPORATION OF AMERICA-TOMAHAWK,NITROUS OXIDE,0.0
1003889,2011,CHEMOURS BEAUMONT WORKS INDUSTRIAL PARK,BIOGENIC CARBON DIOXIDE,0.0
1003889,2011,CHEMOURS BEAUMONT WORKS INDUSTRIAL PARK,CARBON DIOXIDE,0.0
1003889,2011,CHEMOURS BEAUMONT WORKS INDUSTRIAL PARK,METHANE,50.95
1003889,2011,CHEMOURS BEAUMONT WORKS INDUSTRIAL PARK,NITROUS OXIDE,0.0
1003902,2011,CF & I STEEL L P/ DBA ROCKY MOUNTAIN STEEL MILLS,BIOGENIC CARBON DIOXIDE,0.0
1003902,2011,CF & I STEEL L P/ DBA ROCKY MOUNTAIN STEEL MILLS,CARBON DIOXIDE,0.0
1003902,2011,CF & I STEEL L P/ DBA ROCKY MOUNTAIN STEEL MILLS,METHANE,2339.23
1003902,2011,CF & I STEEL L P/ DBA ROCKY MOUNTAIN STEEL MILLS,NITROUS OXIDE,0.0
1003943,2011,GREIF RIVERVILLE LLC,BIOGENIC CARBON DIOXIDE,0.0
1003943,2011,GREIF RIVERVILLE LLC,CARBON DIOXIDE,0.0
1003943,2011,GREIF RIVERVILLE LLC,METHANE,906.88
1003943,2011,GREIF RIVERVILLE LLC,NITROUS OXIDE,0.0
1003994,2011,"SAWYER DISPOSAL SERVICES, LLC",BIOGENIC CARBON DIOXIDE,0.0
1003994,2011,"SAWYER DISPOSAL SERVICES, LLC",CARBON DIOXIDE,0.0
1003994,2011,"SAWYER DISPOSAL SERVICES, LLC",METHANE,1000.45
1003994,2011,"SAWYER DISPOSAL SERVICES, LLC",NITROUS OXIDE,0.0
1004055,2011,GEORGIA-PACIFIC TOLEDO LLC,BIOGENIC CARBON DIOXIDE,0.0
1004055,2011,GEORGIA-PACIFIC TOLEDO LLC,CARBON DIOXIDE,0.0
1004055,2011,GEORGIA-PACIFIC TOLEDO LLC,METHANE,1711.5
