TIER_1_METHOD_EQUATION,TIER_1_CO2_EMISSIONS,TIER_3_CH4_EMISSIONS,TIER_3_N2O_EMISSIONS,TIER_1_CH4_EMISSIONS,TIER_3_CO2_EMISSIONS,PCT_HEAT_INPUT_COMBUSTED_SUB,TIER3_MOL_DETERMIN_NUMBER,TIER_2_END_DATE,TIER_3_METHOD_EQUATION,TIER_3_START_DATE,FUEL_TYPE_BLEND,UNIT_NAME,TIER_1_N2O_EMISSIONS,REPORTING_YEAR,TIER3_MOL_DETERMIN_FREQ,PCT_HEAT_INPUT_COMBUSTED,TIER_2_START_DATE,TIER3_CARBON_DETERMIN_NUM_VALI,TIER_1_CH4_EMISSIONS_CO2E,TIER_1_N2O_EMISSIONS_CO2E,TIER_2_HHV_DETERMIN_FREQUENCY,TIER3_CARBON_DETERMIN_FREQUENC,TIER_3_CH4_EMISSIONS_CO2E,TIER_2_CH4_EMISSIONS,TIER_2_CH4_EMISSIONS_CO2E,TIER_2_METHOD_EQUATION,TIER_2_N2O_EMISSIONS_CO2E,TIER3_MOL_DETERMIN_NUM_VALID,TIER2_HHV_DETERMIN_FREQ_OTH,PCT_HEAT_INPUT_COMBUSTED_IND,FACILITY_NAME,TIER3_CARBON_DETERMIN_NUM_SUB,TIER_2_CO2_EMISSIONS,TIER_3_END_DATE,TIER_3_OPERATING_HOURS_SUB,TIER_1_START_DATE,TIER_3_N2O_EMISSIONS_CO2E,FACILITY_ID,TIER3_MOL_DETERMIN_FREQ_OTHER,FUEL_TYPE,TIER_1_END_DATE,TIER_2_N2O_EMISSIONS
Tier 1 (Equation C-1),0.5,,,0.0,,,,,,,,Recovery Boiler,0.0,2020,,,,,0.0,0.0,,,,,,,,,,,"Sappi North America, Inc. - Somerset Operations",,,,,2020-01-01-00:0,,1003048,,Distillate Fuel Oil No. 2,2020-12-31-00:0,
Tier 1 (Equation C-1),4.9,,,0.0,,,,,,,,Recovery Boiler #3,0.0,2020,,,,,0.0,0.0,,,,,,,,,,,Pixelle Specialty Solutions,,,,,2020-01-01-00:0,,1004199,,Distillate Fuel Oil No. 2,2020-12-31-00:0,
Tier 1 (Equation C-1),5.4,,,0.0,,,,,,,,8 Kraft Recovery Furnace/B08,0.0,2020,,,,,0.0,0.0,,,,,,,,,,,Ahlstrom NA Specialty Solutions LLC,,,,,2020-01-01-00:0,,1002339,,Residual Fuel Oil No. 6,2020-12-31-00:0,
Tier 1 (Equation C-1),6.2,,,0.0,,,,,,,,X012,0.0,2020,,,,,0.0,0.0,,,,,,,,,,,"ALABAMA RIVER CELLULOSE, LLC",,,,,2020-01-01-00:0,,1007917,,Distillate Fuel Oil No. 2,2020-12-31-00:0,
Tier 1 (Equation C-1),10.8,,,0.0,,,,,,,,No.2 Recovery Furnace,0.0,2020,,,,,0.0,0.0,,,,,,,,,,,Sylvamo Eastover Mill,,,,,2020-01-01-00:0,,1006262,,Distillate Fuel Oil No. 2,2020-12-31-00:0,
Tier 1 (Equation C-1),15.9,,,0.0,,,,,,,,B25,0.0,2020,,,,,0.0,0.0,,,,,,,,,,,PACKAGING CORPORATION OF AMERICA-TOMAHAWK,,,,,2020-01-01-00:0,,1003884,,Distillate Fuel Oil No. 2,2020-12-31-00:0,
Tier 1 (Equation C-1),16.4,,,0.0,,,,,,,,Lime Kiln,0.0,2020,,0.0004,,,0.0,0.0,,,,,,,,,,,BOISE PAPER,,,,,2020-01-01-00:0,,1002893,,Distillate Fuel Oil No. 2,2020-12-31-00:0,
Tier 1 (Equation C-1),21.0,,,0.0,,,,,,,,103A - Lime Kiln,0.0,2020,,0.0017,,,0.0,0.0,,,,,,,,,,,APPLETON ROARING SPRING PAPER MFG,,,,,2020-01-01-00:0,,1005669,,Residual Fuel Oil No. 6,2020-12-31-00:0,
Tier 1 (Equation C-1),43.4,,,0.0,,,,,,,,Lime Kiln No.5,0.0,2020,,0.0015,,,0.1,0.0,,,,,,,,,,,Blue Ridge Paper Products LLC,,,,,2020-01-01-00:0,,1000230,,Propane,2020-12-31-00:0,
Tier 1 (Equation C-1),45.7,,,0.0,,,,,,,,X024,0.0,2020,,,,,0.0,0.1,,,,,,,,,,,GEORGIA-PACIFIC NAHEOLA LLC,,,,,2020-01-01-00:0,,1006962,,Distillate Fuel Oil No. 2,2020-12-31-00:0,
Tier 1 (Equation C-1),47.2,,,0.0,,,,,,,,Calciner,0.0,2020,,1.0,,,0.0,0.1,,,,,,,,,,,Pixelle Specialty Solutions,,,,,2020-01-01-00:0,,1004199,,Distillate Fuel Oil No. 2,2020-12-31-00:0,
Tier 1 (Equation C-1),58.8,,,0.0,,,,,,,,No. 2 Lime Kiln,0.0,2020,,0.0012,,,0.1,0.0,,,,,,,,,,,"WestRock Coated Board, LLC",,,,,2020-01-01-00:0,,1000262,,Distillate Fuel Oil No. 2,2020-12-31-00:0,
Tier 1 (Equation C-1),65.1,,,0.0,,,,,,,,Lime Kiln No.4,0.0,2020,,0.0039,,,0.1,0.0,,,,,,,,,,,Blue Ridge Paper Products LLC,,,,,2020-01-01-00:0,,1000230,,Propane,2020-12-31-00:0,
Tier 1 (Equation C-1),95.5,,,0.0,,,,,,,,Chemical Recovery Kiln,0.0,2020,,,,,0.0,0.1,,,,,,,,,,,Sonoco Products Co.,,,,,2020-01-01-00:0,,1000353,,Natural Gas (Weighted U.S. Average),2020-12-31-00:0,
Tier 1 (Equation C-1),129.2,,,0.01,,,,,,,,RB2,0.001,2020,,,,,0.1,0.3,,,,,,,,,,,Cosmopolis Pulp Mill,,,,,2020-01-01-00:0,,1008999,,Residual Fuel Oil No. 6,2020-12-31-00:0,
Tier 1 (Equation C-1),134.7,,,0.0,,,,,,,,038 - No. 3 Recovery Boiler,0.0,2020,,,,,0.1,0.1,,,,,,,,,,,APPLETON ROARING SPRING PAPER MFG,,,,,2020-01-01-00:0,,1005669,,Natural Gas (Weighted U.S. Average),2020-12-31-00:0,
Tier 1 (Equation C-1),141.2,,,0.01,,,,,,,,No. 4 Lime Kiln/CP001,0.0,2020,,1.0,,,0.1,0.0,,,,,,,,,,,"WestRock Charleston Kraft, LLC",,,,,2020-01-01-00:0,,1000426,,Residual Fuel Oil No. 6,2020-12-31-00:0,
Tier 1 (Equation C-1),144.0,,,0.01,,,,,,,,#1 Recovery Boiler,0.001,2020,,,,,0.1,0.3,,,,,,,,,,,CLEARWATER PAPER CORP-CYPRESS BEND MILL,,,,,2020-01-01-00:0,,1002708,,Distillate Fuel Oil No. 2,2020-12-31-00:0,
Tier 1 (Equation C-1),160.7,,,0.01,,,,,,,,Lime Kiln,0.0,2020,,0.98,,,0.1,0.0,,,,,,,,,,,Interstate Paper LLC dba DSSmith Riceboro,,,,,2020-01-01-00:0,,1004886,,Residual Fuel Oil No. 6,2020-12-31-00:0,
Tier 1 (Equation C-1),196.4,,,0.01,,,,,,,,No. 1 Lime Kiln,0.0,2020,,0.0037,,,0.2,0.0,,,,,,,,,,,"WestRock Coated Board, LLC",,,,,2020-01-01-00:0,,1000262,,Distillate Fuel Oil No. 2,2020-12-31-00:0,
Tier 1 (Equation C-1),201.0,,,0.01,,,,,,,,LK1,0.0,2020,,0.01,,,0.2,0.0,,,,,,,,,,,Sylvamo Ticonderoga Mill,,,,,2020-01-01-00:0,,1006885,,Propane,2020-12-31-00:0,
Tier 1 (Equation C-1),248.8,,,0.01,,,,,,,,X001,0.002,2020,,,,,0.3,0.6,,,,,,,,,,,"ALABAMA RIVER CELLULOSE, LLC",,,,,2020-01-01-00:0,,1007917,,Distillate Fuel Oil No. 2,2020-12-31-00:0,
Tier 1 (Equation C-1),340.2,,,0.01,,,,,,,,No. 22 Recovery Furnace / 8201-10,0.003,2020,,,,,0.3,0.8,,,,,,,,,,,WESTROCK LONGVIEW LLC,,,,,2020-01-01-00:0,,1006454,,Distillate Fuel Oil No. 2,2020-12-31-00:0,
Tier 1 (Equation C-1),407.8,,,0.02,,,,,,,,No. 9 Recovery Boiler/REC007,0.003,2020,,,,,0.4,1.0,,,,,,,,,,,"WestRock Charleston Kraft, LLC",,,,,2020-01-01-00:0,,1000426,,Residual Fuel Oil No. 6,2020-12-31-00:0,
Tier 1 (Equation C-1),415.6,,,0.01,,,,,,,,RF 4,0.001,2020,,,,,0.2,0.2,,,,,,,,,,,"WestRock CP, LLC - Fernandina Beach Mill (Formerly Smurfit-Stone)",,,,,2020-01-01-00:0,,1002272,,Natural Gas (Weighted U.S. Average),2020-12-31-00:0,
Tier 1 (Equation C-1),571.5,,,0.03,,,,,,,,Recovery Furnace No.11,0.005,2020,,,,,0.7,1.6,,,,,,,,,,,Blue Ridge Paper Products LLC,,,,,2020-01-01-00:0,,1000230,,Propane,2020-12-31-00:0,
Tier 1 (Equation C-1),609.2,,,0.01,,,,,,,,RF 5,0.001,2020,,,,,0.3,0.3,,,,,,,,,,,"WestRock CP, LLC - Fernandina Beach Mill (Formerly Smurfit-Stone)",,,,,2020-01-01-00:0,,1002272,,Natural Gas (Weighted U.S. Average),2020-12-31-00:0,
Tier 1 (Equation C-1),637.9,,,0.03,,,,,,,,RF3,0.005,2020,,,,,0.6,1.5,,,,,,,,,,,"West Rock Mill Company, LLC",,,,,2020-01-01-00:0,,1007964,,Distillate Fuel Oil No. 2,2020-12-31-00:0,
Tier 1 (Equation C-1),681.6,,,0.01,,,,,,,,Recovery Boiler #3,0.001,2020,,,,,0.3,0.4,,,,,,,,,,,Pixelle Specialty Solutions,,,,,2020-01-01-00:0,,1004199,,Natural Gas (Weighted U.S. Average),2020-12-31-00:0,
Tier 1 (Equation C-1),713.8,,,0.03,,,,,,,,RB3,0.006,2020,,,,,0.7,1.7,,,,,,,,,,,Cosmopolis Pulp Mill,,,,,2020-01-01-00:0,,1008999,,Residual Fuel Oil No. 6,2020-12-31-00:0,
Tier 1 (Equation C-1),766.3,,,0.04,,,,,,,,Recovery Furnace No.10,0.007,2020,,,,,0.9,2.2,,,,,,,,,,,Blue Ridge Paper Products LLC,,,,,2020-01-01-00:0,,1000230,,Propane,2020-12-31-00:0,
Tier 1 (Equation C-1),773.6,,,0.03,,,,,,,,No. 22 Recovery Furnace / 8201-10,0.006,2020,,,,,0.8,1.9,,,,,,,,,,,WESTROCK LONGVIEW LLC,,,,,2020-01-01-00:0,,1006454,,Used Oil,2020-12-31-00:0,
Tier 1 (Equation C-1),825.8,,,0.02,,,,,,,,RF1,0.002,2020,,,,,0.4,0.5,,,,,,,,,,,"WestRock CP, LLC - Florence Mill",,,,,2020-01-01-00:0,,1000319,,Natural Gas (Weighted U.S. Average),2020-12-31-00:0,
Tier 1 (Equation C-1),1047.8,,,0.04,,,,,,,,Z011,0.009,2020,,,,,1.1,2.5,,,,,,,,,,,BOISE WHITE PAPER MILL,,,,,2020-01-01-00:0,,1002963,,Distillate Fuel Oil No. 2,2020-12-31-00:0,
Tier 1 (Equation C-1),1242.9,,,0.02,,,,,,,,Recovery Boiler 1,0.002,2020,,,,,0.6,0.7,,,,,,,,,,,JGT2 Mill,,,,,2020-01-01-00:0,,1000593,,Natural Gas (Weighted U.S. Average),2020-12-31-00:0,
Tier 1 (Equation C-1),1366.9,,,0.05,,,,,,,,#14 Recovery Boiler (B21),0.011,2020,,,,,1.4,3.3,,,,,,,,,,,Ahlstrom Mosinee LLC,,,,,2020-01-01-00:0,,1007273,,Residual Fuel Oil No. 6,2020-12-31-00:0,
Tier 1 (Equation C-1),1495.4,,,0.06,,,,,,,,08-PU-012,0.012,2020,,,,,1.5,3.6,,,,,,,,,,,"WestRock Kraft Paper, LLC",,,,,2020-01-01-00:0,,1000166,,Distillate Fuel Oil No. 4,2020-12-31-00:0,
Tier 1 (Equation C-1),1764.5,,,0.03,,,,,,,,Recovery Furnace,0.003,2020,,,,,0.8,1.0,,,,,,,,,,,CASCADE PACIFIC PULP HALSEY PULP MILL,,,,,2020-01-01-00:0,,1004017,,Natural Gas (Weighted U.S. Average),2020-12-31-00:0,
Tier 1 (Equation C-1),2135.3,,,0.09,,,,,,,,038 - No. 3 Recovery Boiler,0.017,2020,,,,,2.1,5.1,,,,,,,,,,,APPLETON ROARING SPRING PAPER MFG,,,,,2020-01-01-00:0,,1005669,,Residual Fuel Oil No. 6,2020-12-31-00:0,
Tier 1 (Equation C-1),2163.5,,,0.09,,,,,,,,Recovery Boiler #2,0.018,2020,,,,,2.2,5.2,,,,,,,,,,,Packaging Corporation of America,,,,,2020-01-01-00:0,,1007867,,Distillate Fuel Oil No. 2,2020-12-31-00:0,
Tier 1 (Equation C-1),2175.8,,,0.08,,,,,,,,No. 5 Lime Kiln/CP002,0.0,2020,,0.042,,,2.0,0.0,,,,,,,,,,,"WestRock Charleston Kraft, LLC",,,,,2020-01-01-00:0,,1000426,,Residual Fuel Oil No. 6,2020-12-31-00:0,
Tier 1 (Equation C-1),2196.7,,,0.09,,,,,,,,recovery furnace,0.018,2020,,,,,2.2,5.2,,,,,,,,,,,ND OTM LLC,,,,,2020-01-01-00:0,,1007069,,Residual Fuel Oil No. 6,2020-12-31-00:0,
Tier 1 (Equation C-1),2202.4,,,0.09,,,,,,,,Recovery Boiler #1,0.018,2020,,,,,2.2,5.3,,,,,,,,,,,Packaging Corporation of America,,,,,2020-01-01-00:0,,1007867,,Distillate Fuel Oil No. 2,2020-12-31-00:0,
Tier 1 (Equation C-1),2342.9,,,0.09,,,,,,,,No. 1 Recovery Furnace REC001,0.019,2020,,,,,2.4,5.7,,,,,,,,,,,"WestRock Virginia, Covington",,,,,2020-01-01-00:0,,1000256,,Used Oil,2020-12-31-00:0,
Tier 1 (Equation C-1),2464.9,,,0.1,,,,,,,,Recovery Boiler #3,0.02,2020,,,,,2.5,5.9,,,,,,,,,,,Pixelle Specialty Solutions,,,,,2020-01-01-00:0,,1004199,,Residual Fuel Oil No. 6,2020-12-31-00:0,
Tier 1 (Equation C-1),2748.7,,,0.05,,,,,,,,Chemical Recovery Furnace,0.005,2020,,,,,1.3,1.5,,,,,,,,,,,"Domtar Paper Company, LLC",,,,,2020-01-01-00:0,,1005706,,Natural Gas (Weighted U.S. Average),2020-12-31-00:0,
Tier 1 (Equation C-1),2925.0,,,0.06,,,,,,,,Recovery Boiler #2 (P36),0.006,2020,,,,,1.4,1.6,,,,,,,,,,,WISCONSIN RAPIDS PAPER MILL,,,,,2020-01-01-00:0,,1004874,,Natural Gas (Weighted U.S. Average),2020-12-31-00:0,
Tier 1 (Equation C-1),3020.7,,,0.12,,,,,,,,RF1,0.024,2020,,,,,3.0,7.2,,,,,,,,,,,"WestRock CP, LLC - Florence Mill",,,,,2020-01-01-00:0,,1000319,,Residual Fuel Oil No. 6,2020-12-31-00:0,
Tier 1 (Equation C-1),3028.2,,,0.06,,,,,,,,RB3,0.006,2020,,,,,1.4,1.7,,,,,,,,,,,"WESTROCK CP, LLC - HODGE MILL",,,,,2020-01-01-00:0,,1005012,,Natural Gas (Weighted U.S. Average),2020-12-31-00:0,
Tier 1 (Equation C-1),3074.4,,,0.06,,,,,,,,Recovery Boiler,0.006,2020,,,,,1.4,1.7,,,,,,,,,,,Twin Rivers Pine Bluff LLC,,,,,2020-01-01-00:0,,1003633,,Natural Gas (Weighted U.S. Average),2020-12-31-00:0,
Tier 1 (Equation C-1),3152.1,,,0.13,,,,,,,,No. 5 Recovery Furnace,0.025,2020,,,,,3.1,7.5,,,,,,,,,,,"RAYONIER PERFORMANCE FIBERS LLC, JESUP MILL",,,,,2020-01-01-00:0,,1001807,,Residual Fuel Oil No. 6,2020-12-31-00:0,
Tier 1 (Equation C-1),3154.8,,,0.06,,,,,,,,Recovery Boiler #1 (P39),0.006,2020,,,,,1.5,1.8,,,,,,,,,,,WISCONSIN RAPIDS PAPER MILL,,,,,2020-01-01-00:0,,1004874,,Natural Gas (Weighted U.S. Average),2020-12-31-00:0,
Tier 1 (Equation C-1),3267.7,,,0.13,,,,,,,,No. 2 Recovery Furnace REC010,0.026,2020,,,,,3.3,7.9,,,,,,,,,,,"WestRock Virginia, Covington",,,,,2020-01-01-00:0,,1000256,,Used Oil,2020-12-31-00:0,
Tier 1 (Equation C-1),3299.0,,,0.06,,,,,,,,B25,0.006,2020,,,,,1.6,1.9,,,,,,,,,,,PACKAGING CORPORATION OF AMERICA-TOMAHAWK,,,,,2020-01-01-00:0,,1003884,,Natural Gas (Weighted U.S. Average),2020-12-31-00:0,
Tier 1 (Equation C-1),3387.8,,,0.06,,,,,,,,8 Kraft Recovery Furnace/B08,0.006,2020,,,,,1.6,1.9,,,,,,,,,,,Ahlstrom NA Specialty Solutions LLC,,,,,2020-01-01-00:0,,1002339,,Natural Gas (Weighted U.S. Average),2020-12-31-00:0,
Tier 1 (Equation C-1),3408.5,,,0.06,,,,,,,,Recovery Boiler #3 (P37),0.006,2020,,,,,1.6,1.9,,,,,,,,,,,WISCONSIN RAPIDS PAPER MILL,,,,,2020-01-01-00:0,,1004874,,Natural Gas (Weighted U.S. Average),2020-12-31-00:0,
Tier 1 (Equation C-1),3573.2,,,0.07,,,,,,,,10 Kraft Recovery Furnace/B10,0.007,2020,,,,,1.7,2.0,,,,,,,,,,,Ahlstrom NA Specialty Solutions LLC,,,,,2020-01-01-00:0,,1002339,,Natural Gas (Weighted U.S. Average),2020-12-31-00:0,
Tier 1 (Equation C-1),3679.8,,,0.15,,,,,,,,Recovery Boiler,0.029,2020,,,,,3.7,8.8,,,,,,,,,,,"Sappi North America, Inc. - Somerset Operations",,,,,2020-01-01-00:0,,1003048,,Residual Fuel Oil No. 6,2020-12-31-00:0,
Tier 1 (Equation C-1),3805.5,,,0.15,,,,,,,,B011,0.031,2020,,,,,3.9,9.2,,,,,,,,,,,Pixelle Specialty Solutions LLC,,,,,2020-01-01-00:0,,1000183,,Distillate Fuel Oil No. 2,2020-12-31-00:0,
Tier 1 (Equation C-1),3876.3,,,0.07,,,,,,,,No 1. Recovery Furnace,0.007,2020,,,,,1.8,2.2,,,,,,,,,,,"WestRock Coated Board, LLC",,,,,2020-01-01-00:0,,1000262,,Natural Gas (Weighted U.S. Average),2020-12-31-00:0,
Tier 1 (Equation C-1),3931.6,,,0.16,,,,,,,,No. 2 Lime Kiln REC047,0.0,2020,,0.07,,,4.0,0.0,,,,,,,,,,,"WestRock Virginia, Covington",,,,,2020-01-01-00:0,,1000256,,Used Oil,2020-12-31-00:0,
Tier 1 (Equation C-1),3987.0,,,0.08,,,,,,,,#14 Recovery Boiler (B21),0.008,2020,,,,,1.9,2.2,,,,,,,,,,,Ahlstrom Mosinee LLC,,,,,2020-01-01-00:0,,1007273,,Natural Gas (Weighted U.S. Average),2020-12-31-00:0,
Tier 1 (Equation C-1),3998.3,,,0.16,,,,,,,,No. 2 Recovery Boiler,0.032,2020,,,,,4.0,9.5,,,,,,,,,,,International Paper - Georgetown Mill,,,,,2020-01-01-00:0,,1007912,,Residual Fuel Oil No. 6,2020-12-31-00:0,
Tier 1 (Equation C-1),4072.1,,,0.17,,,,,,,,RF 5,0.033,2020,,,,,4.1,9.8,,,,,,,,,,,"WestRock CP, LLC - Fernandina Beach Mill (Formerly Smurfit-Stone)",,,,,2020-01-01-00:0,,1002272,,Distillate Fuel Oil No. 2,2020-12-31-00:0,
Tier 1 (Equation C-1),4078.5,,,0.16,,,,,,,,No. 1 Recovery Boiler,0.033,2020,,,,,4.1,9.7,,,,,,,,,,,International Paper - Georgetown Mill,,,,,2020-01-01-00:0,,1007912,,Residual Fuel Oil No. 6,2020-12-31-00:0,
Tier 1 (Equation C-1),4093.0,,,0.08,,,,,,,,No. 2 Recovery Furnace,0.008,2020,,,,,1.9,2.3,,,,,,,,,,,"WestRock Coated Board, LLC",,,,,2020-01-01-00:0,,1000262,,Natural Gas (Weighted U.S. Average),2020-12-31-00:0,
Tier 1 (Equation C-1),4130.5,,,0.08,,,,,,,,Recovery Boiler No. 2,0.008,2020,,,,,1.9,2.3,,,,,,,,,,,EVERGREEN PACKAGING-PINE BLUFF,,,,,2020-01-01-00:0,,1003501,,Natural Gas (Weighted U.S. Average),2020-12-31-00:0,
Tier 1 (Equation C-1),4224.0,,,0.17,,,,,,,,No. 6 Recovery Furnace,0.034,2020,,,,,4.2,10.1,,,,,,,,,,,"RAYONIER PERFORMANCE FIBERS LLC, JESUP MILL",,,,,2020-01-01-00:0,,1001807,,Residual Fuel Oil No. 6,2020-12-31-00:0,
Tier 1 (Equation C-1),4534.7,,,0.18,,,,,,,,No. 2 Recovery Furnace (R401),0.037,2020,,,,,4.6,11.0,,,,,,,,,,,GEORGIA-PACIFIC CEDAR SPRINGS LLC,,,,,2020-01-01-00:0,,1002823,,Distillate Fuel Oil No. 2,2020-12-31-00:0,
Tier 1 (Equation C-1),4630.3,,,0.17,,,,,,,,Lime Kiln No.4,0.0,2020,,0.2293,,,4.2,0.0,,,,,,,,,,,Blue Ridge Paper Products LLC,,,,,2020-01-01-00:0,,1000230,,Residual Fuel Oil No. 6,2020-12-31-00:0,
Tier 1 (Equation C-1),5225.9,,,0.1,,,,,,,,No. 4 Recovery Boiler (L03004/L03005),0.01,2020,,,,,2.5,2.9,,,,,,,,,,,"GRAPHIC PACKAGING INTERNATIONAL LLC, West Monroe Mill Plant 31",,,,,2020-01-01-00:0,,1000602,,Natural Gas (Weighted U.S. Average),2020-12-31-00:0,
Tier 1 (Equation C-1),5281.9,,,0.21,,,,,,,,RF 4,0.043,2020,,,,,5.4,12.8,,,,,,,,,,,"WestRock CP, LLC - Fernandina Beach Mill (Formerly Smurfit-Stone)",,,,,2020-01-01-00:0,,1002272,,Distillate Fuel Oil No. 2,2020-12-31-00:0,
Tier 1 (Equation C-1),5949.4,,,0.11,,,,,,,,RF3,0.011,2020,,,,,2.8,3.3,,,,,,,,,,,"West Rock Mill Company, LLC",,,,,2020-01-01-00:0,,1007964,,Natural Gas (Weighted U.S. Average),2020-12-31-00:0,
Tier 1 (Equation C-1),6027.7,,,0.24,,,,,,,,GHG-01_RB10,0.048,2020,,,,,6.0,14.4,,,,,,,,,,,NIPPON DYNAWAVE PACKAGING,,,,,2020-01-01-00:0,,1006360,,Residual Fuel Oil No. 6,2020-12-31-00:0,
Tier 1 (Equation C-1),6077.7,,,0.11,,,,,,,,Recovery Boiler 2,0.011,2020,,,,,2.9,3.4,,,,,,,,,,,JGT2 Mill,,,,,2020-01-01-00:0,,1000593,,Natural Gas (Weighted U.S. Average),2020-12-31-00:0,
Tier 1 (Equation C-1),6134.7,,,0.12,,,,,,,,Recovery Boiler,0.012,2020,,,,,2.9,3.4,,,,,,,,,,,Billerud Quinnesec LLC,,,,,2020-01-01-00:0,,1001892,,Natural Gas (Weighted U.S. Average),2020-12-31-00:0,
Tier 1 (Equation C-1),6358.9,,,0.25,,,,,,,,RF#2,0.051,2020,,,,,6.4,15.1,,,,,,,,,,,"WestRock CP, LLC - Panama City Mill (Formerly RockTenn)",,,,,2020-01-01-00:0,,1006958,,Residual Fuel Oil No. 6,2020-12-31-00:0,
