FlowName,Compartment,FlowAmount,Unit,DataReliability,Source,Year,FRS_ID,FacilityName,Address,City,State,Zip,Latitude,Longitude,County,NAICS,SIC,FacilityID,FlowChemIdentifier_x,FlowChemIdentifier_y
Nitrous Oxide,air,9216.0,kg,2.4430338541666665,GHGRP,2017.0,110042061238.0,Marathon El Paso Refinery,212 North Clark Street,EL PASO,TX,79905.0,31.76945,-106.41426,EL PASO COUNTY,324110,,1003564,126386-65-0,126386-65-0
Carbon Dioxide,air,17867700.0,kg,2.0,GHGRP,2017.0,110071162431.0,PETRO STAR INC NORTH POLE REFINERY,1200 H AND H LANE,NORTH POLE,AK,99705.0,64.749575,-147.377411,FAIRBANKS NORTH STAR BOROUGH,324110,,1003670,18923-20-1,18923-20-1
Methane,air,13190.0,kg,4.820318423047763,GHGRP,2017.0,110071162431.0,PETRO STAR INC NORTH POLE REFINERY,1200 H AND H LANE,NORTH POLE,AK,99705.0,64.749575,-147.377411,FAIRBANKS NORTH STAR BOROUGH,324110,,1003670,74-82-8,74-82-8
Nitrous Oxide,air,157.0,kg,2.0,GHGRP,2017.0,110071162431.0,PETRO STAR INC NORTH POLE REFINERY,1200 H AND H LANE,NORTH POLE,AK,99705.0,64.749575,-147.377411,FAIRBANKS NORTH STAR BOROUGH,324110,,1003670,126386-65-0,126386-65-0
Carbon Dioxide,air,1353877700.0,kg,3.584774607041685,GHGRP,2017.0,110070239631.0,TESORO CORPORATION-ANACORTES REFINERY,10200 WEST MARCH POINT ROAD,ANACORTES,WA,98221.0,48.491139,-122.575056,SKAGIT COUNTY,324110,,1003904,18923-20-1,18923-20-1
Methane,air,91720.0,kg,3.859463584823376,GHGRP,2017.0,110070239631.0,TESORO CORPORATION-ANACORTES REFINERY,10200 WEST MARCH POINT ROAD,ANACORTES,WA,98221.0,48.491139,-122.575056,SKAGIT COUNTY,324110,,1003904,74-82-8,74-82-8
Nitrous Oxide,air,11696.0,kg,3.2565834473324213,GHGRP,2017.0,110070239631.0,TESORO CORPORATION-ANACORTES REFINERY,10200 WEST MARCH POINT ROAD,ANACORTES,WA,98221.0,48.491139,-122.575056,SKAGIT COUNTY,324110,,1003904,126386-65-0,126386-65-0
Carbon Dioxide,air,1756120900.0,kg,3.320888157529473,GHGRP,2017.0,110070240998.0,HOUSTON REFINING,12000 LAWNDALE AVENUE,HOUSTON,TX,77017.0,29.708566,-95.24124,HARRIS COUNTY,324110,,1004130,18923-20-1,18923-20-1
Methane,air,566980.0,kg,4.708349500864228,GHGRP,2017.0,110070240998.0,HOUSTON REFINING,12000 LAWNDALE AVENUE,HOUSTON,TX,77017.0,29.708566,-95.24124,HARRIS COUNTY,324110,,1004130,74-82-8,74-82-8
Nitrous Oxide,air,15540.0,kg,2.892857142857143,GHGRP,2017.0,110070240998.0,HOUSTON REFINING,12000 LAWNDALE AVENUE,HOUSTON,TX,77017.0,29.708566,-95.24124,HARRIS COUNTY,324110,,1004130,126386-65-0,126386-65-0
Carbon Dioxide,air,162775200.0,kg,3.1435888267991685,GHGRP,2017.0,110000468226.0,WYOMING REFINING COMPANY,740 W. MAIN ST.,NEWCASTLE,WY,82701.0,43.85126,-104.21486,WESTON COUNTY,324110,,1004459,18923-20-1,18923-20-1
Methane,air,33500.0,kg,4.483283582089552,GHGRP,2017.0,110000468226.0,WYOMING REFINING COMPANY,740 W. MAIN ST.,NEWCASTLE,WY,82701.0,43.85126,-104.21486,WESTON COUNTY,324110,,1004459,74-82-8,74-82-8
Nitrous Oxide,air,1541.0,kg,2.7534068786502277,GHGRP,2017.0,110000468226.0,WYOMING REFINING COMPANY,740 W. MAIN ST.,NEWCASTLE,WY,82701.0,43.85126,-104.21486,WESTON COUNTY,324110,,1004459,126386-65-0,126386-65-0
Carbon Dioxide,air,474972900.0,kg,3.057604549649043,GHGRP,2017.0,110070813729.0,"IES DOWNSTREAM, LLC - KAPOLEI REFINERY",91-480 MALAKOLE STREET,KAPOLEI,HI,96707.0,21.31948,-158.116295,HONOLULU COUNTY,324110,,1004891,18923-20-1,18923-20-1
Methane,air,30430.0,kg,4.088070982582978,GHGRP,2017.0,110070813729.0,"IES DOWNSTREAM, LLC - KAPOLEI REFINERY",91-480 MALAKOLE STREET,KAPOLEI,HI,96707.0,21.31948,-158.116295,HONOLULU COUNTY,324110,,1004891,74-82-8,74-82-8
Nitrous Oxide,air,2648.0,kg,3.0751510574018126,GHGRP,2017.0,110070813729.0,"IES DOWNSTREAM, LLC - KAPOLEI REFINERY",91-480 MALAKOLE STREET,KAPOLEI,HI,96707.0,21.31948,-158.116295,HONOLULU COUNTY,324110,,1004891,126386-65-0,126386-65-0
Carbon Dioxide,air,1710905000.0,kg,3.080151849459789,GHGRP,2017.0,110070834662.0,"TotalEnergies Petrochemicals & Refining USA, Inc. - Port Arthur Refinery",7600 32nd Street,PORT ARTHUR,TX,77642.0,29.957935,-93.897484,JEFFERSON COUNTY,324110,,1005743,18923-20-1,18923-20-1
Methane,air,160510.0,kg,3.497476792723195,GHGRP,2017.0,110070834662.0,"TotalEnergies Petrochemicals & Refining USA, Inc. - Port Arthur Refinery",7600 32nd Street,PORT ARTHUR,TX,77642.0,29.957935,-93.897484,JEFFERSON COUNTY,324110,,1005743,74-82-8,74-82-8
Nitrous Oxide,air,20641.0,kg,2.7379002955283176,GHGRP,2017.0,110070834662.0,"TotalEnergies Petrochemicals & Refining USA, Inc. - Port Arthur Refinery",7600 32nd Street,PORT ARTHUR,TX,77642.0,29.957935,-93.897484,JEFFERSON COUNTY,324110,,1005743,126386-65-0,126386-65-0
Carbon Dioxide,air,618610100.0,kg,2.798139732927089,GHGRP,2017.0,110055108431.0,HOLLYFRONTIER WOODS CROSS REFINING LLC,1070 WEST 500 SOUTH,WEST BOUNTIFUL,UT,84087.0,40.88425,-111.9106,DAVIS COUNTY,324110,,1005769,18923-20-1,18923-20-1
Methane,air,83330.0,kg,4.089523580943237,GHGRP,2017.0,110055108431.0,HOLLYFRONTIER WOODS CROSS REFINING LLC,1070 WEST 500 SOUTH,WEST BOUNTIFUL,UT,84087.0,40.88425,-111.9106,DAVIS COUNTY,324110,,1005769,74-82-8,74-82-8
Nitrous Oxide,air,5778.0,kg,2.377466251298027,GHGRP,2017.0,110055108431.0,HOLLYFRONTIER WOODS CROSS REFINING LLC,1070 WEST 500 SOUTH,WEST BOUNTIFUL,UT,84087.0,40.88425,-111.9106,DAVIS COUNTY,324110,,1005769,126386-65-0,126386-65-0
Carbon Dioxide,air,54153100.0,kg,2.848294926790895,GHGRP,2017.0,110071160631.0,"The San Antonio Refinery, LLC","1 BDA Crossing, Suite 100",SAN ANTONIO,TX,78235.0,29.34758,-98.45906,BEXAR COUNTY,324110,,1005803,18923-20-1,18923-20-1
Methane,air,58630.0,kg,4.871055773494798,GHGRP,2017.0,110071160631.0,"The San Antonio Refinery, LLC","1 BDA Crossing, Suite 100",SAN ANTONIO,TX,78235.0,29.34758,-98.45906,BEXAR COUNTY,324110,,1005803,74-82-8,74-82-8
Nitrous Oxide,air,659.0,kg,2.6965098634294384,GHGRP,2017.0,110071160631.0,"The San Antonio Refinery, LLC","1 BDA Crossing, Suite 100",SAN ANTONIO,TX,78235.0,29.34758,-98.45906,BEXAR COUNTY,324110,,1005803,126386-65-0,126386-65-0
Carbon Dioxide,air,14273400.0,kg,2.0,GHGRP,2017.0,110071159814.0,FORELAND REFINING CORP EAGLE SPRINGS REFINERY,None,Current,NV,89301.0,38.6226,-115.6198,NYE COUNTY,324110,,1006032,18923-20-1,18923-20-1
Methane,air,1060.0,kg,3.358490566037736,GHGRP,2017.0,110071159814.0,FORELAND REFINING CORP EAGLE SPRINGS REFINERY,None,Current,NV,89301.0,38.6226,-115.6198,NYE COUNTY,324110,,1006032,74-82-8,74-82-8
Nitrous Oxide,air,118.0,kg,2.0,GHGRP,2017.0,110071159814.0,FORELAND REFINING CORP EAGLE SPRINGS REFINERY,None,Current,NV,89301.0,38.6226,-115.6198,NYE COUNTY,324110,,1006032,126386-65-0,126386-65-0
Carbon Dioxide,air,1317270100.0,kg,3.4970102942441343,GHGRP,2017.0,110070135386.0,VALERO REFINING HOUSTON REFINERY,9701 MANCHESTER,HOUSTON,TX,77012.0,29.71839,-95.25343,HARRIS COUNTY,324110,,1006062,18923-20-1,18923-20-1
Methane,air,300690.0,kg,4.503940935847551,GHGRP,2017.0,110070135386.0,VALERO REFINING HOUSTON REFINERY,9701 MANCHESTER,HOUSTON,TX,77012.0,29.71839,-95.25343,HARRIS COUNTY,324110,,1006062,74-82-8,74-82-8
Nitrous Oxide,air,13545.0,kg,2.8217054263565893,GHGRP,2017.0,110070135386.0,VALERO REFINING HOUSTON REFINERY,9701 MANCHESTER,HOUSTON,TX,77012.0,29.71839,-95.25343,HARRIS COUNTY,324110,,1006062,126386-65-0,126386-65-0
Carbon Dioxide,air,11307400.0,kg,2.1440384173196314,GHGRP,2017.0,110056660457.0,GOODWAY REFINING LLC,4745 ROSS ROAD,ATMORE,AL,36502.0,31.1761,-87.438268,ESCAMBIA COUNTY,324110,,1006531,18923-20-1,18923-20-1
Methane,air,8830.0,kg,4.91506228765572,GHGRP,2017.0,110056660457.0,GOODWAY REFINING LLC,4745 ROSS ROAD,ATMORE,AL,36502.0,31.1761,-87.438268,ESCAMBIA COUNTY,324110,,1006531,74-82-8,74-82-8
Nitrous Oxide,air,38.0,kg,2.3947368421052637,GHGRP,2017.0,110056660457.0,GOODWAY REFINING LLC,4745 ROSS ROAD,ATMORE,AL,36502.0,31.1761,-87.438268,ESCAMBIA COUNTY,324110,,1006531,126386-65-0,126386-65-0
Carbon Dioxide,air,6339205700.0,kg,3.106609618299655,GHGRP,2017.0,110071161537.0,Los Angeles Refinery (LAR),2350 E. 223rd Street,CARSON,CA,90810.0,33.82431,-118.23237,LOS ANGELES COUNTY,324110,,1006627,18923-20-1,18923-20-1
Methane,air,664240.0,kg,4.310971937853788,GHGRP,2017.0,110071161537.0,Los Angeles Refinery (LAR),2350 E. 223rd Street,CARSON,CA,90810.0,33.82431,-118.23237,LOS ANGELES COUNTY,324110,,1006627,74-82-8,74-82-8
Nitrous Oxide,air,35588.0,kg,2.730105653591098,GHGRP,2017.0,110071161537.0,Los Angeles Refinery (LAR),2350 E. 223rd Street,CARSON,CA,90810.0,33.82431,-118.23237,LOS ANGELES COUNTY,324110,,1006627,126386-65-0,126386-65-0
Carbon Dioxide,air,23400400.0,kg,2.093613784379754,GHGRP,2017.0,110067216079.0,"CRUDE OIL TOPPING UNIT, PRUDHOE BAY OPERATIONS CENTER, TARMAC CAMP",None,Prudhoe Bay,AK,99734.0,70.254036,-148.346077,NORTH SLOPE BOROUGH,211111,,1006838,18923-20-1,18923-20-1
Methane,air,6310.0,kg,4.819334389857369,GHGRP,2017.0,110067216079.0,"CRUDE OIL TOPPING UNIT, PRUDHOE BAY OPERATIONS CENTER, TARMAC CAMP",None,Prudhoe Bay,AK,99734.0,70.254036,-148.346077,NORTH SLOPE BOROUGH,211111,,1006838,74-82-8,74-82-8
Nitrous Oxide,air,75.0,kg,3.48,GHGRP,2017.0,110067216079.0,"CRUDE OIL TOPPING UNIT, PRUDHOE BAY OPERATIONS CENTER, TARMAC CAMP",None,Prudhoe Bay,AK,99734.0,70.254036,-148.346077,NORTH SLOPE BOROUGH,211111,,1006838,126386-65-0,126386-65-0
Carbon Dioxide,air,604754800.0,kg,3.6561361728753536,GHGRP,2017.0,110071162280.0,REFINERY KAPOLEI,91-325 KOMOHANA STREET,KAPOLEI,HI,96707.0,21.304291,-158.091296,HONOLULU COUNTY,324110,,1006932,18923-20-1,18923-20-1
Methane,air,36460.0,kg,3.8455842018650577,GHGRP,2017.0,110071162280.0,REFINERY KAPOLEI,91-325 KOMOHANA STREET,KAPOLEI,HI,96707.0,21.304291,-158.091296,HONOLULU COUNTY,324110,,1006932,74-82-8,74-82-8
Nitrous Oxide,air,4559.0,kg,3.155516560649265,GHGRP,2017.0,110071162280.0,REFINERY KAPOLEI,91-325 KOMOHANA STREET,KAPOLEI,HI,96707.0,21.304291,-158.091296,HONOLULU COUNTY,324110,,1006932,126386-65-0,126386-65-0
Carbon Dioxide,air,1033336500.0,kg,3.591334768490225,GHGRP,2017.0,110000468093.0,SINCLAIR OIL CORPORATION,100 EAST LINCOLN AVENUE,SINCLAIR,WY,82334.0,41.77899,-107.104,CARBON COUNTY,324110,,1007217,18923-20-1,18923-20-1
Methane,air,241280.0,kg,4.651608090185676,GHGRP,2017.0,110000468093.0,SINCLAIR OIL CORPORATION,100 EAST LINCOLN AVENUE,SINCLAIR,WY,82334.0,41.77899,-107.104,CARBON COUNTY,324110,,1007217,74-82-8,74-82-8
Nitrous Oxide,air,6833.0,kg,2.6822771842528903,GHGRP,2017.0,110000468093.0,SINCLAIR OIL CORPORATION,100 EAST LINCOLN AVENUE,SINCLAIR,WY,82334.0,41.77899,-107.104,CARBON COUNTY,324110,,1007217,126386-65-0,126386-65-0
Carbon Dioxide,air,255031700.0,kg,3.483913176283576,GHGRP,2017.0,110070641614.0,SINCLAIR CASPER REFINING COMPANY,5700 EAST HIGHWAY 20/26,CASPER,WY,82609.0,42.768575,-106.18162,NATRONA COUNTY,324110,,1007218,18923-20-1,18923-20-1
Methane,air,150470.0,kg,4.8066059679670365,GHGRP,2017.0,110070641614.0,SINCLAIR CASPER REFINING COMPANY,5700 EAST HIGHWAY 20/26,CASPER,WY,82609.0,42.768575,-106.18162,NATRONA COUNTY,324110,,1007218,74-82-8,74-82-8
Nitrous Oxide,air,2788.0,kg,2.94583931133429,GHGRP,2017.0,110070641614.0,SINCLAIR CASPER REFINING COMPANY,5700 EAST HIGHWAY 20/26,CASPER,WY,82609.0,42.768575,-106.18162,NATRONA COUNTY,324110,,1007218,126386-65-0,126386-65-0
Carbon Dioxide,air,4693682200.0,kg,3.651692417522431,GHGRP,2017.0,110000398338.0,BP Whiting Business Unit,2815 INDIANAPOLIS BLVD,WHITING,IN,46394.0,41.6703,-87.4803,Lake,324110,,1007339,18923-20-1,18923-20-1
Methane,air,706640.0,kg,4.475093399750934,GHGRP,2017.0,110000398338.0,BP Whiting Business Unit,2815 INDIANAPOLIS BLVD,WHITING,IN,46394.0,41.6703,-87.4803,Lake,324110,,1007339,74-82-8,74-82-8
Nitrous Oxide,air,36109.0,kg,2.9652441219640533,GHGRP,2017.0,110000398338.0,BP Whiting Business Unit,2815 INDIANAPOLIS BLVD,WHITING,IN,46394.0,41.6703,-87.4803,Lake,324110,,1007339,126386-65-0,126386-65-0
Sulfur Hexafluoride,air,25.4,kg,5.0,GHGRP,2017.0,110000398338.0,BP Whiting Business Unit,2815 INDIANAPOLIS BLVD,WHITING,IN,46394.0,41.6703,-87.4803,Lake,324110,,1007339,2551-62-4,2551-62-4
Carbon Dioxide,air,2170597700.0,kg,3.290692006169545,GHGRP,2017.0,110070560801.0,Martinez Renewable Fuel Facility,150 SOLANO WAY,MARTINEZ,CA,94553.0,38.02549,-122.06812,CONTRA COSTA COUNTY,324110,,1007390,18923-20-1,18923-20-1
Methane,air,93500.0,kg,3.2016042780748664,GHGRP,2017.0,110070560801.0,Martinez Renewable Fuel Facility,150 SOLANO WAY,MARTINEZ,CA,94553.0,38.02549,-122.06812,CONTRA COSTA COUNTY,324110,,1007390,74-82-8,74-82-8
Nitrous Oxide,air,12997.0,kg,2.561591136416096,GHGRP,2017.0,110070560801.0,Martinez Renewable Fuel Facility,150 SOLANO WAY,MARTINEZ,CA,94553.0,38.02549,-122.06812,CONTRA COSTA COUNTY,324110,,1007390,126386-65-0,126386-65-0
Carbon Dioxide,air,856400.0,kg,3.7879495562821113,GHGRP,2017.0,110071160396.0,"FLINT HILLS RESOURCES ALASKA, LLC",1100 H AND H LANE,NORTH POLE,AK,99705.0,64.768873,-147.353439,FAIRBANKS NORTH STAR BOROUGH,324110,,1007491,18923-20-1,18923-20-1
Methane,air,80.0,kg,4.625,GHGRP,2017.0,110071160396.0,"FLINT HILLS RESOURCES ALASKA, LLC",1100 H AND H LANE,NORTH POLE,AK,99705.0,64.768873,-147.353439,FAIRBANKS NORTH STAR BOROUGH,324110,,1007491,74-82-8,74-82-8
Nitrous Oxide,air,17.0,kg,4.470588235294118,GHGRP,2017.0,110071160396.0,"FLINT HILLS RESOURCES ALASKA, LLC",1100 H AND H LANE,NORTH POLE,AK,99705.0,64.768873,-147.353439,FAIRBANKS NORTH STAR BOROUGH,324110,,1007491,126386-65-0,126386-65-0
Carbon Dioxide,air,9587764200.0,kg,2.5648932104525475,GHGRP,2017.0,110070835766.0,EXXONMOBIL Bt Site,5000 Bayway Dr,BAYTOWN,TX,77520.0,29.73489,-95.02272,HARRIS COUNTY,324110,,1007542,18923-20-1,18923-20-1
Methane,air,1768820.0,kg,4.389626982960392,GHGRP,2017.0,110070835766.0,EXXONMOBIL Bt Site,5000 Bayway Dr,BAYTOWN,TX,77520.0,29.73489,-95.02272,HARRIS COUNTY,324110,,1007542,74-82-8,74-82-8
Nitrous Oxide,air,78709.0,kg,2.407221537562413,GHGRP,2017.0,110070835766.0,EXXONMOBIL Bt Site,5000 Bayway Dr,BAYTOWN,TX,77520.0,29.73489,-95.02272,HARRIS COUNTY,324110,,1007542,126386-65-0,126386-65-0
Carbon Dioxide,air,1604822000.0,kg,3.158521007314207,GHGRP,2017.0,110070242788.0,CHALMETTE REFINING LLC - CHALMETTE REFINERY,500 W ST BERNARD HWY,CHALMETTE,LA,70043.0,29.962482,-89.953344,ST. BERNARD PARISH,324110,,1007625,18923-20-1,18923-20-1
Methane,air,176820.0,kg,4.058534102477095,GHGRP,2017.0,110070242788.0,CHALMETTE REFINING LLC - CHALMETTE REFINERY,500 W ST BERNARD HWY,CHALMETTE,LA,70043.0,29.962482,-89.953344,ST. BERNARD PARISH,324110,,1007625,74-82-8,74-82-8
Nitrous Oxide,air,14649.0,kg,2.736842105263158,GHGRP,2017.0,110070242788.0,CHALMETTE REFINING LLC - CHALMETTE REFINERY,500 W ST BERNARD HWY,CHALMETTE,LA,70043.0,29.962482,-89.953344,ST. BERNARD PARISH,324110,,1007625,126386-65-0,126386-65-0
Carbon Dioxide,air,6133848800.0,kg,2.780664433723896,GHGRP,2017.0,110043804185.0,EXXONMOBIL BATON ROUGE REFINERY AND CHEMICAL PLANT,4045 SCENIC HWY,BATON ROUGE,LA,70805.0,30.484917,-91.17392,EAST BATON ROUGE PARISH,324110,,1007643,18923-20-1,18923-20-1
Methane,air,556860.0,kg,3.828574507057429,GHGRP,2017.0,110043804185.0,EXXONMOBIL BATON ROUGE REFINERY AND CHEMICAL PLANT,4045 SCENIC HWY,BATON ROUGE,LA,70805.0,30.484917,-91.17392,EAST BATON ROUGE PARISH,324110,,1007643,74-82-8,74-82-8
Nitrous Oxide,air,49943.0,kg,2.5621808862102795,GHGRP,2017.0,110043804185.0,EXXONMOBIL BATON ROUGE REFINERY AND CHEMICAL PLANT,4045 SCENIC HWY,BATON ROUGE,LA,70805.0,30.484917,-91.17392,EAST BATON ROUGE PARISH,324110,,1007643,126386-65-0,126386-65-0
Carbon Dioxide,air,37451600.0,kg,3.34979012912666,GHGRP,2017.0,110038160584.0,MARTIN OPERATING PTNR LP,484 EAST 6TH STREET,SMACKOVER,AR,71762.0,33.364143,-92.716924,UNION COUNTY,324110,,1007661,18923-20-1,18923-20-1
Methane,air,12280.0,kg,4.904723127035831,GHGRP,2017.0,110038160584.0,MARTIN OPERATING PTNR LP,484 EAST 6TH STREET,SMACKOVER,AR,71762.0,33.364143,-92.716924,UNION COUNTY,324110,,1007661,74-82-8,74-82-8
Nitrous Oxide,air,42.0,kg,2.2142857142857144,GHGRP,2017.0,110038160584.0,MARTIN OPERATING PTNR LP,484 EAST 6TH STREET,SMACKOVER,AR,71762.0,33.364143,-92.716924,UNION COUNTY,324110,,1007661,126386-65-0,126386-65-0
Carbon Dioxide,air,142021000.0,kg,2.17039381499919,GHGRP,2017.0,110061297788.0,"NAVAJO REFINING COMPANY, LLC - LOVINGTON REFINERY",7406 S. Main,LOVINGTON,NM,88260.0,32.879253,-103.297137,LEA COUNTY,324110,,1007771,18923-20-1,18923-20-1
Methane,air,42930.0,kg,4.820405310971348,GHGRP,2017.0,110061297788.0,"NAVAJO REFINING COMPANY, LLC - LOVINGTON REFINERY",7406 S. Main,LOVINGTON,NM,88260.0,32.879253,-103.297137,LEA COUNTY,324110,,1007771,74-82-8,74-82-8
Nitrous Oxide,air,317.0,kg,2.482649842271293,GHGRP,2017.0,110061297788.0,"NAVAJO REFINING COMPANY, LLC - LOVINGTON REFINERY",7406 S. Main,LOVINGTON,NM,88260.0,32.879253,-103.297137,LEA COUNTY,324110,,1007771,126386-65-0,126386-65-0
Carbon Dioxide,air,1191477400.0,kg,3.5755505727595,GHGRP,2017.0,110000505640.0,CITGO CORPUS CHRISTI REFINERY EAST PLANT,1801 NUECES BAY BLVD.,CORPUS CHRISTI,TX,78407.0,27.810556,-97.426944,NUECES COUNTY,324110,,1007965,18923-20-1,18923-20-1
Methane,air,76860.0,kg,3.100312256049961,GHGRP,2017.0,110000505640.0,CITGO CORPUS CHRISTI REFINERY EAST PLANT,1801 NUECES BAY BLVD.,CORPUS CHRISTI,TX,78407.0,27.810556,-97.426944,NUECES COUNTY,324110,,1007965,74-82-8,74-82-8
Nitrous Oxide,air,13270.0,kg,2.7987189148455163,GHGRP,2017.0,110000505640.0,CITGO CORPUS CHRISTI REFINERY EAST PLANT,1801 NUECES BAY BLVD.,CORPUS CHRISTI,TX,78407.0,27.810556,-97.426944,NUECES COUNTY,324110,,1007965,126386-65-0,126386-65-0
Carbon Dioxide,air,2535812500.0,kg,2.467576171345476,GHGRP,2017.0,110070525276.0,FLINT HILLS RESOURCES CORPUS CHRISTI WEST PLANT,2825 SUNTIDE ROAD,CORPUS CHRISTI,TX,78409.0,27.838656,-97.520167,NUECES COUNTY,324110,,1009066,18923-20-1,18923-20-1
Methane,air,546630.0,kg,4.4135887163163385,GHGRP,2017.0,110070525276.0,FLINT HILLS RESOURCES CORPUS CHRISTI WEST PLANT,2825 SUNTIDE ROAD,CORPUS CHRISTI,TX,78409.0,27.838656,-97.520167,NUECES COUNTY,324110,,1009066,74-82-8,74-82-8
Nitrous Oxide,air,22587.0,kg,2.29937574711117,GHGRP,2017.0,110070525276.0,FLINT HILLS RESOURCES CORPUS CHRISTI WEST PLANT,2825 SUNTIDE ROAD,CORPUS CHRISTI,TX,78409.0,27.838656,-97.520167,NUECES COUNTY,324110,,1009066,126386-65-0,126386-65-0
Carbon Dioxide,air,22257100.0,kg,2.058835158219175,GHGRP,2017.0,110057204467.0,Nixon Refinery,11372 US Highway 87 East,Nixon,TX,78140.0,29.2606,-97.78839,WILSON COUNTY,324110,,1010605,18923-20-1,18923-20-1
Methane,air,9260.0,kg,4.646868250539957,GHGRP,2017.0,110057204467.0,Nixon Refinery,11372 US Highway 87 East,Nixon,TX,78140.0,29.2606,-97.78839,WILSON COUNTY,324110,,1010605,74-82-8,74-82-8
Nitrous Oxide,air,221.0,kg,2.0542986425339365,GHGRP,2017.0,110057204467.0,Nixon Refinery,11372 US Highway 87 East,Nixon,TX,78140.0,29.2606,-97.78839,WILSON COUNTY,324110,,1010605,126386-65-0,126386-65-0
Carbon Dioxide,air,147615500.0,kg,2.343630580799442,GHGRP,2017.0,110059678353.0,Marathon Petroleum Corporation,3815 116th Avenue SW,Dickinson,ND,58601.0,47.087672,-102.9482,DUNN COUNTY,324110,,1011549,18923-20-1,18923-20-1
Methane,air,31390.0,kg,4.641605606881172,GHGRP,2017.0,110059678353.0,Marathon Petroleum Corporation,3815 116th Avenue SW,Dickinson,ND,58601.0,47.087672,-102.9482,DUNN COUNTY,324110,,1011549,74-82-8,74-82-8
