FlowName,Compartment,FlowAmount,Unit,DataReliability,Source,Year,FRS_ID,FacilityName,Address,City,State,Zip,Latitude,Longitude,County,NAICS,SIC,FacilityID,FlowChemIdentifier
Nitrous Oxide,air,2665.0,kg,4.990994371482176,GHGRP,2017.0,110071160591.0,OXBOW CALCINING LLC,11826 N 30th St,KREMLIN,OK,73753.0,36.545053,-97.850395,GARFIELD COUNTY,324199,,1004521,126386-65-0
Carbon Dioxide,air,50291300.0,kg,2.0,GHGRP,2017.0,110071159239.0,PORTSMOUTH NAVAL SHIPYARD,"Code 106.3, Building 44/2, SEAVEY ISLAND",KITTERY,ME,3904.0,43.115663,-70.728742,YORK COUNTY,336611,,1004698,18923-20-1
Methane,air,950.0,kg,2.0,GHGRP,2017.0,110071159239.0,PORTSMOUTH NAVAL SHIPYARD,"Code 106.3, Building 44/2, SEAVEY ISLAND",KITTERY,ME,3904.0,43.115663,-70.728742,YORK COUNTY,336611,,1004698,74-82-8
Nitrous Oxide,air,95.0,kg,2.0,GHGRP,2017.0,110071159239.0,PORTSMOUTH NAVAL SHIPYARD,"Code 106.3, Building 44/2, SEAVEY ISLAND",KITTERY,ME,3904.0,43.115663,-70.728742,YORK COUNTY,336611,,1004698,126386-65-0
Carbon Dioxide,air,588600.0,kg,2.0,GHGRP,2017.0,110022522279.0,"Allegheny & Tsingshan Stainless, LLC",952 Tenth Street,Midland,PA,15059.0,40.63537,-80.44903,BEAVER COUNTY,331111,,1004729,18923-20-1
Methane,air,10.0,kg,2.0,GHGRP,2017.0,110022522279.0,"Allegheny & Tsingshan Stainless, LLC",952 Tenth Street,Midland,PA,15059.0,40.63537,-80.44903,BEAVER COUNTY,331111,,1004729,74-82-8
Nitrous Oxide,air,1.0,kg,2.0,GHGRP,2017.0,110022522279.0,"Allegheny & Tsingshan Stainless, LLC",952 Tenth Street,Midland,PA,15059.0,40.63537,-80.44903,BEAVER COUNTY,331111,,1004729,126386-65-0
Carbon Dioxide,air,149689700.0,kg,4.997707257079145,GHGRP,2017.0,110043796318.0,"P4 Production, LLC",2.5 Mile S. County Road 50,Rock Springs,WY,82902.0,41.582324,-109.254508,SWEETWATER COUNTY,324199,,1004749,18923-20-1
Methane,air,19530.0,kg,5.0,GHGRP,2017.0,110043796318.0,"P4 Production, LLC",2.5 Mile S. County Road 50,Rock Springs,WY,82902.0,41.582324,-109.254508,SWEETWATER COUNTY,324199,,1004749,74-82-8
Nitrous Oxide,air,2841.0,kg,4.998944033790918,GHGRP,2017.0,110043796318.0,"P4 Production, LLC",2.5 Mile S. County Road 50,Rock Springs,WY,82902.0,41.582324,-109.254508,SWEETWATER COUNTY,324199,,1004749,126386-65-0
Carbon Dioxide,air,251857000.0,kg,4.610967334638307,GHGRP,2017.0,110068961225.0,Hibbing Taconite Company,4950 County Highway 5 North,Hibbing,MN,55746.0,47.333279,-92.931069,ST. LOUIS COUNTY,212210,,1005116,18923-20-1
Methane,air,630.0,kg,2.0,GHGRP,2017.0,110068961225.0,Hibbing Taconite Company,4950 County Highway 5 North,Hibbing,MN,55746.0,47.333279,-92.931069,ST. LOUIS COUNTY,212210,,1005116,74-82-8
Nitrous Oxide,air,63.0,kg,2.0,GHGRP,2017.0,110068961225.0,Hibbing Taconite Company,4950 County Highway 5 North,Hibbing,MN,55746.0,47.333279,-92.931069,ST. LOUIS COUNTY,212210,,1005116,126386-65-0
Carbon Dioxide,air,106506200.0,kg,4.937369843257951,GHGRP,2017.0,110012818497.0,RAIN CII CARBON LLC/CHALMETTE COKE PLANT,700 Coke Plant Road,CHALMETTE,LA,70043.0,29.938186,-89.976527,ST. BERNARD PARISH,324199,,1005132,18923-20-1
Methane,air,4290.0,kg,4.972027972027972,GHGRP,2017.0,110012818497.0,RAIN CII CARBON LLC/CHALMETTE COKE PLANT,700 Coke Plant Road,CHALMETTE,LA,70043.0,29.938186,-89.976527,ST. BERNARD PARISH,324199,,1005132,74-82-8
Nitrous Oxide,air,855.0,kg,4.985964912280702,GHGRP,2017.0,110012818497.0,RAIN CII CARBON LLC/CHALMETTE COKE PLANT,700 Coke Plant Road,CHALMETTE,LA,70043.0,29.938186,-89.976527,ST. BERNARD PARISH,324199,,1005132,126386-65-0
Carbon Dioxide,air,519456700.0,kg,2.0,GHGRP,2017.0,110069711869.0,"AM/NS Calvert, LLC",1 AM/NS Way,CALVERT,AL,36513.0,31.149753,-87.976628,MOBILE COUNTY,331111,,1005491,18923-20-1
Methane,air,9790.0,kg,2.0,GHGRP,2017.0,110069711869.0,"AM/NS Calvert, LLC",1 AM/NS Way,CALVERT,AL,36513.0,31.149753,-87.976628,MOBILE COUNTY,331111,,1005491,74-82-8
Nitrous Oxide,air,979.0,kg,2.0,GHGRP,2017.0,110069711869.0,"AM/NS Calvert, LLC",1 AM/NS Way,CALVERT,AL,36513.0,31.149753,-87.976628,MOBILE COUNTY,331111,,1005491,126386-65-0
Carbon Dioxide,air,936561900.0,kg,5.0,GHGRP,2017.0,110056970452.0,STEEL DYNAMICS INC,4500 CR 59,BUTLER,IN,46721.0,41.43507,-84.87343,DEKALB COUNTY,331111,,1005584,18923-20-1
Methane,air,3320.0,kg,5.0,GHGRP,2017.0,110056970452.0,STEEL DYNAMICS INC,4500 CR 59,BUTLER,IN,46721.0,41.43507,-84.87343,DEKALB COUNTY,331111,,1005584,74-82-8
Nitrous Oxide,air,332.0,kg,5.0,GHGRP,2017.0,110056970452.0,STEEL DYNAMICS INC,4500 CR 59,BUTLER,IN,46721.0,41.43507,-84.87343,DEKALB COUNTY,331111,,1005584,126386-65-0
Carbon Dioxide,air,468080200.0,kg,4.982150494722913,GHGRP,2017.0,110061895720.0,JEWELL COAL & COKE,1034 Dismal River Road,Oakwood,VA,24631.0,37.234374,-82.043024,BUCHANAN COUNTY,324199,,1005598,18923-20-1
Methane,air,110.0,kg,2.0,GHGRP,2017.0,110061895720.0,JEWELL COAL & COKE,1034 Dismal River Road,Oakwood,VA,24631.0,37.234374,-82.043024,BUCHANAN COUNTY,324199,,1005598,74-82-8
Nitrous Oxide,air,23.0,kg,2.0,GHGRP,2017.0,110061895720.0,JEWELL COAL & COKE,1034 Dismal River Road,Oakwood,VA,24631.0,37.234374,-82.043024,BUCHANAN COUNTY,324199,,1005598,126386-65-0
Carbon Dioxide,air,290001600.0,kg,3.5522659185328638,GHGRP,2017.0,110070324528.0,"STEEL DYNAMICS. INC. (SDI), STRUCTUAL AND RAIL DIVISION",2601 COUNTY ROAD 700 EAST,COLUMBIA CITY,IN,46725.0,41.124348,-85.395659,WHITLEY COUNTY,331111,,1005602,18923-20-1
Methane,air,2640.0,kg,2.0,GHGRP,2017.0,110070324528.0,"STEEL DYNAMICS. INC. (SDI), STRUCTUAL AND RAIL DIVISION",2601 COUNTY ROAD 700 EAST,COLUMBIA CITY,IN,46725.0,41.124348,-85.395659,WHITLEY COUNTY,331111,,1005602,74-82-8
Nitrous Oxide,air,264.0,kg,2.0,GHGRP,2017.0,110070324528.0,"STEEL DYNAMICS. INC. (SDI), STRUCTUAL AND RAIL DIVISION",2601 COUNTY ROAD 700 EAST,COLUMBIA CITY,IN,46725.0,41.124348,-85.395659,WHITLEY COUNTY,331111,,1005602,126386-65-0
Carbon Dioxide,air,95029700.0,kg,2.0,GHGRP,2017.0,110043800553.0,AK Steel Corporation West Works,170 Armco Road,Ashland,KY,41101.0,38.496367,-82.670282,BOYD COUNTY,331111,,1005615,18923-20-1
Methane,air,1800.0,kg,2.0,GHGRP,2017.0,110043800553.0,AK Steel Corporation West Works,170 Armco Road,Ashland,KY,41101.0,38.496367,-82.670282,BOYD COUNTY,331111,,1005615,74-82-8
Nitrous Oxide,air,182.0,kg,2.0,GHGRP,2017.0,110043800553.0,AK Steel Corporation West Works,170 Armco Road,Ashland,KY,41101.0,38.496367,-82.670282,BOYD COUNTY,331111,,1005615,126386-65-0
Carbon Dioxide,air,31388700.0,kg,2.0,GHGRP,2017.0,110071160867.0,US Steel - Fairless Hills Plant,None,Fairless Hills,PA,19030.0,40.1647,-74.7468,BUCKS COUNTY,331111,,1006391,18923-20-1
Methane,air,590.0,kg,2.0,GHGRP,2017.0,110071160867.0,US Steel - Fairless Hills Plant,None,Fairless Hills,PA,19030.0,40.1647,-74.7468,BUCKS COUNTY,331111,,1006391,74-82-8
Nitrous Oxide,air,59.0,kg,2.0,GHGRP,2017.0,110071160867.0,US Steel - Fairless Hills Plant,None,Fairless Hills,PA,19030.0,40.1647,-74.7468,BUCKS COUNTY,331111,,1006391,126386-65-0
Carbon Dioxide,air,121649200.0,kg,2.114247360442979,GHGRP,2017.0,110000366657.0,"BLUESTONE COKE, L.L.C. COKE PLANT",3500 35TH AVENUE NORTH,BIRMINGHAM,AL,35207.0,33.557464,-86.799671,JEFFERSON COUNTY,324199,,1006585,18923-20-1
Methane,air,1250.0,kg,2.024,GHGRP,2017.0,110000366657.0,"BLUESTONE COKE, L.L.C. COKE PLANT",3500 35TH AVENUE NORTH,BIRMINGHAM,AL,35207.0,33.557464,-86.799671,JEFFERSON COUNTY,324199,,1006585,74-82-8
Nitrous Oxide,air,250.0,kg,2.024,GHGRP,2017.0,110000366657.0,"BLUESTONE COKE, L.L.C. COKE PLANT",3500 35TH AVENUE NORTH,BIRMINGHAM,AL,35207.0,33.557464,-86.799671,JEFFERSON COUNTY,324199,,1006585,126386-65-0
Carbon Dioxide,air,156193600.0,kg,5.0,GHGRP,2017.0,110070081960.0,CHARTER STEEL,1658 COLD SPRINGS ROAD,SAUKVILLE,WI,53080.0,43.39695,-87.94966,OZAUKEE COUNTY,331111,,1006901,18923-20-1
Methane,air,1560.0,kg,5.0,GHGRP,2017.0,110070081960.0,CHARTER STEEL,1658 COLD SPRINGS ROAD,SAUKVILLE,WI,53080.0,43.39695,-87.94966,OZAUKEE COUNTY,331111,,1006901,74-82-8
Nitrous Oxide,air,156.0,kg,5.0,GHGRP,2017.0,110070081960.0,CHARTER STEEL,1658 COLD SPRINGS ROAD,SAUKVILLE,WI,53080.0,43.39695,-87.94966,OZAUKEE COUNTY,331111,,1006901,126386-65-0
Carbon Dioxide,air,77002100.0,kg,3.9844887347228193,GHGRP,2017.0,110000373480.0,CMC STEEL TENNESSEE,1919 TENNESSEE AVENUE,KNOXVILLE,TN,37921.0,35.97812,-83.95645,KNOX COUNTY,331111,,1006906,18923-20-1
Methane,air,490.0,kg,2.0,GHGRP,2017.0,110000373480.0,CMC STEEL TENNESSEE,1919 TENNESSEE AVENUE,KNOXVILLE,TN,37921.0,35.97812,-83.95645,KNOX COUNTY,331111,,1006906,74-82-8
Nitrous Oxide,air,49.0,kg,2.0,GHGRP,2017.0,110000373480.0,CMC STEEL TENNESSEE,1919 TENNESSEE AVENUE,KNOXVILLE,TN,37921.0,35.97812,-83.95645,KNOX COUNTY,331111,,1006906,126386-65-0
Carbon Dioxide,air,52075400.0,kg,5.0,GHGRP,2017.0,110071161489.0,"SWVA, INC.",2ND AVE & 17TH STREET,HUNTINGTON,WV,25726.0,38.4265,-82.42532,CABELL COUNTY,331111,,1006972,18923-20-1
Methane,air,860.0,kg,5.0,GHGRP,2017.0,110071161489.0,"SWVA, INC.",2ND AVE & 17TH STREET,HUNTINGTON,WV,25726.0,38.4265,-82.42532,CABELL COUNTY,331111,,1006972,74-82-8
Nitrous Oxide,air,86.0,kg,5.0,GHGRP,2017.0,110071161489.0,"SWVA, INC.",2ND AVE & 17TH STREET,HUNTINGTON,WV,25726.0,38.4265,-82.42532,CABELL COUNTY,331111,,1006972,126386-65-0
Carbon Dioxide,air,71266600.0,kg,2.0,GHGRP,2017.0,110071161954.0,REC SOLAR GRADE SILICON,3322 ROAD N NE,MOSES LAKE,WA,98837.0,47.040595,-119.1942,GRANT COUNTY,331419,,1007200,18923-20-1
Methane,air,1340.0,kg,2.0,GHGRP,2017.0,110071161954.0,REC SOLAR GRADE SILICON,3322 ROAD N NE,MOSES LAKE,WA,98837.0,47.040595,-119.1942,GRANT COUNTY,331419,,1007200,74-82-8
