FlowName,Compartment,FlowAmount,Unit,DataReliability,Source,Year,FRS_ID,FacilityName,Address,City,State,Zip,Latitude,Longitude,County,NAICS,SIC,FacilityID,FlowChemIdentifier
Acenaphthene,air,0.188649429556896,kg,2.0,NEI,2017,110000589612.0,GP Cellulose Alabama River Cellulose LLC,2373 Lena Landegger HWY,Perdue Hill,AL,36470,31.580112,-87.490073,Monroe,322121,,1019211,83-32-9
Acenaphthylene,air,1.0480523864272,kg,2.0,NEI,2017,110000589612.0,GP Cellulose Alabama River Cellulose LLC,2373 Lena Landegger HWY,Perdue Hill,AL,36470,31.580112,-87.490073,Monroe,322121,,1019211,208-96-8
Acetophenone,air,0.005273646330568,kg,2.0,NEI,2017,110000589612.0,GP Cellulose Alabama River Cellulose LLC,2373 Lena Landegger HWY,Perdue Hill,AL,36470,31.580112,-87.490073,Monroe,322121,,1019211,98-86-2
Acrolein,air,6157.783685180387,kg,2.0,NEI,2017,110000589612.0,GP Cellulose Alabama River Cellulose LLC,2373 Lena Landegger HWY,Perdue Hill,AL,36470,31.580112,-87.490073,Monroe,322121,,1019211,25314-61-8
Anthracene,air,0.6294192875678399,kg,2.0,NEI,2017,110000589612.0,GP Cellulose Alabama River Cellulose LLC,2373 Lena Landegger HWY,Perdue Hill,AL,36470,31.580112,-87.490073,Monroe,322121,,1019211,120-12-7
Antimony,air,1.6559227705549762,kg,2.0,NEI,2017,110000589612.0,GP Cellulose Alabama River Cellulose LLC,2373 Lena Landegger HWY,Perdue Hill,AL,36470,31.580112,-87.490073,Monroe,322121,,1019211,35734-21-5
Arsenic,air,4.61143050027968,kg,2.0,NEI,2017,110000589612.0,GP Cellulose Alabama River Cellulose LLC,2373 Lena Landegger HWY,Perdue Hill,AL,36470,31.580112,-87.490073,Monroe,322121,,1019211,7784-42-1
Benzene,air,1334.46875254,kg,3.0000000000000004,NEI,2017,110000589612.0,GP Cellulose Alabama River Cellulose LLC,2373 Lena Landegger HWY,Perdue Hill,AL,36470,31.580112,-87.490073,Monroe,322121,,1019211,27271-55-2
Benzo[e]Pyrene,air,0.0005449872409421,kg,2.0,NEI,2017,110000589612.0,GP Cellulose Alabama River Cellulose LLC,2373 Lena Landegger HWY,Perdue Hill,AL,36470,31.580112,-87.490073,Monroe,322121,,1019211,192-97-2
Beryllium,air,0.24895326508976,kg,2.0,NEI,2017,110000589612.0,GP Cellulose Alabama River Cellulose LLC,2373 Lena Landegger HWY,Perdue Hill,AL,36470,31.580112,-87.490073,Monroe,322121,,1019211,7440-41-7
Cadmium,air,10.88621688,kg,3.0,NEI,2017,110000589612.0,GP Cellulose Alabama River Cellulose LLC,2373 Lena Landegger HWY,Perdue Hill,AL,36470,31.580112,-87.490073,Monroe,322121,,1019211,81271-94-5
Carbon Monoxide,air,1187626.38741516,kg,1.617056771881259,NEI,2017,110000589612.0,GP Cellulose Alabama River Cellulose LLC,2373 Lena Landegger HWY,Perdue Hill,AL,36470,31.580112,-87.490073,Monroe,322121,,1019211,50-00-0
Carbon Tetrachloride,air,69.27461819834124,kg,2.0,NEI,2017,110000589612.0,GP Cellulose Alabama River Cellulose LLC,2373 Lena Landegger HWY,Perdue Hill,AL,36470,31.580112,-87.490073,Monroe,322121,,1019211,56-23-5
Chlorobenzene,air,50.801035102361546,kg,2.0,NEI,2017,110000589612.0,GP Cellulose Alabama River Cellulose LLC,2373 Lena Landegger HWY,Perdue Hill,AL,36470,31.580112,-87.490073,Monroe,322121,,1019211,68411-45-0
Chloroform,air,1703.69294172,kg,1.7880724174653888,NEI,2017,110000589612.0,GP Cellulose Alabama River Cellulose LLC,2373 Lena Landegger HWY,Perdue Hill,AL,36470,31.580112,-87.490073,Monroe,322121,,1019211,67-66-3
Chromium (VI),air,13.625914794800002,kg,2.0,NEI,2017,110000589612.0,GP Cellulose Alabama River Cellulose LLC,2373 Lena Landegger HWY,Perdue Hill,AL,36470,31.580112,-87.490073,Monroe,322121,,1019211,18540-29-9
Chromium III,air,28.1045832452,kg,2.0,NEI,2017,110000589612.0,GP Cellulose Alabama River Cellulose LLC,2373 Lena Landegger HWY,Perdue Hill,AL,36470,31.580112,-87.490073,Monroe,322121,,1019211,
Cobalt,air,1.36246810235536,kg,2.0,NEI,2017,110000589612.0,GP Cellulose Alabama River Cellulose LLC,2373 Lena Landegger HWY,Perdue Hill,AL,36470,31.580112,-87.490073,Monroe,322121,,1019211,7440-48-4
Cumene,air,2377.73120354,kg,3.0,NEI,2017,110000589612.0,GP Cellulose Alabama River Cellulose LLC,2373 Lena Landegger HWY,Perdue Hill,AL,36470,31.580112,-87.490073,Monroe,322121,,1019211,51609-83-7
Ethyl Benzene,air,47.72386246847512,kg,2.0,NEI,2017,110000589612.0,GP Cellulose Alabama River Cellulose LLC,2373 Lena Landegger HWY,Perdue Hill,AL,36470,31.580112,-87.490073,Monroe,322121,,1019211,70955-17-8
Ethylene Dichloride,air,44.6440530114234,kg,2.0,NEI,2017,110000589612.0,GP Cellulose Alabama River Cellulose LLC,2373 Lena Landegger HWY,Perdue Hill,AL,36470,31.580112,-87.490073,Monroe,322121,,1019211,107-06-2
Fluorene,air,0.721895159846168,kg,2.0,NEI,2017,110000589612.0,GP Cellulose Alabama River Cellulose LLC,2373 Lena Landegger HWY,Perdue Hill,AL,36470,31.580112,-87.490073,Monroe,322121,,1019211,2299-68-5
Hexane,air,954.35834648,kg,3.0000000000000004,NEI,2017,110000589612.0,GP Cellulose Alabama River Cellulose LLC,2373 Lena Landegger HWY,Perdue Hill,AL,36470,31.580112,-87.490073,Monroe,322121,,1019211,92112-69-1
Lead,air,82.55381134000001,kg,1.5714285714285712,NEI,2017,110000589612.0,GP Cellulose Alabama River Cellulose LLC,2373 Lena Landegger HWY,Perdue Hill,AL,36470,31.580112,-87.490073,Monroe,322121,,1019211,15875-18-0
Manganese,air,304.81407264,kg,3.0,NEI,2017,110000589612.0,GP Cellulose Alabama River Cellulose LLC,2373 Lena Landegger HWY,Perdue Hill,AL,36470,31.580112,-87.490073,Monroe,322121,,1019211,22325-60-6
Mercury,air,5.307030729,kg,3.0,NEI,2017,110000589612.0,GP Cellulose Alabama River Cellulose LLC,2373 Lena Landegger HWY,Perdue Hill,AL,36470,31.580112,-87.490073,Monroe,322121,,1019211,7439-97-6
Methyl Bromide,air,23.09066045839199,kg,2.0,NEI,2017,110000589612.0,GP Cellulose Alabama River Cellulose LLC,2373 Lena Landegger HWY,Perdue Hill,AL,36470,31.580112,-87.490073,Monroe,322121,,1019211,74-83-9
Methyl Chloride,air,35.40726146343356,kg,2.0,NEI,2017,110000589612.0,GP Cellulose Alabama River Cellulose LLC,2373 Lena Landegger HWY,Perdue Hill,AL,36470,31.580112,-87.490073,Monroe,322121,,1019211,74-87-3
Methyl Chloroform,air,47.72386246847512,kg,2.0,NEI,2017,110000589612.0,GP Cellulose Alabama River Cellulose LLC,2373 Lena Landegger HWY,Perdue Hill,AL,36470,31.580112,-87.490073,Monroe,322121,,1019211,74552-83-3
Methyl Isobutyl Ketone,air,3018.20362998,kg,3.0,NEI,2017,110000589612.0,GP Cellulose Alabama River Cellulose LLC,2373 Lena Landegger HWY,Perdue Hill,AL,36470,31.580112,-87.490073,Monroe,322121,,1019211,108-10-1
Methylene Chloride,air,1643.81874888,kg,3.0000000000000004,NEI,2017,110000589612.0,GP Cellulose Alabama River Cellulose LLC,2373 Lena Landegger HWY,Perdue Hill,AL,36470,31.580112,-87.490073,Monroe,322121,,1019211,1605-72-7
Naphthalene,air,209.55967494,kg,3.0,NEI,2017,110000589612.0,GP Cellulose Alabama River Cellulose LLC,2373 Lena Landegger HWY,Perdue Hill,AL,36470,31.580112,-87.490073,Monroe,322121,,1019211,72931-45-4
Nickel,air,85.27536556000001,kg,3.0,NEI,2017,110000589612.0,GP Cellulose Alabama River Cellulose LLC,2373 Lena Landegger HWY,Perdue Hill,AL,36470,31.580112,-87.490073,Monroe,322121,,1019211,21595-53-9
Nitrogen Oxides,air,1705018.3386251398,kg,1.0031775067426247,NEI,2017,110000589612.0,GP Cellulose Alabama River Cellulose LLC,2373 Lena Landegger HWY,Perdue Hill,AL,36470,31.580112,-87.490073,Monroe,322121,,1019211,
PM10-PM2.5,air,85516.67670084,kg,4.562327929317536,NEI,2017,110000589612.0,GP Cellulose Alabama River Cellulose LLC,2373 Lena Landegger HWY,Perdue Hill,AL,36470,31.580112,-87.490073,Monroe,322121,,1019211,
PM2.5 Primary (Filt + Cond),air,532922.5079731541,kg,4.801080569061079,NEI,2017,110000589612.0,GP Cellulose Alabama River Cellulose LLC,2373 Lena Landegger HWY,Perdue Hill,AL,36470,31.580112,-87.490073,Monroe,322121,,1019211,
Pentachlorophenol,air,0.07910469495852,kg,2.0,NEI,2017,110000589612.0,GP Cellulose Alabama River Cellulose LLC,2373 Lena Landegger HWY,Perdue Hill,AL,36470,31.580112,-87.490073,Monroe,322121,,1019211,101802-54-4
Phenanthrene,air,1.476561461240096,kg,2.0,NEI,2017,110000589612.0,GP Cellulose Alabama River Cellulose LLC,2373 Lena Landegger HWY,Perdue Hill,AL,36470,31.580112,-87.490073,Monroe,322121,,1019211,85-01-8
Phosphorus,air,5.65948288670688,kg,2.0,NEI,2017,110000589612.0,GP Cellulose Alabama River Cellulose LLC,2373 Lena Landegger HWY,Perdue Hill,AL,36470,31.580112,-87.490073,Monroe,322121,,1019211,13967-14-1
Propionaldehyde,air,6238.709456980001,kg,3.0,NEI,2017,110000589612.0,GP Cellulose Alabama River Cellulose LLC,2373 Lena Landegger HWY,Perdue Hill,AL,36470,31.580112,-87.490073,Monroe,322121,,1019211,123-38-6
Propylene Dichloride,air,50.801035102361546,kg,2.0,NEI,2017,110000589612.0,GP Cellulose Alabama River Cellulose LLC,2373 Lena Landegger HWY,Perdue Hill,AL,36470,31.580112,-87.490073,Monroe,322121,,1019211,78-87-5
Pyrene,air,0.7770675956156962,kg,2.0,NEI,2017,110000589612.0,GP Cellulose Alabama River Cellulose LLC,2373 Lena Landegger HWY,Perdue Hill,AL,36470,31.580112,-87.490073,Monroe,322121,,1019211,129-00-0
Selenium,air,0.586909336399232,kg,2.0,NEI,2017,110000589612.0,GP Cellulose Alabama River Cellulose LLC,2373 Lena Landegger HWY,Perdue Hill,AL,36470,31.580112,-87.490073,Monroe,322121,,1019211,7/5/83
Styrene,air,2924.946195731417,kg,2.0,NEI,2017,110000589612.0,GP Cellulose Alabama River Cellulose LLC,2373 Lena Landegger HWY,Perdue Hill,AL,36470,31.580112,-87.490073,Monroe,322121,,1019211,79637-11-9
Sulfur Dioxide,air,50639.95937154,kg,2.962809695275971,NEI,2017,110000589612.0,GP Cellulose Alabama River Cellulose LLC,2373 Lena Landegger HWY,Perdue Hill,AL,36470,31.580112,-87.490073,Monroe,322121,,1019211,12396-99-5
Tetrachloroethylene,air,58.49792192182554,kg,2.0,NEI,2017,110000589612.0,GP Cellulose Alabama River Cellulose LLC,2373 Lena Landegger HWY,Perdue Hill,AL,36470,31.580112,-87.490073,Monroe,322121,,1019211,127-18-4
Toluene,air,723.02623778,kg,3.0,NEI,2017,110000589612.0,GP Cellulose Alabama River Cellulose LLC,2373 Lena Landegger HWY,Perdue Hill,AL,36470,31.580112,-87.490073,Monroe,322121,,1019211,8/4/01
Trichloroethylene,air,46.183957739949264,kg,2.0,NEI,2017,110000589612.0,GP Cellulose Alabama River Cellulose LLC,2373 Lena Landegger HWY,Perdue Hill,AL,36470,31.580112,-87.490073,Monroe,322121,,1019211,52037-46-4
Vinyl Chloride,air,27.710374643969555,kg,2.0,NEI,2017,110000589612.0,GP Cellulose Alabama River Cellulose LLC,2373 Lena Landegger HWY,Perdue Hill,AL,36470,31.580112,-87.490073,Monroe,322121,,1019211,75-01-4
Volatile Organic Compounds,air,0.0,kg,5.0,NEI,2017,110000589612.0,GP Cellulose Alabama River Cellulose LLC,2373 Lena Landegger HWY,Perdue Hill,AL,36470,31.580112,-87.490073,Monroe,322121,,1019211,
Xylenes (Mixed Isomers),air,859.10394878,kg,3.0,NEI,2017,110000589612.0,GP Cellulose Alabama River Cellulose LLC,2373 Lena Landegger HWY,Perdue Hill,AL,36470,31.580112,-87.490073,Monroe,322121,,1019211,
o-Xylene,air,5.44310844,kg,3.0000000000000004,NEI,2017,110000589612.0,GP Cellulose Alabama River Cellulose LLC,2373 Lena Landegger HWY,Perdue Hill,AL,36470,31.580112,-87.490073,Monroe,322121,,1019211,95-47-6
2-Methylnaphthalene,air,0.0128570575839552,kg,2.0,NEI,2017,110005670336.0,Weyerhaeuser NR Port Wentworth,1 Bonnybridge Road,Port Wentworth,GA,31407,32.15603,-81.1585,Chatham,322110,,3679111,7419-61-6
Arsenic,air,0.1074482669516256,kg,2.0,NEI,2017,110005670336.0,Weyerhaeuser NR Port Wentworth,1 Bonnybridge Road,Port Wentworth,GA,31407,32.15603,-81.1585,Chatham,322110,,3679111,7784-42-1
Benzene,air,0.7446807375238,kg,2.0,NEI,2017,110005670336.0,Weyerhaeuser NR Port Wentworth,1 Bonnybridge Road,Port Wentworth,GA,31407,32.15603,-81.1585,Chatham,322110,,3679111,27271-55-2
Beryllium,air,0.0015420413300255,kg,2.0,NEI,2017,110005670336.0,Weyerhaeuser NR Port Wentworth,1 Bonnybridge Road,Port Wentworth,GA,31407,32.15603,-81.1585,Chatham,322110,,3679111,7440-41-7
Cadmium,air,0.5910958782175592,kg,2.0,NEI,2017,110005670336.0,Weyerhaeuser NR Port Wentworth,1 Bonnybridge Road,Port Wentworth,GA,31407,32.15603,-81.1585,Chatham,322110,,3679111,81271-94-5
Carbon Monoxide,air,718379.18394935,kg,1.3186035718908544,NEI,2017,110005670336.0,Weyerhaeuser NR Port Wentworth,1 Bonnybridge Road,Port Wentworth,GA,31407,32.15603,-81.1585,Chatham,322110,,3679111,50-00-0
Chromium (VI),air,0.0397395994814434,kg,2.0,NEI,2017,110005670336.0,Weyerhaeuser NR Port Wentworth,1 Bonnybridge Road,Port Wentworth,GA,31407,32.15603,-81.1585,Chatham,322110,,3679111,18540-29-9
Chromium III,air,0.8078007513624067,kg,2.0,NEI,2017,110005670336.0,Weyerhaeuser NR Port Wentworth,1 Bonnybridge Road,Port Wentworth,GA,31407,32.15603,-81.1585,Chatham,322110,,3679111,
Cobalt,air,0.0451017416833984,kg,2.0,NEI,2017,110005670336.0,Weyerhaeuser NR Port Wentworth,1 Bonnybridge Road,Port Wentworth,GA,31407,32.15603,-81.1585,Chatham,322110,,3679111,7440-48-4
Fluorene,air,0.0015306020933279,kg,2.0,NEI,2017,110005670336.0,Weyerhaeuser NR Port Wentworth,1 Bonnybridge Road,Port Wentworth,GA,31407,32.15603,-81.1585,Chatham,322110,,3679111,2299-68-5
Hexane,air,638.3281184059857,kg,2.0,NEI,2017,110005670336.0,Weyerhaeuser NR Port Wentworth,1 Bonnybridge Road,Port Wentworth,GA,31407,32.15603,-81.1585,Chatham,322110,,3679111,92112-69-1
Lead,air,5.4431084400000005,kg,3.0,NEI,2017,110005670336.0,Weyerhaeuser NR Port Wentworth,1 Bonnybridge Road,Port Wentworth,GA,31407,32.15603,-81.1585,Chatham,322110,,3679111,15875-18-0
Manganese,air,42.18409041,kg,3.0,NEI,2017,110005670336.0,Weyerhaeuser NR Port Wentworth,1 Bonnybridge Road,Port Wentworth,GA,31407,32.15603,-81.1585,Chatham,322110,,3679111,22325-60-6
Mercury,air,2.2634259263,kg,3.0,NEI,2017,110005670336.0,Weyerhaeuser NR Port Wentworth,1 Bonnybridge Road,Port Wentworth,GA,31407,32.15603,-81.1585,Chatham,322110,,3679111,7439-97-6
Naphthalene,air,0.2163045934819,kg,2.0,NEI,2017,110005670336.0,Weyerhaeuser NR Port Wentworth,1 Bonnybridge Road,Port Wentworth,GA,31407,32.15603,-81.1585,Chatham,322110,,3679111,72931-45-4
Nickel,air,1.1542571202803125,kg,2.0,NEI,2017,110005670336.0,Weyerhaeuser NR Port Wentworth,1 Bonnybridge Road,Port Wentworth,GA,31407,32.15603,-81.1585,Chatham,322110,,3679111,21595-53-9
Nitrogen Oxides,air,685998.58543216,kg,1.2078964908011809,NEI,2017,110005670336.0,Weyerhaeuser NR Port Wentworth,1 Bonnybridge Road,Port Wentworth,GA,31407,32.15603,-81.1585,Chatham,322110,,3679111,
PM10-PM2.5,air,13907.142064200016,kg,1.1635127705179076,NEI,2017,110005670336.0,Weyerhaeuser NR Port Wentworth,1 Bonnybridge Road,Port Wentworth,GA,31407,32.15603,-81.1585,Chatham,322110,,3679111,
PM2.5 Primary (Filt + Cond),air,132280.779989204,kg,1.180703441219192,NEI,2017,110005670336.0,Weyerhaeuser NR Port Wentworth,1 Bonnybridge Road,Port Wentworth,GA,31407,32.15603,-81.1585,Chatham,322110,,3679111,
Phenanthrene,air,0.0090815724204128,kg,2.0,NEI,2017,110005670336.0,Weyerhaeuser NR Port Wentworth,1 Bonnybridge Road,Port Wentworth,GA,31407,32.15603,-81.1585,Chatham,322110,,3679111,85-01-8
Pyrene,air,0.0026530436284352,kg,2.0,NEI,2017,110005670336.0,Weyerhaeuser NR Port Wentworth,1 Bonnybridge Road,Port Wentworth,GA,31407,32.15603,-81.1585,Chatham,322110,,3679111,129-00-0
Sulfur Dioxide,air,475493.71471155406,kg,1.0151485637196478,NEI,2017,110005670336.0,Weyerhaeuser NR Port Wentworth,1 Bonnybridge Road,Port Wentworth,GA,31407,32.15603,-81.1585,Chatham,322110,,3679111,12396-99-5
Toluene,air,1.2057664534762,kg,2.0,NEI,2017,110005670336.0,Weyerhaeuser NR Port Wentworth,1 Bonnybridge Road,Port Wentworth,GA,31407,32.15603,-81.1585,Chatham,322110,,3679111,8/4/01
Volatile Organic Compounds,air,0.0,kg,3.000000000000001,NEI,2017,110005670336.0,Weyerhaeuser NR Port Wentworth,1 Bonnybridge Road,Port Wentworth,GA,31407,32.15603,-81.1585,Chatham,322110,,3679111,
2-Methylnaphthalene,air,0.01716212091132,kg,2.0,NEI,2017,110020517412.0,Brunswick Cellulose LLC,West 9th Street,Brunswick,GA,31521,31.173147,-81.519247,Glynn,322110,,3721011,7419-61-6
Acenaphthene,air,0.10297272546792,kg,2.0,NEI,2017,110020517412.0,Brunswick Cellulose LLC,West 9th Street,Brunswick,GA,31521,31.173147,-81.519247,Glynn,322110,,3721011,83-32-9
Acenaphthylene,air,0.5720706970439999,kg,2.0,NEI,2017,110020517412.0,Brunswick Cellulose LLC,West 9th Street,Brunswick,GA,31521,31.173147,-81.519247,Glynn,322110,,3721011,208-96-8
Anthracene,air,0.3432424182264,kg,2.0,NEI,2017,110020517412.0,Brunswick Cellulose LLC,West 9th Street,Brunswick,GA,31521,31.173147,-81.519247,Glynn,322110,,3721011,120-12-7
Antimony,air,0.90387170132952,kg,2.0,NEI,2017,110020517412.0,Brunswick Cellulose LLC,West 9th Street,Brunswick,GA,31521,31.173147,-81.519247,Glynn,322110,,3721011,35734-21-5
Arsenic,air,2.5171110669936,kg,2.0,NEI,2017,110020517412.0,Brunswick Cellulose LLC,West 9th Street,Brunswick,GA,31521,31.173147,-81.519247,Glynn,322110,,3721011,7784-42-1
Benzo[e]Pyrene,air,0.0002974767624628,kg,2.0,NEI,2017,110020517412.0,Brunswick Cellulose LLC,West 9th Street,Brunswick,GA,31521,31.173147,-81.519247,Glynn,322110,,3721011,192-97-2
Beryllium,air,0.12827229349704,kg,2.0,NEI,2017,110020517412.0,Brunswick Cellulose LLC,West 9th Street,Brunswick,GA,31521,31.173147,-81.519247,Glynn,322110,,3721011,7440-41-7
Cadmium,air,0.46970215661292,kg,2.0,NEI,2017,110020517412.0,Brunswick Cellulose LLC,West 9th Street,Brunswick,GA,31521,31.173147,-81.519247,Glynn,322110,,3721011,81271-94-5
Carbon Monoxide,air,3867310.4029252,kg,1.7678056195431364,NEI,2017,110020517412.0,Brunswick Cellulose LLC,West 9th Street,Brunswick,GA,31521,31.173147,-81.519247,Glynn,322110,,3721011,50-00-0
Chromium (VI),air,0.4155541138518001,kg,2.0,NEI,2017,110020517412.0,Brunswick Cellulose LLC,West 9th Street,Brunswick,GA,31521,31.173147,-81.519247,Glynn,322110,,3721011,18540-29-9
Chromium III,air,2.1369807028693204,kg,2.0,NEI,2017,110020517412.0,Brunswick Cellulose LLC,West 9th Street,Brunswick,GA,31521,31.173147,-81.519247,Glynn,322110,,3721011,
Cobalt,air,0.7436919061572,kg,2.0,NEI,2017,110020517412.0,Brunswick Cellulose LLC,West 9th Street,Brunswick,GA,31521,31.173147,-81.519247,Glynn,322110,,3721011,7440-48-4
Fluorene,air,0.38900807398992,kg,2.0,NEI,2017,110020517412.0,Brunswick Cellulose LLC,West 9th Street,Brunswick,GA,31521,31.173147,-81.519247,Glynn,322110,,3721011,2299-68-5
Lead,air,290.29911680000004,kg,2.0,NEI,2017,110020517412.0,Brunswick Cellulose LLC,West 9th Street,Brunswick,GA,31521,31.173147,-81.519247,Glynn,322110,,3721011,15875-18-0
Manganese,air,99.33672903,kg,3.0,NEI,2017,110020517412.0,Brunswick Cellulose LLC,West 9th Street,Brunswick,GA,31521,31.173147,-81.519247,Glynn,322110,,3721011,22325-60-6
Mercury,air,3.039068879,kg,3.0,NEI,2017,110020517412.0,Brunswick Cellulose LLC,West 9th Street,Brunswick,GA,31521,31.173147,-81.519247,Glynn,322110,,3721011,7439-97-6
Nickel,air,3.81705327551394,kg,2.0,NEI,2017,110020517412.0,Brunswick Cellulose LLC,West 9th Street,Brunswick,GA,31521,31.173147,-81.519247,Glynn,322110,,3721011,21595-53-9
Nitrogen Oxides,air,1310555.3627936,kg,1.9851381659098464,NEI,2017,110020517412.0,Brunswick Cellulose LLC,West 9th Street,Brunswick,GA,31521,31.173147,-81.519247,Glynn,322110,,3721011,
PM10-PM2.5,air,57470.15327899996,kg,2.05602740107488,NEI,2017,110020517412.0,Brunswick Cellulose LLC,West 9th Street,Brunswick,GA,31521,31.173147,-81.519247,Glynn,322110,,3721011,
PM2.5 Primary (Filt + Cond),air,268308.95870240004,kg,2.07130781714904,NEI,2017,110020517412.0,Brunswick Cellulose LLC,West 9th Street,Brunswick,GA,31521,31.173147,-81.519247,Glynn,322110,,3721011,
Phenanthrene,air,0.8008989758616001,kg,2.0,NEI,2017,110020517412.0,Brunswick Cellulose LLC,West 9th Street,Brunswick,GA,31521,31.173147,-81.519247,Glynn,322110,,3721011,85-01-8
Phosphorus,air,3.0891817640376003,kg,2.0,NEI,2017,110020517412.0,Brunswick Cellulose LLC,West 9th Street,Brunswick,GA,31521,31.173147,-81.519247,Glynn,322110,,3721011,13967-14-1
Pyrene,air,0.42333231581256,kg,2.0,NEI,2017,110020517412.0,Brunswick Cellulose LLC,West 9th Street,Brunswick,GA,31521,31.173147,-81.519247,Glynn,322110,,3721011,129-00-0
Selenium,air,0.32035959034464,kg,2.0,NEI,2017,110020517412.0,Brunswick Cellulose LLC,West 9th Street,Brunswick,GA,31521,31.173147,-81.519247,Glynn,322110,,3721011,7/5/83
Sulfur Dioxide,air,255254.5702938,kg,2.128229733091659,NEI,2017,110020517412.0,Brunswick Cellulose LLC,West 9th Street,Brunswick,GA,31521,31.173147,-81.519247,Glynn,322110,,3721011,12396-99-5
Volatile Organic Compounds,air,264073.2496430449,kg,2.9498308091756744,NEI,2017,110020517412.0,Brunswick Cellulose LLC,West 9th Street,Brunswick,GA,31521,31.173147,-81.519247,Glynn,322110,,3721011,
Acrylic Acid,air,730.3133035302952,kg,4.999999999999999,NEI,2017,110016966381.0,INGEVITY SOUTH CAROLINA LLC,5598 VIRGINIA AVE,N CHARLESTON,SC,29406-3600,32.897435,-79.96866,Charleston,325194,,4101811,29862-29-1
Catechol,air,0.008420946567459,kg,4.999999999999999,NEI,2017,110016966381.0,INGEVITY SOUTH CAROLINA LLC,5598 VIRGINIA AVE,N CHARLESTON,SC,29406-3600,32.897435,-79.96866,Charleston,325194,,4101811,37349-32-9
Diethanolamine,air,229.0669228353044,kg,5.0,NEI,2017,110016966381.0,INGEVITY SOUTH CAROLINA LLC,5598 VIRGINIA AVE,N CHARLESTON,SC,29406-3600,32.897435,-79.96866,Charleston,325194,,4101811,61791-44-4
Diethylene Glycol Monobutyl Ether,air,8.77519799002,kg,5.0,NEI,2017,110016966381.0,INGEVITY SOUTH CAROLINA LLC,5598 VIRGINIA AVE,N CHARLESTON,SC,29406-3600,32.897435,-79.96866,Charleston,325194,,4101811,
