Facility Id,FRS Id,Primary NAICS Code,Industry Type (subparts),Industry Type (sectors),Unit Name,General Fuel Type,Specific Fuel Type,Other Fuel Name,Blend Fuel Name,Fuel Methane (CH4) emissions (mt CO2e),Fuel Nitrous Oxide (N2O) emissions (mt CO2e),FacilityID,FacilityName,Address,City,State,Zip,Latitude,Longitude,County,NAICS,SIC
1000274,110000392557.0,331110,"C,Q",Metals,No. 2 WH Boiler - P010,Other,Coke Oven Gas,,,0.0,0.0,1000274,AK Steel Corporation - Middletown,1801 CRAWFORD STREET,MIDDLETOWN,OH,45043,39.4968,-84.3901,Butler,331111,
1000274,110000392557.0,331110,"C,Q",Metals,No. 3 BF Stove - P925,Other,Blast Furnace Gas,,,0.5,22.052,1000274,AK Steel Corporation - Middletown,1801 CRAWFORD STREET,MIDDLETOWN,OH,45043,39.4968,-84.3901,Butler,331111,
1000274,110000392557.0,331110,"C,Q",Metals,No. 3 Boiler - B009,Other,Blast Furnace Gas,,,0.5,32.78,1000274,AK Steel Corporation - Middletown,1801 CRAWFORD STREET,MIDDLETOWN,OH,45043,39.4968,-84.3901,Butler,331111,
1000274,110000392557.0,331110,"C,Q",Metals,No. 3 Slab RH Furnace - P009,Other,Coke Oven Gas,,,6.25,15.794,1000274,AK Steel Corporation - Middletown,1801 CRAWFORD STREET,MIDDLETOWN,OH,45043,39.4968,-84.3901,Butler,331111,
1000274,110000392557.0,331110,"C,Q",Metals,No. 3 WH Boiler - P009,Other,Coke Oven Gas,,,0.0,0.0,1000274,AK Steel Corporation - Middletown,1801 CRAWFORD STREET,MIDDLETOWN,OH,45043,39.4968,-84.3901,Butler,331111,
1000274,110000392557.0,331110,"C,Q",Metals,No. 4 BF Stove - P925,Other,Blast Furnace Gas,,,0.5,24.734,1000274,AK Steel Corporation - Middletown,1801 CRAWFORD STREET,MIDDLETOWN,OH,45043,39.4968,-84.3901,Butler,331111,
1000274,110000392557.0,331110,"C,Q",Metals,No. 4 Boiler - B008,Other,Blast Furnace Gas,,,0.75,35.462,1000274,AK Steel Corporation - Middletown,1801 CRAWFORD STREET,MIDDLETOWN,OH,45043,39.4968,-84.3901,Butler,331111,
1000274,110000392557.0,331110,"C,Q",Metals,No. 4 WH Boiler - P012,Other,Coke Oven Gas,,,2.0,5.066,1000274,AK Steel Corporation - Middletown,1801 CRAWFORD STREET,MIDDLETOWN,OH,45043,39.4968,-84.3901,Butler,331111,
1000274,110000392557.0,331110,"C,Q",Metals,Wilputte Battery,Other,Blast Furnace Gas,,,0.0,0.0,1000274,AK Steel Corporation - Middletown,1801 CRAWFORD STREET,MIDDLETOWN,OH,45043,39.4968,-84.3901,Butler,331111,
1000274,110000392557.0,331110,"C,Q",Metals,Wilputte Battery,Other,Coke Oven Gas,,,8.75,21.754,1000274,AK Steel Corporation - Middletown,1801 CRAWFORD STREET,MIDDLETOWN,OH,45043,39.4968,-84.3901,Butler,331111,
1000274,110000392557.0,331110,"C,Q",Metals,Coke Plant Thaw Shed - B918,Other,Coke Oven Gas,,,0.25,0.596,1000274,AK Steel Corporation - Middletown,1801 CRAWFORD STREET,MIDDLETOWN,OH,45043,39.4968,-84.3901,Butler,331111,
1000274,110000392557.0,331110,"C,Q",Metals,CP-1,Natural Gas,Natural Gas (Weighted U.S. Average),,,691.75,824.566,1000274,AK Steel Corporation - Middletown,1801 CRAWFORD STREET,MIDDLETOWN,OH,45043,39.4968,-84.3901,Butler,331111,
1000274,110000392557.0,331110,"C,Q",Metals,No. 1 BF Stove - P925,Other,Blast Furnace Gas,,,0.25,16.986,1000274,AK Steel Corporation - Middletown,1801 CRAWFORD STREET,MIDDLETOWN,OH,45043,39.4968,-84.3901,Butler,331111,
1000274,110000392557.0,331110,"C,Q",Metals,No. 1 Boiler - B007,Other,Blast Furnace Gas,,,0.75,38.442,1000274,AK Steel Corporation - Middletown,1801 CRAWFORD STREET,MIDDLETOWN,OH,45043,39.4968,-84.3901,Butler,331111,
1000274,110000392557.0,331110,"C,Q",Metals,No. 1 WH Boiler - P011,Other,Coke Oven Gas,,,1.5,3.874,1000274,AK Steel Corporation - Middletown,1801 CRAWFORD STREET,MIDDLETOWN,OH,45043,39.4968,-84.3901,Butler,331111,
1000274,110000392557.0,331110,"C,Q",Metals,No. 2 BF Stove - P925,Other,Blast Furnace Gas,,,0.5,24.734,1000274,AK Steel Corporation - Middletown,1801 CRAWFORD STREET,MIDDLETOWN,OH,45043,39.4968,-84.3901,Butler,331111,
1000274,110000392557.0,331110,"C,Q",Metals,No. 2 Boiler - B010,Other,Blast Furnace Gas,,,0.5,30.694,1000274,AK Steel Corporation - Middletown,1801 CRAWFORD STREET,MIDDLETOWN,OH,45043,39.4968,-84.3901,Butler,331111,
1000274,110000392557.0,331110,"C,Q",Metals,No. 3 BF Stove - P925,Other,Blast Furnace Gas,,,0.5,23.542,1000274,AK Steel Corporation - Middletown,1801 CRAWFORD STREET,MIDDLETOWN,OH,45043,39.4968,-84.3901,Butler,331111,
1000274,110000392557.0,331110,"C,Q",Metals,No. 3 Boiler - B009,Other,Blast Furnace Gas,,,0.75,36.952,1000274,AK Steel Corporation - Middletown,1801 CRAWFORD STREET,MIDDLETOWN,OH,45043,39.4968,-84.3901,Butler,331111,
1000274,110000392557.0,331110,"C,Q",Metals,No. 3 Slab RH Furnace - P009,Other,Coke Oven Gas,,,7.0,17.284,1000274,AK Steel Corporation - Middletown,1801 CRAWFORD STREET,MIDDLETOWN,OH,45043,39.4968,-84.3901,Butler,331111,
1000274,110000392557.0,331110,"C,Q",Metals,No. 4 BF Stove - P925,Other,Blast Furnace Gas,,,0.5,22.946,1000274,AK Steel Corporation - Middletown,1801 CRAWFORD STREET,MIDDLETOWN,OH,45043,39.4968,-84.3901,Butler,331111,
1000274,110000392557.0,331110,"C,Q",Metals,No. 4 Boiler - B008,Other,Blast Furnace Gas,,,0.75,37.846,1000274,AK Steel Corporation - Middletown,1801 CRAWFORD STREET,MIDDLETOWN,OH,45043,39.4968,-84.3901,Butler,331111,
1000274,110000392557.0,331110,"C,Q",Metals,No. 4 WH Boiler - P012,Other,Coke Oven Gas,,,2.5,6.258,1000274,AK Steel Corporation - Middletown,1801 CRAWFORD STREET,MIDDLETOWN,OH,45043,39.4968,-84.3901,Butler,331111,
1000274,110000392557.0,331110,"C,Q",Metals,Wilputte Battery,Other,Coke Oven Gas,,,11.0,27.416,1000274,AK Steel Corporation - Middletown,1801 CRAWFORD STREET,MIDDLETOWN,OH,45043,39.4968,-84.3901,Butler,331111,
1000274,110000392557.0,331110,"C,Q",Metals,CP-1,Natural Gas,Natural Gas (Weighted U.S. Average),,,706.75,842.446,1000274,AK Steel Corporation - Middletown,1801 CRAWFORD STREET,MIDDLETOWN,OH,45043,39.4968,-84.3901,Butler,331111,
1000274,110000392557.0,331110,"C,Q",Metals,No. 1 BF Stove - P925,Other,Blast Furnace Gas,,,0.5,24.138,1000274,AK Steel Corporation - Middletown,1801 CRAWFORD STREET,MIDDLETOWN,OH,45043,39.4968,-84.3901,Butler,331111,
1000274,110000392557.0,331110,"C,Q",Metals,No. 1 Boiler - B007,Other,Blast Furnace Gas,,,0.75,36.654,1000274,AK Steel Corporation - Middletown,1801 CRAWFORD STREET,MIDDLETOWN,OH,45043,39.4968,-84.3901,Butler,331111,
1000274,110000392557.0,331110,"C,Q",Metals,No. 1 WH Boiler - P011,Other,Coke Oven Gas,,,3.0,7.152,1000274,AK Steel Corporation - Middletown,1801 CRAWFORD STREET,MIDDLETOWN,OH,45043,39.4968,-84.3901,Butler,331111,
1000274,110000392557.0,331110,"C,Q",Metals,No. 2 BF Stove - P925,Other,Blast Furnace Gas,,,0.5,30.694,1000274,AK Steel Corporation - Middletown,1801 CRAWFORD STREET,MIDDLETOWN,OH,45043,39.4968,-84.3901,Butler,331111,
1000274,110000392557.0,331110,"C,Q",Metals,No. 2 Boiler - B010,Other,Blast Furnace Gas,,,0.5,27.714,1000274,AK Steel Corporation - Middletown,1801 CRAWFORD STREET,MIDDLETOWN,OH,45043,39.4968,-84.3901,Butler,331111,
1000274,110000392557.0,331110,"C,Q",Metals,No. 2 WH Boiler - P010,Other,Coke Oven Gas,,,0.0,0.298,1000274,AK Steel Corporation - Middletown,1801 CRAWFORD STREET,MIDDLETOWN,OH,45043,39.4968,-84.3901,Butler,331111,
1000274,110000392557.0,331110,"C,Q",Metals,No. 3 BF Stove - P925,Other,Blast Furnace Gas,,,0.5,31.29,1000274,AK Steel Corporation - Middletown,1801 CRAWFORD STREET,MIDDLETOWN,OH,45043,39.4968,-84.3901,Butler,331111,
1000274,110000392557.0,331110,"C,Q",Metals,No. 3 Boiler - B009,Other,Blast Furnace Gas,,,0.75,36.356,1000274,AK Steel Corporation - Middletown,1801 CRAWFORD STREET,MIDDLETOWN,OH,45043,39.4968,-84.3901,Butler,331111,
1000274,110000392557.0,331110,"C,Q",Metals,No. 3 Slab RH Furnace - P009,Other,Coke Oven Gas,,,6.75,16.986,1000274,AK Steel Corporation - Middletown,1801 CRAWFORD STREET,MIDDLETOWN,OH,45043,39.4968,-84.3901,Butler,331111,
1000274,110000392557.0,331110,"C,Q",Metals,No. 4 BF Stove - P925,Other,Blast Furnace Gas,,,0.0,5.364,1000274,AK Steel Corporation - Middletown,1801 CRAWFORD STREET,MIDDLETOWN,OH,45043,39.4968,-84.3901,Butler,331111,
1000274,110000392557.0,331110,"C,Q",Metals,No. 4 Boiler - B008,Other,Blast Furnace Gas,,,0.75,40.23,1000274,AK Steel Corporation - Middletown,1801 CRAWFORD STREET,MIDDLETOWN,OH,45043,39.4968,-84.3901,Butler,331111,
1000274,110000392557.0,331110,"C,Q",Metals,Wilputte Battery,Other,Coke Oven Gas,,,10.75,26.82,1000274,AK Steel Corporation - Middletown,1801 CRAWFORD STREET,MIDDLETOWN,OH,45043,39.4968,-84.3901,Butler,331111,
1003268,110000438679.0,331110,"C,Q",Metals,CP-A122 Line,Natural Gas,Natural Gas (Weighted U.S. Average),,,7.75,9.238,1003268,ALTON STEEL COMPANY,#5 CUT ST.,ALTON,IL,62002,38.88321,-90.14503,MADISON,331111,
1003268,110000438679.0,331110,"C,Q",Metals,GP-WWTP,Petroleum Products,Propane Gas,,,0.0,0.0,1003268,ALTON STEEL COMPANY,#5 CUT ST.,ALTON,IL,62002,38.88321,-90.14503,MADISON,331111,
1003268,110000438679.0,331110,"C,Q",Metals,CP-A122 Line,Natural Gas,Natural Gas (Weighted U.S. Average),,,9.0,10.728,1003268,ALTON STEEL COMPANY,#5 CUT ST.,ALTON,IL,62002,38.88321,-90.14503,MADISON,331111,
1003268,110000438679.0,331110,"C,Q",Metals,CP-A122 Line,Natural Gas,Natural Gas (Weighted U.S. Average),,,8.75,10.43,1003268,ALTON STEEL COMPANY,#5 CUT ST.,ALTON,IL,62002,38.88321,-90.14503,MADISON,331111,
1003962,110000607558.0,331110,"C,Q",Metals,CP-01-NG_South,Natural Gas,Natural Gas (Weighted U.S. Average),,,127.25,151.682,1003962,ARCELORMITTAL BURNS HARBOR LLC,250 W US 12,BURNS HARBOR,IN,46304,41.630556,-87.126944,PORTER,331111,
1003962,110000607558.0,331110,"C,Q",Metals,CP-02-NG_North,Natural Gas,Natural Gas (Weighted U.S. Average),,,392.25,467.562,1003962,ARCELORMITTAL BURNS HARBOR LLC,250 W US 12,BURNS HARBOR,IN,46304,41.630556,-87.126944,PORTER,331111,
1003962,110000607558.0,331110,"C,Q",Metals,CP-04-COG_Mix,Other,Coke Oven Gas,,,113.5,281.908,1003962,ARCELORMITTAL BURNS HARBOR LLC,250 W US 12,BURNS HARBOR,IN,46304,41.630556,-87.126944,PORTER,331111,
1003962,110000607558.0,331110,"C,Q",Metals,C_01_Bat1_Underfire,Other,Blast Furnace Gas,,,0.25,12.516,1003962,ARCELORMITTAL BURNS HARBOR LLC,250 W US 12,BURNS HARBOR,IN,46304,41.630556,-87.126944,PORTER,331111,
1003962,110000607558.0,331110,"C,Q",Metals,C_01_Bat1_Underfire,Other,Coke Oven Gas,,,34.25,85.228,1003962,ARCELORMITTAL BURNS HARBOR LLC,250 W US 12,BURNS HARBOR,IN,46304,41.630556,-87.126944,PORTER,331111,
1003962,110000607558.0,331110,"C,Q",Metals,C_02_Bat2_Underfire,Other,Coke Oven Gas,,,38.75,95.956,1003962,ARCELORMITTAL BURNS HARBOR LLC,250 W US 12,BURNS HARBOR,IN,46304,41.630556,-87.126944,PORTER,331111,
1003962,110000607558.0,331110,"C,Q",Metals,C_BF_C_STOVE,Other,Blast Furnace Gas,,,1.75,92.082,1003962,ARCELORMITTAL BURNS HARBOR LLC,250 W US 12,BURNS HARBOR,IN,46304,41.630556,-87.126944,PORTER,331111,
1003962,110000607558.0,331110,"C,Q",Metals,C_BF_D_STOVE,Other,Blast Furnace Gas,,,1.75,90.294,1003962,ARCELORMITTAL BURNS HARBOR LLC,250 W US 12,BURNS HARBOR,IN,46304,41.630556,-87.126944,PORTER,331111,
1003962,110000607558.0,331110,"C,Q",Metals,C_PS_Boiler_07,Other,Blast Furnace Gas,,,0.75,42.614,1003962,ARCELORMITTAL BURNS HARBOR LLC,250 W US 12,BURNS HARBOR,IN,46304,41.630556,-87.126944,PORTER,331111,
1003962,110000607558.0,331110,"C,Q",Metals,C_PS_Boiler_08,Other,Blast Furnace Gas,,,0.0,0.298,1003962,ARCELORMITTAL BURNS HARBOR LLC,250 W US 12,BURNS HARBOR,IN,46304,41.630556,-87.126944,PORTER,331111,
1003962,110000607558.0,331110,"C,Q",Metals,C_PS_Boiler_09,Other,Blast Furnace Gas,,,0.25,8.046,1003962,ARCELORMITTAL BURNS HARBOR LLC,250 W US 12,BURNS HARBOR,IN,46304,41.630556,-87.126944,PORTER,331111,
1003962,110000607558.0,331110,"C,Q",Metals,C_PS_Boiler_11,Other,Blast Furnace Gas,,,1.0,56.918,1003962,ARCELORMITTAL BURNS HARBOR LLC,250 W US 12,BURNS HARBOR,IN,46304,41.630556,-87.126944,PORTER,331111,
1003962,110000607558.0,331110,"C,Q",Metals,C_PS_Boiler_12,Other,Blast Furnace Gas,,,0.5,28.012,1003962,ARCELORMITTAL BURNS HARBOR LLC,250 W US 12,BURNS HARBOR,IN,46304,41.630556,-87.126944,PORTER,331111,
1003962,110000607558.0,331110,"C,Q",Metals,CP-02-NG_North,Natural Gas,Natural Gas (Weighted U.S. Average),,,385.5,459.516,1003962,ARCELORMITTAL BURNS HARBOR LLC,250 W US 12,BURNS HARBOR,IN,46304,41.630556,-87.126944,PORTER,331111,
1003962,110000607558.0,331110,"C,Q",Metals,CP-04-COG_Mix,Other,Coke Oven Gas,,,115.5,286.676,1003962,ARCELORMITTAL BURNS HARBOR LLC,250 W US 12,BURNS HARBOR,IN,46304,41.630556,-87.126944,PORTER,331111,
1003962,110000607558.0,331110,"C,Q",Metals,C_01_Bat1_Underfire,Other,Blast Furnace Gas,,,0.25,12.814,1003962,ARCELORMITTAL BURNS HARBOR LLC,250 W US 12,BURNS HARBOR,IN,46304,41.630556,-87.126944,PORTER,331111,
1003962,110000607558.0,331110,"C,Q",Metals,C_02_Bat2_Underfire,Other,Coke Oven Gas,,,40.0,99.532,1003962,ARCELORMITTAL BURNS HARBOR LLC,250 W US 12,BURNS HARBOR,IN,46304,41.630556,-87.126944,PORTER,331111,
1003962,110000607558.0,331110,"C,Q",Metals,C_BF_C_STOVE,Other,Blast Furnace Gas,,,1.75,89.698,1003962,ARCELORMITTAL BURNS HARBOR LLC,250 W US 12,BURNS HARBOR,IN,46304,41.630556,-87.126944,PORTER,331111,
1003962,110000607558.0,331110,"C,Q",Metals,C_BF_D_STOVE,Other,Blast Furnace Gas,,,1.75,94.466,1003962,ARCELORMITTAL BURNS HARBOR LLC,250 W US 12,BURNS HARBOR,IN,46304,41.630556,-87.126944,PORTER,331111,
1003962,110000607558.0,331110,"C,Q",Metals,C_PS_Boiler_07,Other,Blast Furnace Gas,,,1.0,53.938,1003962,ARCELORMITTAL BURNS HARBOR LLC,250 W US 12,BURNS HARBOR,IN,46304,41.630556,-87.126944,PORTER,331111,
1003962,110000607558.0,331110,"C,Q",Metals,C_PS_Boiler_08,Other,Blast Furnace Gas,,,0.0,1.49,1003962,ARCELORMITTAL BURNS HARBOR LLC,250 W US 12,BURNS HARBOR,IN,46304,41.630556,-87.126944,PORTER,331111,
1003962,110000607558.0,331110,"C,Q",Metals,C_PS_Boiler_09,Other,Blast Furnace Gas,,,0.5,21.456,1003962,ARCELORMITTAL BURNS HARBOR LLC,250 W US 12,BURNS HARBOR,IN,46304,41.630556,-87.126944,PORTER,331111,
1003962,110000607558.0,331110,"C,Q",Metals,C_PS_Boiler_10,Other,Blast Furnace Gas,,,0.25,12.814,1003962,ARCELORMITTAL BURNS HARBOR LLC,250 W US 12,BURNS HARBOR,IN,46304,41.630556,-87.126944,PORTER,331111,
1003962,110000607558.0,331110,"C,Q",Metals,C_PS_Boiler_11,Other,Blast Furnace Gas,,,0.0,4.47,1003962,ARCELORMITTAL BURNS HARBOR LLC,250 W US 12,BURNS HARBOR,IN,46304,41.630556,-87.126944,PORTER,331111,
1003962,110000607558.0,331110,"C,Q",Metals,C_PS_Boiler_12,Other,Blast Furnace Gas,,,0.25,10.43,1003962,ARCELORMITTAL BURNS HARBOR LLC,250 W US 12,BURNS HARBOR,IN,46304,41.630556,-87.126944,PORTER,331111,
1007177,110011945681.0,331110,"C,Q",Metals,CP-NG_EOG,Natural Gas,Natural Gas (Weighted U.S. Average),,,253.75,302.47,1007177,ArcelorMittal Cleveland LLC,3060 EGGERS AVENUE,CLEVELAND,OH,44105,41.4739,-81.6728,Cuyahoga,331111,
1007177,110011945681.0,331110,"C,Q",Metals,GP-SRC_BF C5 Stoves combustion stack,Other,Blast Furnace Gas,,,1.75,90.592,1007177,ArcelorMittal Cleveland LLC,3060 EGGERS AVENUE,CLEVELAND,OH,44105,41.4739,-81.6728,Cuyahoga,331111,
1007177,110011945681.0,331110,"C,Q",Metals,GP-SRC_BF C6 Stoves combustion stack,Other,Blast Furnace Gas,,,1.5,75.692,1007177,ArcelorMittal Cleveland LLC,3060 EGGERS AVENUE,CLEVELAND,OH,44105,41.4739,-81.6728,Cuyahoga,331111,
1007177,110011945681.0,331110,"C,Q",Metals,SRC_Utilities Boiler 1,Other,Blast Furnace Gas,,,0.25,12.218,1007177,ArcelorMittal Cleveland LLC,3060 EGGERS AVENUE,CLEVELAND,OH,44105,41.4739,-81.6728,Cuyahoga,331111,
1007177,110011945681.0,331110,"C,Q",Metals,SRC_Utilities Boiler 2,Other,Blast Furnace Gas,,,0.5,23.84,1007177,ArcelorMittal Cleveland LLC,3060 EGGERS AVENUE,CLEVELAND,OH,44105,41.4739,-81.6728,Cuyahoga,331111,
1007177,110011945681.0,331110,"C,Q",Metals,SRC_Utilities Boiler 3,Other,Blast Furnace Gas,,,1.0,55.13,1007177,ArcelorMittal Cleveland LLC,3060 EGGERS AVENUE,CLEVELAND,OH,44105,41.4739,-81.6728,Cuyahoga,331111,
1007177,110011945681.0,331110,"C,Q",Metals,SRC_Utilities Boiler A,Other,Blast Furnace Gas,,,0.75,39.336,1007177,ArcelorMittal Cleveland LLC,3060 EGGERS AVENUE,CLEVELAND,OH,44105,41.4739,-81.6728,Cuyahoga,331111,
1007177,110011945681.0,331110,"C,Q",Metals,SRC_Utilities Boiler B,Other,Blast Furnace Gas,,,0.5,25.032,1007177,ArcelorMittal Cleveland LLC,3060 EGGERS AVENUE,CLEVELAND,OH,44105,41.4739,-81.6728,Cuyahoga,331111,
1007177,110011945681.0,331110,"C,Q",Metals,SRC_Utilities Boiler C,Other,Blast Furnace Gas,,,1.0,48.276,1007177,ArcelorMittal Cleveland LLC,3060 EGGERS AVENUE,CLEVELAND,OH,44105,41.4739,-81.6728,Cuyahoga,331111,
1007177,110011945681.0,331110,"C,Q",Metals,CP-NG_EOG,Natural Gas,Natural Gas (Weighted U.S. Average),,,263.5,314.092,1007177,ArcelorMittal Cleveland LLC,3060 EGGERS AVENUE,CLEVELAND,OH,44105,41.4739,-81.6728,Cuyahoga,331111,
1007177,110011945681.0,331110,"C,Q",Metals,GP-SRC_BF C5 Stoves combustion stack,Other,Blast Furnace Gas,,,1.5,86.122,1007177,ArcelorMittal Cleveland LLC,3060 EGGERS AVENUE,CLEVELAND,OH,44105,41.4739,-81.6728,Cuyahoga,331111,
1007177,110011945681.0,331110,"C,Q",Metals,GP-SRC_BF C6 Stoves combustion stack,Other,Blast Furnace Gas,,,1.5,85.526,1007177,ArcelorMittal Cleveland LLC,3060 EGGERS AVENUE,CLEVELAND,OH,44105,41.4739,-81.6728,Cuyahoga,331111,
1007177,110011945681.0,331110,"C,Q",Metals,SRC_Utilities Boiler 1,Other,Blast Furnace Gas,,,0.25,17.284,1007177,ArcelorMittal Cleveland LLC,3060 EGGERS AVENUE,CLEVELAND,OH,44105,41.4739,-81.6728,Cuyahoga,331111,
1007177,110011945681.0,331110,"C,Q",Metals,SRC_Utilities Boiler 2,Other,Blast Furnace Gas,,,0.25,19.072,1007177,ArcelorMittal Cleveland LLC,3060 EGGERS AVENUE,CLEVELAND,OH,44105,41.4739,-81.6728,Cuyahoga,331111,
1007177,110011945681.0,331110,"C,Q",Metals,SRC_Utilities Boiler 3,Other,Blast Furnace Gas,,,1.0,51.256,1007177,ArcelorMittal Cleveland LLC,3060 EGGERS AVENUE,CLEVELAND,OH,44105,41.4739,-81.6728,Cuyahoga,331111,
1007177,110011945681.0,331110,"C,Q",Metals,SRC_Utilities Boiler B,Other,Blast Furnace Gas,,,0.75,45.296,1007177,ArcelorMittal Cleveland LLC,3060 EGGERS AVENUE,CLEVELAND,OH,44105,41.4739,-81.6728,Cuyahoga,331111,
