Facility Id,FRS Id,Primary NAICS Code,Industry Type (subparts),Industry Type (sectors),Unit Name,Unit Type,Unit Reporting Method,Unit Maximum Rated Heat Input Capacity (mmBTU/hr),Unit CO2 emissions (non-biogenic) ,Unit Methane (CH4) emissions ,Unit Nitrous Oxide (N2O) emissions ,Unit Biogenic CO2 emissions (metric tons),FacilityID,FacilityName,Address,City,State,Zip,Latitude,Longitude,County,NAICS,SIC
1000274,110000392557.0,331110,"C,Q",Metals,Coke Plant Thaw Shed - B918,PRH (Process Heater),Tier1/2/3,25.0,396.6,0.25,0.298,0.0,1000274,AK Steel Corporation - Middletown,1801 CRAWFORD STREET,MIDDLETOWN,OH,45043,39.4968,-84.3901,Butler,331111,
1000274,110000392557.0,331110,"C,Q",Metals,CP-1,OCS (Other combustion source),Tier1/2/3,692.0,1428074.4,653.5,778.972,0.0,1000274,AK Steel Corporation - Middletown,1801 CRAWFORD STREET,MIDDLETOWN,OH,45043,39.4968,-84.3901,Butler,331111,
1000274,110000392557.0,331110,"C,Q",Metals,No. 1 BF Stove - P925,PRH (Process Heater),Tier1/2/3,244.0,105259.0,0.25,15.794,0.0,1000274,AK Steel Corporation - Middletown,1801 CRAWFORD STREET,MIDDLETOWN,OH,45043,39.4968,-84.3901,Butler,331111,
1000274,110000392557.0,331110,"C,Q",Metals,No. 1 Boiler - B007,"OB (Boiler, other)",Tier1/2/3,211.0,233097.0,0.75,35.164,0.0,1000274,AK Steel Corporation - Middletown,1801 CRAWFORD STREET,MIDDLETOWN,OH,45043,39.4968,-84.3901,Butler,331111,
1000274,110000392557.0,331110,"C,Q",Metals,No. 1 WH Boiler - P011,"OB (Boiler, other)",Tier1/2/3,302.0,543.1,0.25,0.596,0.0,1000274,AK Steel Corporation - Middletown,1801 CRAWFORD STREET,MIDDLETOWN,OH,45043,39.4968,-84.3901,Butler,331111,
1000274,110000392557.0,331110,"C,Q",Metals,No. 2 BF Stove - P925,PRH (Process Heater),Tier1/2/3,244.0,151993.0,0.5,22.946,0.0,1000274,AK Steel Corporation - Middletown,1801 CRAWFORD STREET,MIDDLETOWN,OH,45043,39.4968,-84.3901,Butler,331111,
1000274,110000392557.0,331110,"C,Q",Metals,No. 2 Boiler - B010,"OB (Boiler, other)",Tier1/2/3,211.0,189606.0,0.5,28.608,0.0,1000274,AK Steel Corporation - Middletown,1801 CRAWFORD STREET,MIDDLETOWN,OH,45043,39.4968,-84.3901,Butler,331111,
1000274,110000392557.0,331110,"C,Q",Metals,No. 2 Slab RH Furnace,F (Furnace),Tier1/2/3,598.0,0.0,0.0,0.0,0.0,1000274,AK Steel Corporation - Middletown,1801 CRAWFORD STREET,MIDDLETOWN,OH,45043,39.4968,-84.3901,Butler,331111,
1000274,110000392557.0,331110,"C,Q",Metals,No. 2 WH Boiler - P010,"OB (Boiler, other)",Tier1/2/3,302.0,0.4,0.0,0.0,0.0,1000274,AK Steel Corporation - Middletown,1801 CRAWFORD STREET,MIDDLETOWN,OH,45043,39.4968,-84.3901,Butler,331111,
1000274,110000392557.0,331110,"C,Q",Metals,No. 3 BF Stove - P925,PRH (Process Heater),Tier1/2/3,244.0,147142.0,0.5,22.052,0.0,1000274,AK Steel Corporation - Middletown,1801 CRAWFORD STREET,MIDDLETOWN,OH,45043,39.4968,-84.3901,Butler,331111,
1000274,110000392557.0,331110,"C,Q",Metals,No. 3 Boiler - B009,"OB (Boiler, other)",Tier1/2/3,211.0,216715.0,0.5,32.78,0.0,1000274,AK Steel Corporation - Middletown,1801 CRAWFORD STREET,MIDDLETOWN,OH,45043,39.4968,-84.3901,Butler,331111,
1000274,110000392557.0,331110,"C,Q",Metals,No. 3 Slab RH Furnace - P009,F (Furnace),Tier1/2/3,598.0,14612.0,6.25,15.794,0.0,1000274,AK Steel Corporation - Middletown,1801 CRAWFORD STREET,MIDDLETOWN,OH,45043,39.4968,-84.3901,Butler,331111,
1000274,110000392557.0,331110,"C,Q",Metals,No. 3 WH Boiler - P009,"OB (Boiler, other)",Tier1/2/3,302.0,0.0,0.0,0.0,0.0,1000274,AK Steel Corporation - Middletown,1801 CRAWFORD STREET,MIDDLETOWN,OH,45043,39.4968,-84.3901,Butler,331111,
1000274,110000392557.0,331110,"C,Q",Metals,No. 4 BF Stove - P925,PRH (Process Heater),Tier1/2/3,244.0,164219.0,0.5,24.734,0.0,1000274,AK Steel Corporation - Middletown,1801 CRAWFORD STREET,MIDDLETOWN,OH,45043,39.4968,-84.3901,Butler,331111,
1000274,110000392557.0,331110,"C,Q",Metals,No. 4 Boiler - B008,"OB (Boiler, other)",Tier1/2/3,211.0,236756.0,0.75,35.462,0.0,1000274,AK Steel Corporation - Middletown,1801 CRAWFORD STREET,MIDDLETOWN,OH,45043,39.4968,-84.3901,Butler,331111,
1000274,110000392557.0,331110,"C,Q",Metals,No. 4 WH Boiler - P012,"OB (Boiler, other)",Tier1/2/3,302.0,4662.7,2.0,5.066,0.0,1000274,AK Steel Corporation - Middletown,1801 CRAWFORD STREET,MIDDLETOWN,OH,45043,39.4968,-84.3901,Butler,331111,
1000274,110000392557.0,331110,"C,Q",Metals,Wilputte Battery,PRH (Process Heater),Tier1/2/3,136.0,20311.9,8.75,21.754,0.0,1000274,AK Steel Corporation - Middletown,1801 CRAWFORD STREET,MIDDLETOWN,OH,45043,39.4968,-84.3901,Butler,331111,
1000274,110000392557.0,331110,"C,Q",Metals,Coke Plant Thaw Shed - B918,PRH (Process Heater),Tier1/2/3,25.0,480.4,0.25,0.596,0.0,1000274,AK Steel Corporation - Middletown,1801 CRAWFORD STREET,MIDDLETOWN,OH,45043,39.4968,-84.3901,Butler,331111,
1000274,110000392557.0,331110,"C,Q",Metals,CP-1,OCS (Other combustion source),Tier1/2/3,692.0,1519319.3,691.75,824.566,0.0,1000274,AK Steel Corporation - Middletown,1801 CRAWFORD STREET,MIDDLETOWN,OH,45043,39.4968,-84.3901,Butler,331111,
1000274,110000392557.0,331110,"C,Q",Metals,No. 1 BF Stove - P925,PRH (Process Heater),Tier1/2/3,244.0,111197.8,0.25,16.986,0.0,1000274,AK Steel Corporation - Middletown,1801 CRAWFORD STREET,MIDDLETOWN,OH,45043,39.4968,-84.3901,Butler,331111,
1000274,110000392557.0,331110,"C,Q",Metals,No. 1 Boiler - B007,"OB (Boiler, other)",Tier1/2/3,211.0,252670.5,0.75,38.442,0.0,1000274,AK Steel Corporation - Middletown,1801 CRAWFORD STREET,MIDDLETOWN,OH,45043,39.4968,-84.3901,Butler,331111,
1000274,110000392557.0,331110,"C,Q",Metals,No. 1 WH Boiler - P011,"OB (Boiler, other)",Tier1/2/3,302.0,3866.6,1.5,3.874,0.0,1000274,AK Steel Corporation - Middletown,1801 CRAWFORD STREET,MIDDLETOWN,OH,45043,39.4968,-84.3901,Butler,331111,
1000274,110000392557.0,331110,"C,Q",Metals,No. 2 BF Stove - P925,PRH (Process Heater),Tier1/2/3,244.0,163221.3,0.5,24.734,0.0,1000274,AK Steel Corporation - Middletown,1801 CRAWFORD STREET,MIDDLETOWN,OH,45043,39.4968,-84.3901,Butler,331111,
1000274,110000392557.0,331110,"C,Q",Metals,No. 2 Boiler - B010,"OB (Boiler, other)",Tier1/2/3,211.0,202688.5,0.5,30.694,0.0,1000274,AK Steel Corporation - Middletown,1801 CRAWFORD STREET,MIDDLETOWN,OH,45043,39.4968,-84.3901,Butler,331111,
1000274,110000392557.0,331110,"C,Q",Metals,No. 2 WH Boiler - P010,"OB (Boiler, other)",Tier1/2/3,302.0,14.6,0.0,0.0,0.0,1000274,AK Steel Corporation - Middletown,1801 CRAWFORD STREET,MIDDLETOWN,OH,45043,39.4968,-84.3901,Butler,331111,
1000274,110000392557.0,331110,"C,Q",Metals,No. 3 BF Stove - P925,PRH (Process Heater),Tier1/2/3,244.0,156211.9,0.5,23.542,0.0,1000274,AK Steel Corporation - Middletown,1801 CRAWFORD STREET,MIDDLETOWN,OH,45043,39.4968,-84.3901,Butler,331111,
1000274,110000392557.0,331110,"C,Q",Metals,No. 3 Boiler - B009,"OB (Boiler, other)",Tier1/2/3,211.0,243871.1,0.75,36.952,0.0,1000274,AK Steel Corporation - Middletown,1801 CRAWFORD STREET,MIDDLETOWN,OH,45043,39.4968,-84.3901,Butler,331111,
1000274,110000392557.0,331110,"C,Q",Metals,No. 3 Slab RH Furnace - P009,F (Furnace),Tier1/2/3,598.0,17520.5,7.0,17.284,0.0,1000274,AK Steel Corporation - Middletown,1801 CRAWFORD STREET,MIDDLETOWN,OH,45043,39.4968,-84.3901,Butler,331111,
1000274,110000392557.0,331110,"C,Q",Metals,No. 4 BF Stove - P925,PRH (Process Heater),Tier1/2/3,244.0,151046.5,0.5,22.946,0.0,1000274,AK Steel Corporation - Middletown,1801 CRAWFORD STREET,MIDDLETOWN,OH,45043,39.4968,-84.3901,Butler,331111,
1000274,110000392557.0,331110,"C,Q",Metals,No. 4 Boiler - B008,"OB (Boiler, other)",Tier1/2/3,211.0,249520.4,0.75,37.846,0.0,1000274,AK Steel Corporation - Middletown,1801 CRAWFORD STREET,MIDDLETOWN,OH,45043,39.4968,-84.3901,Butler,331111,
1000274,110000392557.0,331110,"C,Q",Metals,No. 4 WH Boiler - P012,"OB (Boiler, other)",Tier1/2/3,302.0,6097.1,2.5,6.258,0.0,1000274,AK Steel Corporation - Middletown,1801 CRAWFORD STREET,MIDDLETOWN,OH,45043,39.4968,-84.3901,Butler,331111,
1000274,110000392557.0,331110,"C,Q",Metals,Wilputte Battery,PRH (Process Heater),Tier1/2/3,136.0,27122.2,11.0,27.416,0.0,1000274,AK Steel Corporation - Middletown,1801 CRAWFORD STREET,MIDDLETOWN,OH,45043,39.4968,-84.3901,Butler,331111,
1000274,110000392557.0,331110,"C,Q",Metals,Coke Plant Thaw Shed - B918,PRH (Process Heater),Tier1/2/3,25.0,389.4,0.25,0.596,0.0,1000274,AK Steel Corporation - Middletown,1801 CRAWFORD STREET,MIDDLETOWN,OH,45043,39.4968,-84.3901,Butler,331111,
1000274,110000392557.0,331110,"C,Q",Metals,CP-1,OCS (Other combustion source),Tier1/2/3,692.0,1551038.0,706.75,842.446,0.0,1000274,AK Steel Corporation - Middletown,1801 CRAWFORD STREET,MIDDLETOWN,OH,45043,39.4968,-84.3901,Butler,331111,
1000274,110000392557.0,331110,"C,Q",Metals,No. 1 BF Stove - P925,PRH (Process Heater),Tier1/2/3,244.0,161304.7,0.5,24.138,0.0,1000274,AK Steel Corporation - Middletown,1801 CRAWFORD STREET,MIDDLETOWN,OH,45043,39.4968,-84.3901,Butler,331111,
1000274,110000392557.0,331110,"C,Q",Metals,No. 1 Boiler - B007,"OB (Boiler, other)",Tier1/2/3,211.0,244603.6,0.75,36.654,0.0,1000274,AK Steel Corporation - Middletown,1801 CRAWFORD STREET,MIDDLETOWN,OH,45043,39.4968,-84.3901,Butler,331111,
1000274,110000392557.0,331110,"C,Q",Metals,No. 1 WH Boiler - P011,"OB (Boiler, other)",Tier1/2/3,302.0,5578.5,3.0,7.152,0.0,1000274,AK Steel Corporation - Middletown,1801 CRAWFORD STREET,MIDDLETOWN,OH,45043,39.4968,-84.3901,Butler,331111,
1000274,110000392557.0,331110,"C,Q",Metals,No. 2 BF Stove - P925,PRH (Process Heater),Tier1/2/3,244.0,205057.5,0.5,30.694,0.0,1000274,AK Steel Corporation - Middletown,1801 CRAWFORD STREET,MIDDLETOWN,OH,45043,39.4968,-84.3901,Butler,331111,
1000274,110000392557.0,331110,"C,Q",Metals,No. 2 Boiler - B010,"OB (Boiler, other)",Tier1/2/3,211.0,184966.5,0.5,27.714,0.0,1000274,AK Steel Corporation - Middletown,1801 CRAWFORD STREET,MIDDLETOWN,OH,45043,39.4968,-84.3901,Butler,331111,
1000274,110000392557.0,331110,"C,Q",Metals,No. 2 Slab RH Furnace,F (Furnace),Tier1/2/3,598.0,5.8,0.0,0.0,0.0,1000274,AK Steel Corporation - Middletown,1801 CRAWFORD STREET,MIDDLETOWN,OH,45043,39.4968,-84.3901,Butler,331111,
1000274,110000392557.0,331110,"C,Q",Metals,No. 2 WH Boiler - P010,"OB (Boiler, other)",Tier1/2/3,302.0,213.0,0.0,0.298,0.0,1000274,AK Steel Corporation - Middletown,1801 CRAWFORD STREET,MIDDLETOWN,OH,45043,39.4968,-84.3901,Butler,331111,
1000274,110000392557.0,331110,"C,Q",Metals,No. 3 BF Stove - P925,PRH (Process Heater),Tier1/2/3,244.0,207543.0,0.5,31.29,0.0,1000274,AK Steel Corporation - Middletown,1801 CRAWFORD STREET,MIDDLETOWN,OH,45043,39.4968,-84.3901,Butler,331111,
1000274,110000392557.0,331110,"C,Q",Metals,No. 3 Boiler - B009,"OB (Boiler, other)",Tier1/2/3,211.0,241405.0,0.75,36.356,0.0,1000274,AK Steel Corporation - Middletown,1801 CRAWFORD STREET,MIDDLETOWN,OH,45043,39.4968,-84.3901,Butler,331111,
1000274,110000392557.0,331110,"C,Q",Metals,No. 3 Slab RH Furnace - P009,F (Furnace),Tier1/2/3,598.0,11969.0,6.75,16.986,0.0,1000274,AK Steel Corporation - Middletown,1801 CRAWFORD STREET,MIDDLETOWN,OH,45043,39.4968,-84.3901,Butler,331111,
1000274,110000392557.0,331110,"C,Q",Metals,No. 4 BF Stove - P925,PRH (Process Heater),Tier1/2/3,244.0,36557.9,0.0,5.364,0.0,1000274,AK Steel Corporation - Middletown,1801 CRAWFORD STREET,MIDDLETOWN,OH,45043,39.4968,-84.3901,Butler,331111,
1000274,110000392557.0,331110,"C,Q",Metals,No. 4 Boiler - B008,"OB (Boiler, other)",Tier1/2/3,211.0,268060.0,0.75,40.23,0.0,1000274,AK Steel Corporation - Middletown,1801 CRAWFORD STREET,MIDDLETOWN,OH,45043,39.4968,-84.3901,Butler,331111,
1000274,110000392557.0,331110,"C,Q",Metals,No. 4 WH Boiler - P012,"OB (Boiler, other)",Tier1/2/3,302.0,4817.4,2.5,6.258,0.0,1000274,AK Steel Corporation - Middletown,1801 CRAWFORD STREET,MIDDLETOWN,OH,45043,39.4968,-84.3901,Butler,331111,
1000274,110000392557.0,331110,"C,Q",Metals,Wilputte Battery,PRH (Process Heater),Tier1/2/3,136.0,19684.3,10.75,26.82,0.0,1000274,AK Steel Corporation - Middletown,1801 CRAWFORD STREET,MIDDLETOWN,OH,45043,39.4968,-84.3901,Butler,331111,
1003268,110000438679.0,331110,"C,Q",Metals,CP-A122 Line,OCS (Other combustion source),Tier1/2/3,300.0,16575.9,7.75,9.238,0.0,1003268,ALTON STEEL COMPANY,#5 CUT ST.,ALTON,IL,62002,38.88321,-90.14503,MADISON,331111,
1003268,110000438679.0,331110,"C,Q",Metals,GP-WWTP,OCS (Other combustion source),Tier1/2/3,0.35,6.3,0.0,0.0,0.0,1003268,ALTON STEEL COMPANY,#5 CUT ST.,ALTON,IL,62002,38.88321,-90.14503,MADISON,331111,
1003268,110000438679.0,331110,"C,Q",Metals,CP-A122 Line,OCS (Other combustion source),Tier1/2/3,300.0,18973.6,9.0,10.728,0.0,1003268,ALTON STEEL COMPANY,#5 CUT ST.,ALTON,IL,62002,38.88321,-90.14503,MADISON,331111,
1003268,110000438679.0,331110,"C,Q",Metals,GP-WWTP,OCS (Other combustion source),Tier1/2/3,0.35,27.3,0.0,0.0,0.0,1003268,ALTON STEEL COMPANY,#5 CUT ST.,ALTON,IL,62002,38.88321,-90.14503,MADISON,331111,
1003268,110000438679.0,331110,"C,Q",Metals,CP-A122 Line,OCS (Other combustion source),Tier1/2/3,300.0,18479.6,8.75,10.43,0.0,1003268,ALTON STEEL COMPANY,#5 CUT ST.,ALTON,IL,62002,38.88321,-90.14503,MADISON,331111,
1003268,110000438679.0,331110,"C,Q",Metals,GP-WWTP,OCS (Other combustion source),Tier1/2/3,0.35,26.1,0.0,0.0,0.0,1003268,ALTON STEEL COMPANY,#5 CUT ST.,ALTON,IL,62002,38.88321,-90.14503,MADISON,331111,
1003962,110000607558.0,331110,"C,Q",Metals,CP-01-NG_South,OCS (Other combustion source),Tier1/2/3,660.0,270031.5,127.25,151.682,0.0,1003962,ARCELORMITTAL BURNS HARBOR LLC,250 W US 12,BURNS HARBOR,IN,46304,41.630556,-87.126944,PORTER,331111,
1003962,110000607558.0,331110,"C,Q",Metals,CP-02-NG_North,OCS (Other combustion source),Tier1/2/3,730.0,832762.6,392.25,467.562,0.0,1003962,ARCELORMITTAL BURNS HARBOR LLC,250 W US 12,BURNS HARBOR,IN,46304,41.630556,-87.126944,PORTER,331111,
1003962,110000607558.0,331110,"C,Q",Metals,CP-04-COG_Mix,OCS (Other combustion source),Tier1/2/3,730.0,386364.4,113.5,281.908,0.0,1003962,ARCELORMITTAL BURNS HARBOR LLC,250 W US 12,BURNS HARBOR,IN,46304,41.630556,-87.126944,PORTER,331111,
1003962,110000607558.0,331110,"C,Q",Metals,C_01_Bat1_Underfire,COB (By-product recovery coke oven battery combustion stacks (§98.172)),Tier1/2/3,465.0,211799.8,34.5,97.744,0.0,1003962,ARCELORMITTAL BURNS HARBOR LLC,250 W US 12,BURNS HARBOR,IN,46304,41.630556,-87.126944,PORTER,331111,
1003962,110000607558.0,331110,"C,Q",Metals,C_02_Bat2_Underfire,COB (By-product recovery coke oven battery combustion stacks (§98.172)),Tier1/2/3,420.0,131599.1,38.75,95.956,0.0,1003962,ARCELORMITTAL BURNS HARBOR LLC,250 W US 12,BURNS HARBOR,IN,46304,41.630556,-87.126944,PORTER,331111,
1003962,110000607558.0,331110,"C,Q",Metals,C_BF_C_STOVE,F (Furnace),Tier1/2/3,660.0,702019.5,1.75,92.082,0.0,1003962,ARCELORMITTAL BURNS HARBOR LLC,250 W US 12,BURNS HARBOR,IN,46304,41.630556,-87.126944,PORTER,331111,
1003962,110000607558.0,331110,"C,Q",Metals,C_BF_D_STOVE,F (Furnace),Tier1/2/3,660.0,688226.3,1.75,90.294,0.0,1003962,ARCELORMITTAL BURNS HARBOR LLC,250 W US 12,BURNS HARBOR,IN,46304,41.630556,-87.126944,PORTER,331111,
1003962,110000607558.0,331110,"C,Q",Metals,C_PS_Boiler_07,"OB (Boiler, other)",Tier1/2/3,650.0,327558.9,0.75,42.614,0.0,1003962,ARCELORMITTAL BURNS HARBOR LLC,250 W US 12,BURNS HARBOR,IN,46304,41.630556,-87.126944,PORTER,331111,
1003962,110000607558.0,331110,"C,Q",Metals,C_PS_Boiler_08,"OB (Boiler, other)",Tier1/2/3,650.0,1799.8,0.0,0.298,0.0,1003962,ARCELORMITTAL BURNS HARBOR LLC,250 W US 12,BURNS HARBOR,IN,46304,41.630556,-87.126944,PORTER,331111,
1003962,110000607558.0,331110,"C,Q",Metals,C_PS_Boiler_09,"OB (Boiler, other)",Tier1/2/3,650.0,62987.5,0.25,8.046,0.0,1003962,ARCELORMITTAL BURNS HARBOR LLC,250 W US 12,BURNS HARBOR,IN,46304,41.630556,-87.126944,PORTER,331111,
1003962,110000607558.0,331110,"C,Q",Metals,C_PS_Boiler_11,"OB (Boiler, other)",Tier1/2/3,650.0,433974.8,1.0,56.918,0.0,1003962,ARCELORMITTAL BURNS HARBOR LLC,250 W US 12,BURNS HARBOR,IN,46304,41.630556,-87.126944,PORTER,331111,
1003962,110000607558.0,331110,"C,Q",Metals,C_PS_Boiler_12,"OB (Boiler, other)",Tier1/2/3,650.0,215850.0,0.5,28.012,0.0,1003962,ARCELORMITTAL BURNS HARBOR LLC,250 W US 12,BURNS HARBOR,IN,46304,41.630556,-87.126944,PORTER,331111,
1003962,110000607558.0,331110,"C,Q",Metals,CP-01-NG_South,OCS (Other combustion source),Tier1/2/3,660.0,269864.7,127.25,151.682,0.0,1003962,ARCELORMITTAL BURNS HARBOR LLC,250 W US 12,BURNS HARBOR,IN,46304,41.630556,-87.126944,PORTER,331111,
1003962,110000607558.0,331110,"C,Q",Metals,CP-02-NG_North,OCS (Other combustion source),Tier1/2/3,730.0,818344.7,385.5,459.516,0.0,1003962,ARCELORMITTAL BURNS HARBOR LLC,250 W US 12,BURNS HARBOR,IN,46304,41.630556,-87.126944,PORTER,331111,
1003962,110000607558.0,331110,"C,Q",Metals,CP-04-COG_Mix,OCS (Other combustion source),Tier1/2/3,730.0,390952.8,115.5,286.676,0.0,1003962,ARCELORMITTAL BURNS HARBOR LLC,250 W US 12,BURNS HARBOR,IN,46304,41.630556,-87.126944,PORTER,331111,
1003962,110000607558.0,331110,"C,Q",Metals,C_01_Bat1_Underfire,COB (By-product recovery coke oven battery combustion stacks (§98.172)),Tier1/2/3,465.0,215109.5,34.5,98.042,0.0,1003962,ARCELORMITTAL BURNS HARBOR LLC,250 W US 12,BURNS HARBOR,IN,46304,41.630556,-87.126944,PORTER,331111,
1003962,110000607558.0,331110,"C,Q",Metals,C_02_Bat2_Underfire,COB (By-product recovery coke oven battery combustion stacks (§98.172)),Tier1/2/3,420.0,135751.5,40.0,99.532,0.0,1003962,ARCELORMITTAL BURNS HARBOR LLC,250 W US 12,BURNS HARBOR,IN,46304,41.630556,-87.126944,PORTER,331111,
1003962,110000607558.0,331110,"C,Q",Metals,C_BF_C_STOVE,F (Furnace),Tier1/2/3,660.0,698605.6,1.75,89.698,0.0,1003962,ARCELORMITTAL BURNS HARBOR LLC,250 W US 12,BURNS HARBOR,IN,46304,41.630556,-87.126944,PORTER,331111,
1003962,110000607558.0,331110,"C,Q",Metals,C_BF_D_STOVE,F (Furnace),Tier1/2/3,660.0,728779.7,1.75,94.466,0.0,1003962,ARCELORMITTAL BURNS HARBOR LLC,250 W US 12,BURNS HARBOR,IN,46304,41.630556,-87.126944,PORTER,331111,
1003962,110000607558.0,331110,"C,Q",Metals,C_PS_Boiler_07,"OB (Boiler, other)",Tier1/2/3,650.0,418845.0,1.0,53.938,0.0,1003962,ARCELORMITTAL BURNS HARBOR LLC,250 W US 12,BURNS HARBOR,IN,46304,41.630556,-87.126944,PORTER,331111,
1003962,110000607558.0,331110,"C,Q",Metals,C_PS_Boiler_08,"OB (Boiler, other)",Tier1/2/3,650.0,12408.5,0.0,1.49,0.0,1003962,ARCELORMITTAL BURNS HARBOR LLC,250 W US 12,BURNS HARBOR,IN,46304,41.630556,-87.126944,PORTER,331111,
1003962,110000607558.0,331110,"C,Q",Metals,C_PS_Boiler_09,"OB (Boiler, other)",Tier1/2/3,650.0,166310.3,0.5,21.456,0.0,1003962,ARCELORMITTAL BURNS HARBOR LLC,250 W US 12,BURNS HARBOR,IN,46304,41.630556,-87.126944,PORTER,331111,
1003962,110000607558.0,331110,"C,Q",Metals,C_PS_Boiler_10,"OB (Boiler, other)",Tier1/2/3,650.0,99575.1,0.25,12.814,0.0,1003962,ARCELORMITTAL BURNS HARBOR LLC,250 W US 12,BURNS HARBOR,IN,46304,41.630556,-87.126944,PORTER,331111,
1003962,110000607558.0,331110,"C,Q",Metals,C_PS_Boiler_11,"OB (Boiler, other)",Tier1/2/3,650.0,34089.7,0.0,4.47,0.0,1003962,ARCELORMITTAL BURNS HARBOR LLC,250 W US 12,BURNS HARBOR,IN,46304,41.630556,-87.126944,PORTER,331111,
1003962,110000607558.0,331110,"C,Q",Metals,C_PS_Boiler_12,"OB (Boiler, other)",Tier1/2/3,650.0,81030.4,0.25,10.43,0.0,1003962,ARCELORMITTAL BURNS HARBOR LLC,250 W US 12,BURNS HARBOR,IN,46304,41.630556,-87.126944,PORTER,331111,
1007177,110011945681.0,331110,"C,Q",Metals,CP-NG_EOG,OCS (Other combustion source),Tier1/2/3,630.0,538626.0,253.75,302.47,0.0,1007177,ArcelorMittal Cleveland LLC,3060 EGGERS AVENUE,CLEVELAND,OH,44105,41.4739,-81.6728,Cuyahoga,331111,
1007177,110011945681.0,331110,"C,Q",Metals,GP-SRC_BF C5 Stoves combustion stack,OCS (Other combustion source),Tier1/2/3,118.0,682971.8,1.75,90.592,0.0,1007177,ArcelorMittal Cleveland LLC,3060 EGGERS AVENUE,CLEVELAND,OH,44105,41.4739,-81.6728,Cuyahoga,331111,
