Facility Id,FRS Id,Primary NAICS Code,Industry Type (subparts),Industry Type (sectors),Unit Name,General Fuel Type,Specific Fuel Type,Other Fuel Name,Blend Fuel Name,Fuel Methane (CH4) emissions (mt CO2e),Fuel Nitrous Oxide (N2O) emissions (mt CO2e),FacilityID,FacilityName,Address,City,State,Zip,Latitude,Longitude,County,NAICS,SIC
1007566,110000585929.0,327310,"C,H",Minerals,GP-HEATERS,Petroleum Products,Used Oil,,,0.25,0.298,1007566,ARGOS USA -Martinsburg,1826 SOUTH QUEEN STREET,MARTINSBURG,WV,25401,39.443237,-77.968677,BERKELEY COUNTY,327310,
1002665,110000445929.0,327310,"C,H",Minerals,GP-1 Natural Gas Fired Sources,Natural Gas,Natural Gas (Weighted U.S. Average),,,0.75,0.894,1002665,ASH GROVE CEMENT CO-CHANUTE PLANT,1801 NORTH SANTA FE STREET,CHANUTE,KS,66720,37.698902,-95.458814,NEOSHO,327310,
1002665,110000445929.0,327310,"C,H",Minerals,GP-3  Propane,Petroleum Products,Propane,,,0.0,0.0,1002665,ASH GROVE CEMENT CO-CHANUTE PLANT,1801 NORTH SANTA FE STREET,CHANUTE,KS,66720,37.698902,-95.458814,NEOSHO,327310,
1002665,110000445929.0,327310,"C,H",Minerals,GP-1 Natural Gas Fired Sources,Petroleum Products,Propane,,,0.0,0.0,1002665,ASH GROVE CEMENT CO-CHANUTE PLANT,1801 NORTH SANTA FE STREET,CHANUTE,KS,66720,37.698902,-95.458814,NEOSHO,327310,
1002665,110000445929.0,327310,"C,H",Minerals,GP-3  Propane,Petroleum Products,Liquefied petroleum gases (LPG),,,0.0,0.0,1002665,ASH GROVE CEMENT CO-CHANUTE PLANT,1801 NORTH SANTA FE STREET,CHANUTE,KS,66720,37.698902,-95.458814,NEOSHO,327310,
1002665,110000445929.0,327310,"C,H",Minerals,GP-1 Natural Gas Fired Sources,Petroleum Products,Natural Gasoline,,,0.75,0.894,1002665,ASH GROVE CEMENT CO-CHANUTE PLANT,1801 NORTH SANTA FE STREET,CHANUTE,KS,66720,37.698902,-95.458814,NEOSHO,327310,
1002665,110000445929.0,327310,"C,H",Minerals,GP-1 Natural Gas Fired Sources,Natural Gas,Natural Gas (Weighted U.S. Average),,,0.0,0.0,1002665,ASH GROVE CEMENT CO-CHANUTE PLANT,1801 NORTH SANTA FE STREET,CHANUTE,KS,66720,37.698902,-95.458814,NEOSHO,327310,
1002665,110000445929.0,327310,"C,H",Minerals,GP-3  Propane,Petroleum Products,Propane Gas,,,0.0,0.0,1002665,ASH GROVE CEMENT CO-CHANUTE PLANT,1801 NORTH SANTA FE STREET,CHANUTE,KS,66720,37.698902,-95.458814,NEOSHO,327310,
1002665,110000445929.0,327310,"C,H",Minerals,GP-1 Natural Gas Fired Sources,Natural Gas,Natural Gas (Weighted U.S. Average),,,0.75,0.0,1002665,ASH GROVE CEMENT CO-CHANUTE PLANT,1801 NORTH SANTA FE STREET,CHANUTE,KS,66720,37.698902,-95.458814,NEOSHO,327310,
1002421,110000459192.0,327310,"C,H",Minerals,GP-Diesel Engines,Petroleum Products,Distillate Fuel Oil No. 2,,,0.0,0.0,1002421,ASH GROVE CEMENT COMPANY,900 GIFCO ROAD,MIDLOTHIAN,TX,76065,32.51993,-97.0068,ELLIS,327310,
1002421,110000459192.0,327310,"C,H",Minerals,GP-Natural Gas Heaters,Natural Gas,Natural Gas (Weighted U.S. Average),,,0.25,0.298,1002421,ASH GROVE CEMENT COMPANY,900 GIFCO ROAD,MIDLOTHIAN,TX,76065,32.51993,-97.0068,ELLIS,327310,
1002421,110000459192.0,327310,"C,H",Minerals,GP-Diesel Fired Sources,Petroleum Products,Distillate Fuel Oil No. 2,,,0.0,0.0,1002421,ASH GROVE CEMENT COMPANY,900 GIFCO ROAD,MIDLOTHIAN,TX,76065,32.51993,-97.0068,ELLIS,327310,
1002421,110000459192.0,327310,"C,H",Minerals,GP-Natural Gas,Natural Gas,Natural Gas (Weighted U.S. Average),,,0.25,0.298,1002421,ASH GROVE CEMENT COMPANY,900 GIFCO ROAD,MIDLOTHIAN,TX,76065,32.51993,-97.0068,ELLIS,327310,
1002421,110000459192.0,327310,"C,H",Minerals,GP-Natural Gas,Natural Gas,Natural Gas (Weighted U.S. Average),,,0.0,0.0,1002421,ASH GROVE CEMENT COMPANY,900 GIFCO ROAD,MIDLOTHIAN,TX,76065,32.51993,-97.0068,ELLIS,327310,
1002421,110000459192.0,327310,"C,H",Minerals,GP-Natural Gas,Natural Gas,Natural Gas (Weighted U.S. Average),,,2.0,2.384,1002421,ASH GROVE CEMENT COMPANY,900 GIFCO ROAD,MIDLOTHIAN,TX,76065,32.51993,-97.0068,ELLIS,327310,
1007552,110000596793.0,327310,"C,H",Minerals,GP-1 Natural Gas,Natural Gas,Natural Gas (Weighted U.S. Average),,,6.0,7.152,1007552,ASH GROVE CEMENT COMPANY-Louisville,16215 HWY. 50,LOUISVILLE,NE,68037,41.005565,-96.154917,CASS,327310,
1007552,110000596793.0,327310,"C,H",Minerals,GP-2 Diesel,Petroleum Products,Distillate Fuel Oil No. 2,,,0.0,0.0,1007552,ASH GROVE CEMENT COMPANY-Louisville,16215 HWY. 50,LOUISVILLE,NE,68037,41.005565,-96.154917,CASS,327310,
1007552,110000596793.0,327310,"C,H",Minerals,GP-1 Natural Gas,Natural Gas,Natural Gas (Weighted U.S. Average),,,4.25,5.066,1007552,ASH GROVE CEMENT COMPANY-Louisville,16215 HWY. 50,LOUISVILLE,NE,68037,41.005565,-96.154917,CASS,327310,
1007552,110000596793.0,327310,"C,H",Minerals,GP-1 Natural Gas,Natural Gas,Natural Gas (Weighted U.S. Average),,,5.75,6.854,1007552,ASH GROVE CEMENT COMPANY-Louisville,16215 HWY. 50,LOUISVILLE,NE,68037,41.005565,-96.154917,CASS,327310,
1007552,110000596793.0,327310,"C,H",Minerals,GP-1 Natural Gas,Natural Gas,Natural Gas (Weighted U.S. Average),,,5.5,6.556,1007552,ASH GROVE CEMENT COMPANY-Louisville,16215 HWY. 50,LOUISVILLE,NE,68037,41.005565,-96.154917,CASS,327310,
1007552,110000596793.0,327310,"C,H",Minerals,GP-1 Natural Gas,Natural Gas,Natural Gas (Weighted U.S. Average),,,6.5,7.748,1007552,ASH GROVE CEMENT COMPANY-Louisville,16215 HWY. 50,LOUISVILLE,NE,68037,41.005565,-96.154917,CASS,327310,
1007552,110000596793.0,327310,"C,H",Minerals,GP-1 Natural Gas,Natural Gas,Natural Gas (Weighted U.S. Average),,,5.25,5.96,1007552,ASH GROVE CEMENT COMPANY-Louisville,16215 HWY. 50,LOUISVILLE,NE,68037,41.005565,-96.154917,CASS,327310,
1007552,110000596793.0,327310,"C,H",Minerals,GP-1 Natural Gas,Natural Gas,Natural Gas (Weighted U.S. Average),,,4.75,5.96,1007552,ASH GROVE CEMENT COMPANY-Louisville,16215 HWY. 50,LOUISVILLE,NE,68037,41.005565,-96.154917,CASS,327310,
1002531,110000595197.0,327310,"C,H",Minerals,Clark Gulch Quarry Shop Propane,Petroleum Products,Propane,,,0.0,0.0,1002531,ASH GROVE CEMENT COMPANY-MONTANA CITY,100 HIGHWAY 518,CLANCY,MT,59634,46.54448,-111.92062,JEFFERSON,327310,
1002531,110000595197.0,327310,"C,H",Minerals,GP-Misc. Natural Gas Combustion,Natural Gas,Natural Gas (Weighted U.S. Average),,,0.5,0.596,1002531,ASH GROVE CEMENT COMPANY-MONTANA CITY,100 HIGHWAY 518,CLANCY,MT,59634,46.54448,-111.92062,JEFFERSON,327310,
1002531,110000595197.0,327310,"C,H",Minerals,Kiln Aux Diesel Drive,Petroleum Products,Distillate Fuel Oil No. 2,,,0.0,0.0,1002531,ASH GROVE CEMENT COMPANY-MONTANA CITY,100 HIGHWAY 518,CLANCY,MT,59634,46.54448,-111.92062,JEFFERSON,327310,
1002531,110000595197.0,327310,"C,H",Minerals,Used Oil Burner,Petroleum Products,Used Oil,,,0.0,0.0,1002531,ASH GROVE CEMENT COMPANY-MONTANA CITY,100 HIGHWAY 518,CLANCY,MT,59634,46.54448,-111.92062,JEFFERSON,327310,
1002531,110000595197.0,327310,"C,H",Minerals,Clark Gulch Quarry Shop Propane,Petroleum Products,Liquefied petroleum gases (LPG),,,0.0,0.0,1002531,ASH GROVE CEMENT COMPANY-MONTANA CITY,100 HIGHWAY 518,CLANCY,MT,59634,46.54448,-111.92062,JEFFERSON,327310,
1002531,110000595197.0,327310,"C,H",Minerals,Montana Kiln Fuel Combustion,Coal,Subbituminous,,,229.5,397.83,1002531,ASH GROVE CEMENT COMPANY-MONTANA CITY,100 HIGHWAY 518,CLANCY,MT,59634,46.54448,-111.92062,JEFFERSON,327310,
1002531,110000595197.0,327310,"C,H",Minerals,Montana Kiln Fuel Combustion,Natural Gas,Natural Gas (Weighted U.S. Average),,,0.0,0.0,1002531,ASH GROVE CEMENT COMPANY-MONTANA CITY,100 HIGHWAY 518,CLANCY,MT,59634,46.54448,-111.92062,JEFFERSON,327310,
1002531,110000595197.0,327310,"C,H",Minerals,Montana Kiln Fuel Combustion,Petroleum Products,Petroleum Coke,,,0.0,0.0,1002531,ASH GROVE CEMENT COMPANY-MONTANA CITY,100 HIGHWAY 518,CLANCY,MT,59634,46.54448,-111.92062,JEFFERSON,327310,
1002531,110000595197.0,327310,"C,H",Minerals,Montana Kiln Fuel Combustion,Coal,Coke,,,181.0,313.794,1002531,ASH GROVE CEMENT COMPANY-MONTANA CITY,100 HIGHWAY 518,CLANCY,MT,59634,46.54448,-111.92062,JEFFERSON,327310,
1002531,110000595197.0,327310,"C,H",Minerals,Montana Kiln Fuel Combustion,Coal,Subbituminous,,,187.75,325.714,1002531,ASH GROVE CEMENT COMPANY-MONTANA CITY,100 HIGHWAY 518,CLANCY,MT,59634,46.54448,-111.92062,JEFFERSON,327310,
1002531,110000595197.0,327310,"C,H",Minerals,Montana Kiln Fuel Combustion,Natural Gas,Natural Gas (Weighted U.S. Average),,,0.25,0.298,1002531,ASH GROVE CEMENT COMPANY-MONTANA CITY,100 HIGHWAY 518,CLANCY,MT,59634,46.54448,-111.92062,JEFFERSON,327310,
1002531,110000595197.0,327310,"C,H",Minerals,Montana Kiln Fuel Combustion,Coal,Coke,,,146.25,253.598,1002531,ASH GROVE CEMENT COMPANY-MONTANA CITY,100 HIGHWAY 518,CLANCY,MT,59634,46.54448,-111.92062,JEFFERSON,327310,
1002531,110000595197.0,327310,"C,H",Minerals,Montana Kiln Fuel Combustion,Coal,Subbituminous,,,152.75,264.922,1002531,ASH GROVE CEMENT COMPANY-MONTANA CITY,100 HIGHWAY 518,CLANCY,MT,59634,46.54448,-111.92062,JEFFERSON,327310,
1007927,110001200922.0,327310,"C,H",Minerals,GP-Office Heating,Natural Gas,Natural Gas (Weighted U.S. Average),,,0.0,0.0,1007927,CalPortland Company Oro Grande Plant,19409 National Trails Highway,Oro Grande,CA,92368,34.6045,-117.3382,SAN BERNARDINO,327310,
1007927,110001200922.0,327310,"C,H",Minerals,GP-Office Heating,Natural Gas,Natural Gas (Weighted U.S. Average),,,0.25,0.298,1007927,CalPortland Company Oro Grande Plant,19409 National Trails Highway,Oro Grande,CA,92368,34.6045,-117.3382,SAN BERNARDINO,327310,
1007927,110001200922.0,327310,"C,H",Minerals,GP-Office Heating,Natural Gas,Natural Gas (Weighted U.S. Average),,,1.0,1.192,1007927,CalPortland Company Oro Grande Plant,19409 National Trails Highway,Oro Grande,CA,92368,34.6045,-117.3382,SAN BERNARDINO,327310,
1004270,110000464710.0,327310,"C,H",Minerals,31,Natural Gas,Natural Gas (Weighted U.S. Average),,,0.25,0.298,1004270,CAPITOL CEMENT PLANT,11551 NACOGDOCHES RD.,SAN ANTONIO,TX,78217,29.545278,-98.421111,BEXAR,327310,
1004270,110000464710.0,327310,"C,H",Minerals,GP-All,Natural Gas,Natural Gas (Weighted U.S. Average),,,0.75,0.894,1004270,CAPITOL CEMENT PLANT,11551 NACOGDOCHES RD.,SAN ANTONIO,TX,78217,29.545278,-98.421111,BEXAR,327310,
1004270,110000464710.0,327310,"C,H",Minerals,31,Natural Gas,Natural Gas (Weighted U.S. Average),,,1.5,1.788,1004270,CAPITOL CEMENT PLANT,11551 NACOGDOCHES RD.,SAN ANTONIO,TX,78217,29.545278,-98.421111,BEXAR,327310,
1004270,110000464710.0,327310,"C,H",Minerals,31,Natural Gas,Natural Gas (Weighted U.S. Average),,,0.5,0.596,1004270,CAPITOL CEMENT PLANT,11551 NACOGDOCHES RD.,SAN ANTONIO,TX,78217,29.545278,-98.421111,BEXAR,327310,
1004270,110000464710.0,327310,"C,H",Minerals,GP-All,Natural Gas,Natural Gas (Weighted U.S. Average),,,1.0,1.192,1004270,CAPITOL CEMENT PLANT,11551 NACOGDOCHES RD.,SAN ANTONIO,TX,78217,29.545278,-98.421111,BEXAR,327310,
1004270,110000464710.0,327310,"C,H",Minerals,GP-All,Natural Gas,Natural Gas (Weighted U.S. Average),,,1.25,1.49,1004270,CAPITOL CEMENT PLANT,11551 NACOGDOCHES RD.,SAN ANTONIO,TX,78217,29.545278,-98.421111,BEXAR,327310,
1004270,110000464710.0,327310,"C,H",Minerals,GP-All,Natural Gas,Natural Gas (Weighted U.S. Average),,,1.75,2.086,1004270,CAPITOL CEMENT PLANT,11551 NACOGDOCHES RD.,SAN ANTONIO,TX,78217,29.545278,-98.421111,BEXAR,327310,
1004270,110000464710.0,327310,"C,H",Minerals,31,Natural Gas,Natural Gas (Weighted U.S. Average),,,0.75,0.894,1004270,CAPITOL CEMENT PLANT,11551 NACOGDOCHES RD.,SAN ANTONIO,TX,78217,29.545278,-98.421111,BEXAR,327310,
1007877,110000467450.0,327310,"C,H",Minerals,GP-01,Natural Gas,Natural Gas (Weighted U.S. Average),,,2.5,2.98,1007877,CEMEX CONSTRUCTION MATERIALS SOUTH LLC,5134 UTE HIGHWAY,LYONS,CO,80540,40.202236,-105.236697,BOULDER,327310,
1007877,110000467450.0,327310,"C,H",Minerals,GP-01,Natural Gas,Natural Gas (Weighted U.S. Average),,,1.75,2.086,1007877,CEMEX CONSTRUCTION MATERIALS SOUTH LLC,5134 UTE HIGHWAY,LYONS,CO,80540,40.202236,-105.236697,BOULDER,327310,
1007877,110000467450.0,327310,"C,H",Minerals,GP-01,Natural Gas,Natural Gas (Weighted U.S. Average),,,3.5,4.172,1007877,CEMEX CONSTRUCTION MATERIALS SOUTH LLC,5134 UTE HIGHWAY,LYONS,CO,80540,40.202236,-105.236697,BOULDER,327310,
1007877,110000467450.0,327310,"C,H",Minerals,GP-01,Natural Gas,Natural Gas (Weighted U.S. Average),,,1.0,1.192,1007877,CEMEX CONSTRUCTION MATERIALS SOUTH LLC,5134 UTE HIGHWAY,LYONS,CO,80540,40.202236,-105.236697,BOULDER,327310,
1007877,110000467450.0,327310,"C,H",Minerals,GP-01,Natural Gas,Natural Gas (Weighted U.S. Average),,,0.75,0.894,1007877,CEMEX CONSTRUCTION MATERIALS SOUTH LLC,5134 UTE HIGHWAY,LYONS,CO,80540,40.202236,-105.236697,BOULDER,327310,
1007877,110000467450.0,327310,"C,H",Minerals,GP-01,Natural Gas,Natural Gas (Weighted U.S. Average),,,2.0,2.384,1007877,CEMEX CONSTRUCTION MATERIALS SOUTH LLC,5134 UTE HIGHWAY,LYONS,CO,80540,40.202236,-105.236697,BOULDER,327310,
1007877,110000467450.0,327310,"C,H",Minerals,GP-01,Natural Gas,Natural Gas (Weighted U.S. Average),,,3.75,4.47,1007877,CEMEX CONSTRUCTION MATERIALS SOUTH LLC,5134 UTE HIGHWAY,LYONS,CO,80540,40.202236,-105.236697,BOULDER,327310,
1007877,110000467450.0,327310,"C,H",Minerals,GP-01,Natural Gas,Natural Gas (Weighted U.S. Average),,,2.5,3.278,1007877,CEMEX CONSTRUCTION MATERIALS SOUTH LLC,5134 UTE HIGHWAY,LYONS,CO,80540,40.202236,-105.236697,BOULDER,327310,
1007877,110000467450.0,327310,"C,H",Minerals,GP-01,Natural Gas,Natural Gas (Weighted U.S. Average),,,3.25,2.98,1007877,CEMEX CONSTRUCTION MATERIALS SOUTH LLC,5134 UTE HIGHWAY,LYONS,CO,80540,40.202236,-105.236697,BOULDER,327310,
1007877,110000467450.0,327310,"C,H",Minerals,GP-01,Natural Gas,Natural Gas (Weighted U.S. Average),,,3.0,3.576,1007877,CEMEX CONSTRUCTION MATERIALS SOUTH LLC,5134 UTE HIGHWAY,LYONS,CO,80540,40.202236,-105.236697,BOULDER,327310,
1007663,110000464550.0,327310,"C,H",Minerals,FM 3,Natural Gas,Natural Gas (Weighted U.S. Average),,,0.0,0.0,1007663,"CEMEX Construction Materials South, LLC",2580 WALD ROAD,NEW BRAUNFELS,TX,78132,29.672028,-98.175083,COMAL COUNTY,327310,
1007663,110000464550.0,327310,"C,H",Minerals,FM 3,Natural Gas,Natural Gas (Weighted U.S. Average),,,0.0,0.298,1007663,"CEMEX Construction Materials South, LLC",2580 WALD ROAD,NEW BRAUNFELS,TX,78132,29.672028,-98.175083,COMAL COUNTY,327310,
1007663,110000464550.0,327310,"C,H",Minerals,FM 3,Natural Gas,Natural Gas (Weighted U.S. Average),,,0.25,0.298,1007663,"CEMEX Construction Materials South, LLC",2580 WALD ROAD,NEW BRAUNFELS,TX,78132,29.672028,-98.175083,COMAL COUNTY,327310,
1007663,110000464550.0,327310,"C,H",Minerals,FM 3,Natural Gas,Natural Gas (Weighted U.S. Average),,,0.25,0.0,1007663,"CEMEX Construction Materials South, LLC",2580 WALD ROAD,NEW BRAUNFELS,TX,78132,29.672028,-98.175083,COMAL COUNTY,327310,
1008033,110000369645.0,327310,"C,H",Minerals,inline raw mill,Natural Gas,Natural Gas (Weighted U.S. Average),,,1.75,2.086,1008033,"CEMEX SOUTHEAST LLC, DEMOPOLIS PLANT",1617 ARCOLA ROAD,DEMOPOLIS,AL,36732,32.5127,-87.815631,MARENGO,327310,
1008033,110000369645.0,327310,"C,H",Minerals,Kiln C,Coal,Bituminous,,,590.25,1023.332,1008033,"CEMEX SOUTHEAST LLC, DEMOPOLIS PLANT",1617 ARCOLA ROAD,DEMOPOLIS,AL,36732,32.5127,-87.815631,MARENGO,327310,
1008033,110000369645.0,327310,"C,H",Minerals,Kiln C,Natural Gas,Natural Gas (Weighted U.S. Average),,,3.75,4.47,1008033,"CEMEX SOUTHEAST LLC, DEMOPOLIS PLANT",1617 ARCOLA ROAD,DEMOPOLIS,AL,36732,32.5127,-87.815631,MARENGO,327310,
1008033,110000369645.0,327310,"C,H",Minerals,Kiln C,Other,Municipal Solid Waste,Auto Carpet,,13.25,20.562,1008033,"CEMEX SOUTHEAST LLC, DEMOPOLIS PLANT",1617 ARCOLA ROAD,DEMOPOLIS,AL,36732,32.5127,-87.815631,MARENGO,327310,
1008033,110000369645.0,327310,"C,H",Minerals,Kiln C,Other,Tires,,,215.5,337.336,1008033,"CEMEX SOUTHEAST LLC, DEMOPOLIS PLANT",1617 ARCOLA ROAD,DEMOPOLIS,AL,36732,32.5127,-87.815631,MARENGO,327310,
1008033,110000369645.0,327310,"C,H",Minerals,inline raw mill,Natural Gas,Natural Gas (Weighted U.S. Average),,,0.25,0.298,1008033,"CEMEX SOUTHEAST LLC, DEMOPOLIS PLANT",1617 ARCOLA ROAD,DEMOPOLIS,AL,36732,32.5127,-87.815631,MARENGO,327310,
1008033,110000369645.0,327310,"C,H",Minerals,Kiln C,Coal,Bituminous,,,689.0,1194.682,1008033,"CEMEX SOUTHEAST LLC, DEMOPOLIS PLANT",1617 ARCOLA ROAD,DEMOPOLIS,AL,36732,32.5127,-87.815631,MARENGO,327310,
1008033,110000369645.0,327310,"C,H",Minerals,Kiln C,Natural Gas,Natural Gas (Weighted U.S. Average),,,2.0,2.384,1008033,"CEMEX SOUTHEAST LLC, DEMOPOLIS PLANT",1617 ARCOLA ROAD,DEMOPOLIS,AL,36732,32.5127,-87.815631,MARENGO,327310,
1008033,110000369645.0,327310,"C,H",Minerals,Kiln C,Other,Municipal Solid Waste,Auto Carpet,,71.5,111.75,1008033,"CEMEX SOUTHEAST LLC, DEMOPOLIS PLANT",1617 ARCOLA ROAD,DEMOPOLIS,AL,36732,32.5127,-87.815631,MARENGO,327310,
1008033,110000369645.0,327310,"C,H",Minerals,Kiln C,Other,Tires,,,270.75,423.756,1008033,"CEMEX SOUTHEAST LLC, DEMOPOLIS PLANT",1617 ARCOLA ROAD,DEMOPOLIS,AL,36732,32.5127,-87.815631,MARENGO,327310,
1008033,110000369645.0,327310,"C,H",Minerals,inline raw mill,Natural Gas,Natural Gas (Weighted U.S. Average),,,0.5,0.596,1008033,"CEMEX SOUTHEAST LLC, DEMOPOLIS PLANT",1617 ARCOLA ROAD,DEMOPOLIS,AL,36732,32.5127,-87.815631,MARENGO,327310,
1008033,110000369645.0,327310,"C,H",Minerals,Kiln C,Coal,Bituminous,,,671.75,1164.584,1008033,"CEMEX SOUTHEAST LLC, DEMOPOLIS PLANT",1617 ARCOLA ROAD,DEMOPOLIS,AL,36732,32.5127,-87.815631,MARENGO,327310,
